Food,quantity,Demo_Group,Sex,cost_day,Cost_1000kcal,ciudad,fecha,escenario
Azúcar sulfitada,438.5859414811084,51 a 70 años,1,2096.564403517914,1204.1012146503579,CALI,2024-02-01,q2
Azúcar sulfitada,412.362198843325,>70 años,1,1971.2075232774655,1204.1012146503579,CALI,2024-02-01,q2
Azúcar sulfitada,634.8607677581865,gestantes < 18 años,1,3034.813387718219,1204.1012146503576,CALI,2024-02-01,q2
Azúcar sulfitada,631.4430516231739,gestantes 19 a 30 años,1,3018.475741404709,1204.1012146503579,CALI,2024-02-01,q2
Azúcar sulfitada,602.3895267788413,gestantes 31 a 50 años,1,2879.591704721616,1204.1012146503579,CALI,2024-02-01,q2
Azúcar sulfitada,642.4174428211588,lactantes < 18 años,1,3070.9364241577296,1204.1012146503576,CALI,2024-02-01,q2
Azúcar sulfitada,638.9997266861461,lactantes 19 a 30 años,1,3054.598777844219,1204.1012146503576,CALI,2024-02-01,q2
Azúcar sulfitada,609.9462018418136,lactantes 31 a 50 años,1,2915.7147411611268,1204.1012146503576,CALI,2024-02-01,q2
Azúcar sulfitada,279.7515925603275,1 a 3 años,0,1337.2914526369811,1204.1012146503579,CALI,2024-02-01,q2
Azúcar sulfitada,361.81436436488667,4 a 8 años,0,1729.5746289705373,1204.1012146503579,CALI,2024-02-01,q2
Azúcar sulfitada,505.44267832640804,9 a 13 años,0,2416.1584473485627,1204.1012146503574,CALI,2024-02-01,q2
Azúcar sulfitada,691.8723089557053,14 a 18 años,0,3307.3446217581536,1204.1012146503576,CALI,2024-02-01,q2
Azúcar sulfitada,710.2093258186401,19 a 30 años,0,3395.000730140717,1204.101214650358,CALI,2024-02-01,q2
Azúcar sulfitada,672.7691328715365,31 a 50 años,0,3216.026056377443,1204.1012146503576,CALI,2024-02-01,q2
Azúcar sulfitada,546.8919438013854,51 a 70 años,0,2614.297617640561,1204.1012146503579,CALI,2024-02-01,q2
Azúcar sulfitada,510.2501835666925,>70 años,0,2439.1396772586427,1204.1012146503574,CALI,2024-02-01,q2
Azúcar sulfitada,256.701637350524,1 a 3 años,1,1218.0752823355015,1195.2396312245846,CALI,2024-03-01,q2
Azúcar sulfitada,331.63018929795464,4 a 8 años,1,1573.6188542829227,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,456.22344268018145,9 a 13 años,1,2164.826467358729,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,532.2268203405164,14 a 18 años,1,2525.470196232379,1195.2396312245846,CALI,2024-03-01,q2
Azúcar sulfitada,511.7956964594459,19 a 30 años,1,2428.522443009114,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,482.7421716151133,31 a 50 años,1,2290.660523455878,1195.2396312245842,CALI,2024-03-01,q2
Azúcar sulfitada,438.5859414811083,51 a 70 años,1,2081.134736855983,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,412.3621988433249,>70 años,1,1956.7004206315237,1195.2396312245842,CALI,2024-03-01,q2
Azúcar sulfitada,634.8607677581865,gestantes < 18 años,1,3012.4786772389775,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,631.4430516231739,gestantes 19 a 30 años,1,2996.261267840792,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,602.3895267788413,gestantes 31 a 50 años,1,2858.3993482875558,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,642.4174428211588,lactantes < 18 años,1,3048.335866175715,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,638.9997266861462,lactantes 19 a 30 años,1,3032.1184567775294,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,609.9462018418136,lactantes 31 a 50 años,1,2894.2565372242934,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,279.7515925603274,1 a 3 años,0,1327.4496555953947,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,361.81436436488667,4 a 8 años,0,1716.8458237179207,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,505.44267832640816,9 a 13 años,0,2398.376728178648,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,691.8723089557053,14 a 18 años,0,3283.004217540554,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,710.20932581864,19 a 30 años,0,3370.015220754415,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,672.7691328715365,31 a 50 años,0,3192.3577111824548,1195.2396312245844,CALI,2024-03-01,q2
Azúcar sulfitada,546.8919438013854,51 a 70 años,0,2595.05769315859,1195.2396312245846,CALI,2024-03-01,q2
Azúcar sulfitada,510.2501835666926,>70 años,0,2421.1888277169646,1195.2396312245846,CALI,2024-03-01,q2
Azúcar sulfitada,256.70163735052387,1 a 3 años,1,1212.7418889781432,1190.0062247167355,CALI,2024-04-01,q2
Azúcar sulfitada,331.6301892979546,4 a 8 años,1,1566.728698587165,1190.0062247167355,CALI,2024-04-01,q2
Azúcar sulfitada,456.22344268018134,9 a 13 años,1,2155.3476845049254,1190.0062247167357,CALI,2024-04-01,q2
