diet,version,city_std,month,mean_cost_day,n_obs
CoRD,nominal,MEDELLIN,2012-03-01,3952.872029661621,22
CoRD,nominal,MEDELLIN,2012-04-01,3965.6606439344323,22
CoRD,nominal,MEDELLIN,2012-05-01,3983.349088620936,22
CoRD,nominal,MEDELLIN,2012-06-01,3971.0428120802744,22
CoRD,nominal,MEDELLIN,2012-07-01,3931.8288439745484,22
CoRD,nominal,MEDELLIN,2012-08-01,3929.0954152153445,22
CoRD,nominal,MEDELLIN,2012-09-01,3967.6257562452847,22
CoRD,nominal,MEDELLIN,2012-10-01,4019.124561127584,22
CoRD,nominal,MEDELLIN,2012-11-01,3937.8052979717418,22
CoRD,nominal,MEDELLIN,2012-12-01,3953.642567686362,22
CoRD,nominal,MEDELLIN,2013-01-01,4043.4984496978886,22
CoRD,nominal,MEDELLIN,2013-02-01,4000.2533406375996,22
CoRD,nominal,MEDELLIN,2013-03-01,4000.131855693532,22
CoRD,nominal,MEDELLIN,2013-04-01,3970.3955969182234,22
CoRD,nominal,MEDELLIN,2013-05-01,3937.5054167589947,22
CoRD,nominal,MEDELLIN,2013-06-01,3895.5170605147605,22
CoRD,nominal,MEDELLIN,2013-07-01,3901.0255886186533,22
CoRD,nominal,MEDELLIN,2013-08-01,3930.699614592494,22
CoRD,nominal,MEDELLIN,2013-09-01,3919.4145808562475,22
CoRD,nominal,MEDELLIN,2013-10-01,3869.9471453467713,22
CoRD,nominal,MEDELLIN,2013-11-01,3836.5663804854457,22
CoRD,nominal,MEDELLIN,2013-12-01,3769.8653825275014,22
CoRD,nominal,MEDELLIN,2014-01-01,3809.973893338132,22
CoRD,nominal,MEDELLIN,2014-02-01,3805.5057229783906,22
CoRD,nominal,MEDELLIN,2014-03-01,3886.0767777661076,22
CoRD,nominal,MEDELLIN,2014-04-01,3979.9312840958537,22
CoRD,nominal,MEDELLIN,2014-05-01,4121.996789895486,22
CoRD,nominal,MEDELLIN,2014-06-01,4092.9271245741456,22
CoRD,nominal,MEDELLIN,2014-07-01,4088.3950171584765,22
CoRD,nominal,MEDELLIN,2014-08-01,4124.41495296746,22
CoRD,nominal,MEDELLIN,2014-09-01,4069.1302790899563,22
CoRD,nominal,MEDELLIN,2014-10-01,4118.280629781936,22
CoRD,nominal,MEDELLIN,2014-11-01,4249.102585558968,22
CoRD,nominal,MEDELLIN,2014-12-01,4292.306739733756,22
CoRD,nominal,MEDELLIN,2015-01-01,4387.930892007257,22
CoRD,nominal,MEDELLIN,2015-02-01,4462.464253146568,22
CoRD,nominal,MEDELLIN,2015-03-01,4579.320658728783,22
CoRD,nominal,MEDELLIN,2015-04-01,4485.774895366099,22
CoRD,nominal,MEDELLIN,2015-05-01,4451.505666310673,22
CoRD,nominal,MEDELLIN,2015-06-01,4362.091856027294,22
CoRD,nominal,MEDELLIN,2015-07-01,4366.985712184254,22
CoRD,nominal,MEDELLIN,2015-08-01,4352.207693517628,22
CoRD,nominal,MEDELLIN,2015-09-01,4379.692466806363,22
CoRD,nominal,MEDELLIN,2015-10-01,4540.194482492749,22
CoRD,nominal,MEDELLIN,2015-11-01,4642.911361045184,22
CoRD,nominal,MEDELLIN,2015-12-01,4708.989190420996,22
CoRD,nominal,MEDELLIN,2016-01-01,4930.842323819943,22
CoRD,nominal,MEDELLIN,2016-02-01,4960.844745156209,22
CoRD,nominal,MEDELLIN,2016-03-01,5013.033697823641,22
CoRD,nominal,MEDELLIN,2016-04-01,5019.991611993005,22
CoRD,nominal,MEDELLIN,2016-05-01,5105.439958669778,22
CoRD,nominal,MEDELLIN,2016-06-01,5115.628866064727,22
CoRD,nominal,MEDELLIN,2016-07-01,5282.283900697812,22
CoRD,nominal,MEDELLIN,2016-08-01,4935.8056388035475,22
CoRD,nominal,MEDELLIN,2016-09-01,4832.609711740339,22
CoRD,nominal,MEDELLIN,2016-10-01,4757.464679150647,22
CoRD,nominal,MEDELLIN,2016-11-01,4849.221470188325,22
CoRD,nominal,MEDELLIN,2016-12-01,4877.7419558471875,22
CoRD,nominal,MEDELLIN,2017-01-01,4917.959798026655,22
CoRD,nominal,MEDELLIN,2017-02-01,4845.941958413426,22
CoRD,nominal,MEDELLIN,2017-03-01,4816.85499185368,22
CoRD,nominal,MEDELLIN,2017-04-01,4858.825398835991,22
CoRD,nominal,MEDELLIN,2017-05-01,4920.95648779934,22
CoRD,nominal,MEDELLIN,2017-06-01,4916.245546362834,22
CoRD,nominal,MEDELLIN,2017-07-01,4907.556164707808,22
CoRD,nominal,MEDELLIN,2017-08-01,4887.625141032348,22
CoRD,nominal,MEDELLIN,2017-09-01,4845.617654481282,22
CoRD,nominal,MEDELLIN,2017-10-01,4844.486914805543,22
CoRD,nominal,MEDELLIN,2017-11-01,4919.357046694326,22
CoRD,nominal,MEDELLIN,2017-12-01,4945.549077059581,22
CoRD,nominal,MEDELLIN,2018-01-01,5039.007848428076,22
CoRD,nominal,MEDELLIN,2018-02-01,5095.414147221462,22
CoRD,nominal,MEDELLIN,2018-03-01,5029.672016753475,22
CoRD,nominal,MEDELLIN,2018-04-01,5089.111494339479,22
CoRD,nominal,MEDELLIN,2018-05-01,5008.344512852748,22
CoRD,nominal,MEDELLIN,2018-06-01,4978.620603336703,22
CoRD,nominal,MEDELLIN,2018-07-01,4937.5823220188795,22
CoRD,nominal,MEDELLIN,2018-08-01,4925.740747847465,22
CoRD,nominal,MEDELLIN,2018-09-01,4984.867941406924,22
CoRD,nominal,MEDELLIN,2018-10-01,5031.340072651236,22
CoRD,nominal,MEDELLIN,2018-11-01,5135.580529906704,22
CoRD,nominal,MEDELLIN,2018-12-01,5193.028402796232,22
CoRD,nominal,MEDELLIN,2019-01-01,5244.9013713546165,22
CoRD,nominal,MEDELLIN,2019-02-01,5258.9689335053945,22
CoRD,nominal,MEDELLIN,2019-03-01,5305.259329202948,22
CoRD,nominal,MEDELLIN,2019-04-01,5375.236602753552,22
CoRD,nominal,MEDELLIN,2019-05-01,5386.527535935071,22
CoRD,nominal,MEDELLIN,2019-06-01,5438.990222180692,22
CoRD,nominal,MEDELLIN,2019-07-01,5451.356403023072,22
CoRD,nominal,MEDELLIN,2019-08-01,5434.756630138444,22
CoRD,nominal,MEDELLIN,2019-09-01,5503.225113178162,22
CoRD,nominal,MEDELLIN,2019-10-01,5596.857773143827,22
CoRD,nominal,MEDELLIN,2019-11-01,5626.730984821664,22
CoRD,nominal,MEDELLIN,2019-12-01,5529.0047776996835,22
CoRD,nominal,MEDELLIN,2020-01-01,5482.291125059588,22
CoRD,nominal,MEDELLIN,2020-02-01,5523.230737842192,22
CoRD,nominal,MEDELLIN,2020-03-01,5751.410840945135,22
CoRD,nominal,MEDELLIN,2020-04-01,5854.809069183642,22
CoRD,nominal,MEDELLIN,2020-05-01,5805.679085634343,22
CoRD,nominal,MEDELLIN,2020-06-01,5687.99966024693,22
CoRD,nominal,MEDELLIN,2020-07-01,5620.35374641899,22
CoRD,nominal,MEDELLIN,2020-08-01,5642.027090856238,22
CoRD,nominal,MEDELLIN,2020-09-01,5585.889067592275,22
CoRD,nominal,MEDELLIN,2020-10-01,5565.777693914742,22
CoRD,nominal,MEDELLIN,2020-11-01,5544.485779203451,22
CoRD,nominal,MEDELLIN,2020-12-01,5613.697523086297,22
CoRD,nominal,MEDELLIN,2021-01-01,5683.321998967278,22
CoRD,nominal,MEDELLIN,2021-02-01,5709.110376852616,22
CoRD,nominal,MEDELLIN,2021-03-01,5815.0497073981505,22
CoRD,nominal,MEDELLIN,2021-04-01,5965.974200411851,22
CoRD,nominal,MEDELLIN,2021-05-01,6412.655270537461,22
CoRD,nominal,MEDELLIN,2021-06-01,6239.6631890881645,22
CoRD,nominal,MEDELLIN,2021-07-01,6210.848987016739,22
CoRD,nominal,MEDELLIN,2021-08-01,6221.523572359668,22
CoRD,nominal,MEDELLIN,2021-09-01,6226.292694364755,22
CoRD,nominal,MEDELLIN,2021-10-01,6279.110746663194,22
CoRD,nominal,MEDELLIN,2021-11-01,6399.192193923618,22
CoRD,nominal,MEDELLIN,2021-12-01,6651.312492948669,22
CoRD,nominal,MEDELLIN,2022-01-01,7013.696884681863,22
CoRD,nominal,MEDELLIN,2022-02-01,7397.1247795430145,22
CoRD,nominal,MEDELLIN,2022-03-01,7939.170534867106,22
CoRD,nominal,MEDELLIN,2022-04-01,8189.028984781662,22
CoRD,nominal,MEDELLIN,2022-05-01,8208.137977484677,22
CoRD,nominal,MEDELLIN,2022-06-01,8166.3852228768355,22
CoRD,nominal,MEDELLIN,2022-07-01,8182.0997051756685,22
CoRD,nominal,MEDELLIN,2022-08-01,8228.110203962071,22
CoRD,nominal,MEDELLIN,2022-09-01,8312.582596399074,22
CoRD,nominal,MEDELLIN,2022-10-01,8404.48118262885,22
CoRD,nominal,MEDELLIN,2022-11-01,8706.43850037367,22
CoRD,nominal,MEDELLIN,2022-12-01,9040.90545801192,22
CoRD,nominal,MEDELLIN,2023-01-01,9258.48139830708,22
CoRD,nominal,MEDELLIN,2023-02-01,9299.46098843729,22
CoRD,nominal,MEDELLIN,2023-03-01,9386.397895579183,22
CoRD,nominal,MEDELLIN,2023-04-01,9310.681666948696,22
CoRD,nominal,MEDELLIN,2023-05-01,9135.98717103496,22
CoRD,nominal,MEDELLIN,2023-06-01,8985.453585916099,22
CoRD,nominal,MEDELLIN,2023-07-01,8829.469414560706,22
CoRD,nominal,MEDELLIN,2023-08-01,8779.108097512697,22
CoRD,nominal,MEDELLIN,2023-09-01,8760.19322350526,22
CoRD,nominal,MEDELLIN,2023-10-01,8915.645644558115,22
CoRD,nominal,MEDELLIN,2023-11-01,8999.996173994783,22
CoRD,nominal,MEDELLIN,2023-12-01,8919.007249929095,22
CoRD,nominal,MEDELLIN,2024-01-01,8854.910938364268,22
CoRD,nominal,MEDELLIN,2024-02-01,8845.460567030124,22
CoRD,nominal,MEDELLIN,2024-03-01,8925.462090803108,22
CoRD,nominal,MEDELLIN,2024-04-01,9010.091478736027,22
CoRD,nominal,MEDELLIN,2024-05-01,9182.058914365884,22
CoRD,nominal,MEDELLIN,2024-06-01,9183.947631923162,22
CoRD,nominal,MEDELLIN,2024-07-01,9289.061534104796,22
CoRD,nominal,MEDELLIN,2024-08-01,9142.484146850564,22
CoRD,nominal,MEDELLIN,2024-09-01,9069.976634046074,22
CoRD,nominal,MEDELLIN,2024-10-01,8943.078504344061,22
CoRD,nominal,MEDELLIN,2024-11-01,8964.012631815653,22
CoRD,nominal,MEDELLIN,2024-12-01,8974.780025363429,22
CoRD,nominal,MEDELLIN,2025-01-01,9024.646043424176,22
CoRD,nominal,MEDELLIN,2025-02-01,8865.257961115696,22
CoRD,nominal,MEDELLIN,2025-03-01,8952.783904516902,22
CoRD,nominal,MEDELLIN,2025-04-01,9116.424710150104,22
CoRD,nominal,MEDELLIN,2025-05-01,9133.938977145672,22
CoRD,nominal,MEDELLIN,2025-06-01,9117.054987640055,22
CoRD,real,BOGOTA,1999-01-01,5957.378368893013,22
CoRD,real,BOGOTA,1999-02-01,5879.4499327334115,22
CoRD,real,BOGOTA,1999-03-01,5935.001421462709,22
CoRD,real,BOGOTA,1999-04-01,5995.6223662085185,22
CoRD,real,BOGOTA,1999-05-01,5977.178094899871,22
CoRD,real,BOGOTA,1999-06-01,5761.334825187929,22
CoRD,real,BOGOTA,1999-07-01,5446.5517777304085,22
CoRD,real,BOGOTA,1999-08-01,5600.004600588839,22
CoRD,real,BOGOTA,1999-09-01,5742.45985438096,22
CoRD,real,BOGOTA,1999-10-01,5751.87907065852,22
CoRD,real,BOGOTA,1999-11-01,5805.811905205488,22
CoRD,real,BOGOTA,1999-12-01,5762.266043972342,22
CoRD,real,BOGOTA,2000-01-01,5738.6346723101315,22
CoRD,real,BOGOTA,2000-02-01,5719.607418073761,22
CoRD,real,BOGOTA,2000-03-01,5747.734136611735,22
CoRD,real,BOGOTA,2000-04-01,5799.024786296021,22
CoRD,real,BOGOTA,2000-05-01,5717.9596690779445,22
CoRD,real,BOGOTA,2000-06-01,5662.566445607429,22
CoRD,real,BOGOTA,2000-07-01,5757.355685323688,22
CoRD,real,BOGOTA,2000-08-01,5743.158403162012,22
CoRD,real,BOGOTA,2000-09-01,5783.462992674158,22
CoRD,real,BOGOTA,2000-10-01,5783.222617849357,22
CoRD,real,BOGOTA,2000-11-01,5805.922151154045,22
CoRD,real,BOGOTA,2000-12-01,5802.937906160767,22
CoRD,real,BOGOTA,2001-01-01,5787.056562098933,22
CoRD,real,BOGOTA,2001-02-01,5800.811189210489,22
CoRD,real,BOGOTA,2001-03-01,5792.617989743032,22
CoRD,real,BOGOTA,2001-04-01,5822.2654218453245,22
CoRD,real,BOGOTA,2001-05-01,5820.073101882191,22
CoRD,real,BOGOTA,2001-06-01,5851.276534347527,22
CoRD,real,BOGOTA,2001-07-01,5843.601876914149,22
CoRD,real,BOGOTA,2001-08-01,5839.725148659737,22
CoRD,real,BOGOTA,2001-09-01,5826.83189012486,22
CoRD,real,BOGOTA,2001-10-01,5820.9440229721695,22
CoRD,real,BOGOTA,2001-11-01,5870.637871629892,22
CoRD,real,BOGOTA,2001-12-01,5852.468216366761,22
CoRD,real,BOGOTA,2002-01-01,5869.558774030933,22
CoRD,real,BOGOTA,2002-02-01,5865.437778519018,22
CoRD,real,BOGOTA,2002-03-01,5825.4671314175475,22
CoRD,real,BOGOTA,2002-04-01,5680.99762377409,22
CoRD,real,BOGOTA,2002-05-01,5495.246833649765,22
CoRD,real,BOGOTA,2002-06-01,5435.617607490354,22
CoRD,real,BOGOTA,2002-07-01,5440.03753096135,22
CoRD,real,BOGOTA,2002-08-01,5466.398283467698,22
CoRD,real,BOGOTA,2002-09-01,5511.576806774907,22
CoRD,real,BOGOTA,2002-10-01,5556.203906502195,22
CoRD,real,BOGOTA,2002-11-01,5583.84450173731,22
CoRD,real,BOGOTA,2002-12-01,5526.883405538576,22
CoRD,real,BOGOTA,2003-01-01,5508.611259499374,22
CoRD,real,BOGOTA,2003-02-01,5458.70875065793,22
CoRD,real,BOGOTA,2003-03-01,5548.854100674135,22
CoRD,real,BOGOTA,2003-04-01,5607.36960971607,22
CoRD,real,BOGOTA,2003-05-01,5516.020207317376,22
CoRD,real,BOGOTA,2003-06-01,5600.182062105265,22
CoRD,real,BOGOTA,2003-07-01,5596.693548574491,22
CoRD,real,BOGOTA,2003-08-01,5537.03311818507,22
CoRD,real,BOGOTA,2003-09-01,5694.714503791355,22
CoRD,real,BOGOTA,2003-10-01,5715.311792365981,22
CoRD,real,BOGOTA,2003-11-01,5689.647115130224,22
CoRD,real,BOGOTA,2003-12-01,5663.768239477094,22
CoRD,real,BOGOTA,2004-01-01,5637.432017078336,22
CoRD,real,BOGOTA,2004-02-01,5637.342327162406,22
CoRD,real,BOGOTA,2004-03-01,5619.548301116223,22
CoRD,real,BOGOTA,2004-04-01,5664.317037773334,22
CoRD,real,BOGOTA,2004-05-01,5702.938422742482,22
CoRD,real,BOGOTA,2004-06-01,5683.61471551804,22
CoRD,real,BOGOTA,2004-07-01,5712.6187916295585,22
CoRD,real,BOGOTA,2004-08-01,5729.283964961506,22
CoRD,real,BOGOTA,2004-09-01,5753.085021865265,22
CoRD,real,BOGOTA,2004-10-01,5767.763537628921,22
CoRD,real,BOGOTA,2004-11-01,5764.675212150042,22
CoRD,real,BOGOTA,2004-12-01,5801.163651384275,22
CoRD,real,BOGOTA,2006-01-01,5517.202403382943,22
CoRD,real,BOGOTA,2006-02-01,5500.048424828393,22
CoRD,real,BOGOTA,2006-03-01,5514.699853746071,22
CoRD,real,BOGOTA,2006-04-01,5459.101625562314,22
CoRD,real,BOGOTA,2006-05-01,5455.038153829094,22
CoRD,real,BOGOTA,2006-06-01,5457.408494196116,22
CoRD,real,BOGOTA,2006-07-01,5453.629999387454,22
CoRD,real,BOGOTA,2006-08-01,5559.5867020765,22
CoRD,real,BOGOTA,2006-09-01,5561.595171095485,22
CoRD,real,BOGOTA,2006-10-01,5611.867727996265,22
CoRD,real,BOGOTA,2006-11-01,5615.519417825001,22
CoRD,real,BOGOTA,2006-12-01,5610.645583291661,22
CoRD,real,BOGOTA,2007-01-01,5584.145545178929,22
CoRD,real,BOGOTA,2007-02-01,5600.787137150772,22
CoRD,real,BOGOTA,2007-03-01,5532.249434482247,22
CoRD,real,BOGOTA,2007-04-01,5515.99912213265,22
CoRD,real,BOGOTA,2007-05-01,5518.369550272363,22
CoRD,real,BOGOTA,2007-06-01,5539.29596085763,22
CoRD,real,BOGOTA,2007-07-01,5543.350927401124,22
CoRD,real,BOGOTA,2007-08-01,5606.4601325396825,22
CoRD,real,BOGOTA,2007-09-01,5570.061025006759,22
CoRD,real,BOGOTA,2007-10-01,5593.779127432033,22
CoRD,real,BOGOTA,2007-11-01,5594.283229691686,22
CoRD,real,BOGOTA,2007-12-01,5636.812849100983,22
CoRD,real,BOGOTA,2008-01-01,5620.046138984262,22
CoRD,real,BOGOTA,2008-02-01,5698.628572536079,22
CoRD,real,BOGOTA,2008-03-01,5713.411466376002,22
CoRD,real,BOGOTA,2008-04-01,5752.300293284575,22
CoRD,real,BOGOTA,2008-05-01,5651.575498172292,22
CoRD,real,BOGOTA,2008-06-01,5626.2039352656575,22
CoRD,real,BOGOTA,2008-07-01,5627.731373623164,22
CoRD,real,BOGOTA,2008-08-01,5589.812947877154,22
CoRD,real,BOGOTA,2008-09-01,5599.33534128521,22
CoRD,real,BOGOTA,2008-10-01,5625.289451354368,22
CoRD,real,BOGOTA,2008-11-01,5621.427836792139,22
CoRD,real,BOGOTA,2008-12-01,5584.254534078272,22
CoRD,real,BOGOTA,2009-01-01,5688.553537396342,22
CoRD,real,BOGOTA,2009-02-01,5664.024774087529,22
CoRD,real,BOGOTA,2009-03-01,5671.482804947645,22
CoRD,real,BOGOTA,2009-04-01,5679.606731414786,22
CoRD,real,BOGOTA,2009-05-01,5651.748133114686,22
CoRD,real,BOGOTA,2009-06-01,5691.750161654167,22
CoRD,real,BOGOTA,2009-07-01,5670.688715515558,22
CoRD,real,BOGOTA,2009-08-01,5654.577875088865,22
CoRD,real,BOGOTA,2009-09-01,5635.596286100385,22
CoRD,real,BOGOTA,2009-10-01,5619.8406122913775,22
CoRD,real,BOGOTA,2009-11-01,5600.789231891021,22
CoRD,real,BOGOTA,2009-12-01,5599.697406167053,22
CoRD,real,BOGOTA,2010-01-01,5611.867434801819,22
CoRD,real,BOGOTA,2010-02-01,5603.84624257878,22
CoRD,real,BOGOTA,2010-03-01,5597.240001043565,22
CoRD,real,BOGOTA,2010-04-01,5604.556081320047,22
CoRD,real,BOGOTA,2010-05-01,5587.347460709225,22
CoRD,real,BOGOTA,2010-06-01,5549.00110129378,22
CoRD,real,BOGOTA,2010-07-01,5545.514382990357,22
CoRD,real,BOGOTA,2010-08-01,5621.567500353346,22
CoRD,real,BOGOTA,2010-09-01,5613.76890084155,22
CoRD,real,BOGOTA,2010-10-01,5621.384409939705,22
CoRD,real,BOGOTA,2010-11-01,5609.596404796021,22
CoRD,real,BOGOTA,2010-12-01,5570.770003222007,22
CoRD,real,BOGOTA,2011-01-01,5579.249531503058,22
CoRD,real,BOGOTA,2011-02-01,5596.473221548778,22
CoRD,real,BOGOTA,2011-03-01,5583.8413181153,22
CoRD,real,BOGOTA,2011-04-01,5560.123078141175,22
CoRD,real,BOGOTA,2011-05-01,5535.216009322871,22
CoRD,real,BOGOTA,2011-06-01,5492.0231879071725,22
CoRD,real,BOGOTA,2011-07-01,5494.874599804148,22
CoRD,real,BOGOTA,2011-08-01,5500.709248903388,22
CoRD,real,BOGOTA,2011-09-01,5562.776715689353,22
CoRD,real,BOGOTA,2011-10-01,5596.278689011079,22
CoRD,real,BOGOTA,2011-11-01,5550.4034252142455,22
CoRD,real,BOGOTA,2011-12-01,5568.871330977517,22
CoRD,real,BOGOTA,2012-01-01,5560.403863302589,22
CoRD,real,BOGOTA,2012-02-01,5514.344399196856,22
CoRD,real,BOGOTA,2012-03-01,5540.997812013706,22
CoRD,real,BOGOTA,2012-04-01,5537.455166306003,22
CoRD,real,BOGOTA,2012-05-01,5513.559265652869,22
CoRD,real,BOGOTA,2012-06-01,5523.8489297817605,22
CoRD,real,BOGOTA,2012-07-01,5516.427289088438,22
CoRD,real,BOGOTA,2012-08-01,5515.528739571063,22
CoRD,real,BOGOTA,2012-09-01,5503.611722632876,22
CoRD,real,BOGOTA,2012-10-01,5581.505656323613,22
CoRD,real,BOGOTA,2012-11-01,5505.2418384860575,22
CoRD,real,BOGOTA,2012-12-01,5503.3049742901885,22
CoRD,real,BOGOTA,2013-01-01,5475.479228856912,22
CoRD,real,BOGOTA,2013-02-01,5512.190667593856,22
CoRD,real,BOGOTA,2013-03-01,5515.273489915149,22
CoRD,real,BOGOTA,2013-04-01,5515.39082449152,22
CoRD,real,BOGOTA,2013-05-01,5513.955698655659,22
CoRD,real,BOGOTA,2013-06-01,5508.112795409087,22
CoRD,real,BOGOTA,2013-07-01,5533.439856488512,22
CoRD,real,BOGOTA,2013-08-01,5523.786668481243,22
CoRD,real,BOGOTA,2013-09-01,5501.35974025109,22
CoRD,real,BOGOTA,2013-10-01,5518.192367302329,22
CoRD,real,BOGOTA,2013-11-01,5511.274175756039,22
CoRD,real,BOGOTA,2013-12-01,5487.108099244407,22
CoRD,real,BOGOTA,2014-01-01,5463.240058023466,22
CoRD,real,BOGOTA,2014-02-01,5480.028314783402,22
CoRD,real,BOGOTA,2014-03-01,5476.250166372615,22
CoRD,real,BOGOTA,2014-04-01,5476.786664067354,22
CoRD,real,BOGOTA,2014-05-01,5506.474376910567,22
CoRD,real,BOGOTA,2014-06-01,5501.886785316521,22
CoRD,real,BOGOTA,2014-07-01,5524.025126333419,22
CoRD,real,BOGOTA,2014-08-01,5528.3202868350645,22
CoRD,real,BOGOTA,2014-09-01,5516.039428257891,22
CoRD,real,BOGOTA,2014-10-01,5526.072126624081,22
CoRD,real,BOGOTA,2014-11-01,5510.079124117632,22
CoRD,real,BOGOTA,2014-12-01,5518.544455972242,22
CoRD,real,BOGOTA,2015-01-01,5503.09438937158,22
CoRD,real,BOGOTA,2015-02-01,5472.775971138705,22
CoRD,real,BOGOTA,2015-03-01,5441.381205656685,22
CoRD,real,BOGOTA,2015-04-01,5452.979272842297,22
CoRD,real,BOGOTA,2015-05-01,5456.769972122785,22
CoRD,real,BOGOTA,2015-06-01,5458.776909909531,22
CoRD,real,BOGOTA,2015-07-01,5433.25535248076,22
CoRD,real,BOGOTA,2015-08-01,5414.1792243122445,22
CoRD,real,BOGOTA,2015-09-01,5406.214599508697,22
CoRD,real,BOGOTA,2015-10-01,5404.624207883705,22
CoRD,real,BOGOTA,2015-11-01,5406.8609827330465,22
CoRD,real,BOGOTA,2015-12-01,5424.6855338272735,22
CoRD,real,BOGOTA,2016-01-01,5420.747037673847,22
CoRD,real,BOGOTA,2016-02-01,5450.324235602872,22
CoRD,real,BOGOTA,2016-03-01,5432.739864346338,22
CoRD,real,BOGOTA,2016-04-01,5427.307649824762,22
CoRD,real,BOGOTA,2016-05-01,5382.9648560772475,22
CoRD,real,BOGOTA,2016-06-01,5392.962421092192,22
CoRD,real,BOGOTA,2016-07-01,5393.549098299166,22
CoRD,real,BOGOTA,2016-08-01,5438.489321678992,22
CoRD,real,BOGOTA,2016-09-01,5422.572175881016,22
CoRD,real,BOGOTA,2016-10-01,5472.013798209805,22
CoRD,real,BOGOTA,2016-11-01,5476.76857331377,22
CoRD,real,BOGOTA,2016-12-01,5398.289657015624,22
CoRD,real,BOGOTA,2017-01-01,5397.753153681824,22
CoRD,real,BOGOTA,2017-02-01,5374.72646774359,22
CoRD,real,BOGOTA,2017-03-01,5435.306970420203,22
CoRD,real,BOGOTA,2017-04-01,5439.4461275670965,22
CoRD,real,BOGOTA,2017-05-01,5400.806111639774,22
CoRD,real,BOGOTA,2017-06-01,5372.317407758554,22
CoRD,real,BOGOTA,2017-07-01,5361.123818900989,22
CoRD,real,BOGOTA,2017-08-01,5389.378339835495,22
CoRD,real,BOGOTA,2017-09-01,5347.597895091357,22
CoRD,real,BOGOTA,2017-10-01,5376.53390596815,22
CoRD,real,BOGOTA,2017-11-01,5406.803579571441,22
CoRD,real,BOGOTA,2017-12-01,5406.629017022832,22
CoRD,real,BOGOTA,2018-01-01,5414.840287963771,22
CoRD,real,BOGOTA,2018-02-01,5412.770336335916,22
CoRD,real,BOGOTA,2018-03-01,5348.430353092563,22
CoRD,real,BOGOTA,2018-04-01,5383.184240410671,22
CoRD,real,BOGOTA,2018-05-01,5349.553401927761,22
CoRD,real,BOGOTA,2018-06-01,5404.029105800124,22
CoRD,real,BOGOTA,2018-07-01,5370.554170808235,22
CoRD,real,BOGOTA,2018-08-01,5383.636654702742,22
CoRD,real,BOGOTA,2018-09-01,5532.603693586108,22
CoRD,real,BOGOTA,2018-10-01,5694.9637730986515,22
CoRD,real,BOGOTA,2018-11-01,5729.791612412517,22
CoRD,real,BOGOTA,2018-12-01,5850.01632358324,22
CoRD,real,BOGOTA,2019-01-01,6004.771739911492,22
CoRD,real,BOGOTA,2019-02-01,6008.50930781394,22
CoRD,real,BOGOTA,2019-03-01,6056.819005202508,22
CoRD,real,BOGOTA,2019-04-01,6285.675867817182,22
CoRD,real,BOGOTA,2019-05-01,6353.43407040762,22
CoRD,real,BOGOTA,2019-06-01,6326.6649251523095,22
CoRD,real,BOGOTA,2019-07-01,6321.077323683783,22
CoRD,real,BOGOTA,2019-08-01,6231.093510942179,22
CoRD,real,BOGOTA,2019-09-01,6263.1040066169635,22
CoRD,real,BOGOTA,2019-10-01,6260.80279735288,22
CoRD,real,BOGOTA,2019-11-01,6211.244818223544,22
CoRD,real,BOGOTA,2019-12-01,6084.079255407646,22
CoRD,real,BOGOTA,2020-01-01,6084.399828250308,22
CoRD,real,BOGOTA,2020-02-01,6060.786695594319,22
CoRD,real,BOGOTA,2020-03-01,6284.341283254291,22
CoRD,real,BOGOTA,2020-04-01,6451.505241975887,22
CoRD,real,BOGOTA,2020-05-01,6500.908288431364,22
CoRD,real,BOGOTA,2020-06-01,6475.4452021230045,22
CoRD,real,BOGOTA,2020-07-01,6391.415462892909,22
CoRD,real,BOGOTA,2020-08-01,6256.686875248795,22
CoRD,real,BOGOTA,2020-09-01,6215.4320677737005,22
CoRD,real,BOGOTA,2020-10-01,6172.059620137309,22
CoRD,real,BOGOTA,2020-11-01,6144.629191401856,22
CoRD,real,BOGOTA,2020-12-01,6160.10763995114,22
CoRD,real,BOGOTA,2021-01-01,6233.5396267447795,22
CoRD,real,BOGOTA,2021-02-01,6276.6862537927245,22
CoRD,real,BOGOTA,2021-03-01,6328.7475513192585,22
CoRD,real,BOGOTA,2021-04-01,6524.559492282515,22
CoRD,real,BOGOTA,2021-05-01,7011.2514261060915,22
CoRD,real,BOGOTA,2021-06-01,6879.067476455413,22
CoRD,real,BOGOTA,2021-07-01,6873.865526978814,22
CoRD,real,BOGOTA,2021-08-01,6871.851417406096,22
CoRD,real,BOGOTA,2021-09-01,6894.731561768925,22
CoRD,real,BOGOTA,2021-10-01,6964.443655374745,22
CoRD,real,BOGOTA,2021-11-01,7157.221837671264,22
CoRD,real,BOGOTA,2021-12-01,7410.443268335051,22
CoRD,real,BOGOTA,2022-01-01,7995.097549259603,22
CoRD,real,BOGOTA,2022-02-01,8435.187244811397,22
CoRD,real,BOGOTA,2022-03-01,8749.198082023375,22
CoRD,real,BOGOTA,2022-04-01,9149.539539749652,22
CoRD,real,BOGOTA,2022-05-01,9244.63275724475,22
CoRD,real,BOGOTA,2022-06-01,9133.626894360696,22
CoRD,real,BOGOTA,2022-07-01,9229.598398266846,22
CoRD,real,BOGOTA,2022-08-01,9512.195549807739,22
CoRD,real,BOGOTA,2022-09-01,9862.26715831197,22
