diet,city_std,month,nominal,real,implicit_deflator,real_growth_yoy,nom_growth_yoy
CoNA,BOGOTA,1999-09-01,1250.4480061230702,5818.970754187008,0.21489161209880925,NA,NA
CoNA,BOGOTA,1999-10-01,1258.0840291576617,5928.794886746351,0.21219894652960117,NA,NA
CoNA,BOGOTA,1999-11-01,1260.2439821359326,6000.5829356513705,0.2100202589732445,NA,NA
CoNA,BOGOTA,1999-12-01,1255.2014385323612,6028.119588843293,0.20822437578303182,NA,NA
CoNA,BOGOTA,2000-01-01,1271.250262296663,6090.70407728689,0.20871975491919526,15.740864098964135,4.621773879829383
CoNA,BOGOTA,2000-02-01,1314.8173309129033,6025.507547270197,0.21820856095493063,14.743545795934555,5.162735524661288
CoNA,BOGOTA,2000-03-01,1312.0398982800336,5986.231791059085,0.21917626047151567,11.842590968381206,5.068218346142284
CoNA,BOGOTA,2000-04-01,1300.6510107337986,5953.780310922498,0.21845801202098294,11.240981047855048,4.572995534911195
CoNA,BOGOTA,2000-05-01,1294.1340452351556,5956.5665944800885,0.21726174377609095,12.235055180266595,4.731278783855997
CoNA,BOGOTA,2000-06-01,1292.843280358934,5936.238668167285,0.2177882919855845,13.555319479080485,8.080731738351732
CoNA,BOGOTA,2000-07-01,1289.7881301751017,5887.391283426378,0.21907633926183742,5.805930628008493,19.8063852315008
CoNA,BOGOTA,2000-08-01,1286.4817331470952,5925.004960818664,0.21712753688046546,4.355031966498291,9.51981029790685
CoNA,BOGOTA,2000-09-01,1299.8787353152738,5926.620669806863,0.219328822905353,1.8499820701521008,3.953041545922442
CoNA,BOGOTA,2000-10-01,1306.2957390824288,5974.903714231454,0.21863042511814876,0.7777099455435366,3.832153402109939
CoNA,BOGOTA,2000-11-01,1310.4979203980622,6036.561135359981,0.21709345619340153,0.5995784092050815,3.9876356463100393
CoNA,BOGOTA,2000-12-01,1318.7499196547576,6177.402889565701,0.213479668273259,2.4764488912711435,5.062811368086084
CoNA,BOGOTA,2001-01-01,1340.7393608275993,6239.903584979824,0.2148653969678178,2.449626608019262,5.466201313138441
CoNA,BOGOTA,2001-02-01,1408.4864517198569,6188.109514255481,0.2276117525837482,2.6985605064746787,7.12411668181443
CoNA,BOGOTA,2001-03-01,1411.2796485438405,6102.79656855431,0.23125130138135314,1.9472145677573716,7.563775338989398
CoNA,BOGOTA,2001-04-01,1412.306580988886,5323.36655758776,0.2653032748563648,-10.588461790876181,8.58459104968472
CoNA,BOGOTA,2001-05-01,1420.5365726390592,5336.065241678196,0.26621424369847085,-10.417097550406085,9.767344261539401
CoNA,BOGOTA,2001-06-01,1416.6848067113087,5308.38707686028,0.26687669648032275,-10.576589426463268,9.579005300471731
CoNA,BOGOTA,2001-07-01,1413.6739246881048,5269.204292321401,0.2682898301643371,-10.500185249199223,9.605127510065103
CoNA,BOGOTA,2001-08-01,1417.4730098240793,5289.001901579315,0.26800387600556863,-10.734219860492257,10.182132656990216
CoNA,BOGOTA,2001-09-01,1424.9228533953938,5249.24048931021,0.2714531476119585,-11.429450579612121,9.61967564226609
CoNA,BOGOTA,2001-10-01,1431.7951330827684,5220.500443870982,0.2742639615640177,-12.626199625001156,9.60727270598718
CoNA,BOGOTA,2001-11-01,1435.7343922357788,5242.910655399639,0.27384300183660876,-13.147394057047245,9.556403706438243
CoNA,BOGOTA,2001-12-01,1440.5500540746443,5241.990349690723,0.27480974934637886,-15.142488786913844,9.236029713031058
CoNA,BOGOTA,2002-01-01,1448.3431660920035,5269.412719780455,0.2748585550445074,-15.552978535364781,8.025706442897551
CoNA,BOGOTA,2002-02-01,1506.339820580401,5328.171662308005,0.28271232911589406,-13.896616567086395,6.947412858750512
CoNA,BOGOTA,2002-03-01,1504.5413564372318,5308.410175115287,0.2834259800590026,-13.016760177329745,6.608308140035812
CoNA,BOGOTA,2002-04-01,1492.41386272973,5138.336892281704,0.29044686909717515,-3.4758017000035557,5.672088682384624
CoNA,BOGOTA,2002-05-01,1442.7023759398621,4892.074658271168,0.2949060422658605,-8.320561374309444,1.5603824447563142
CoNA,BOGOTA,2002-06-01,1489.357304387701,4933.480930373923,0.30188771891631055,-7.062524662540259,5.129757680192415
CoNA,BOGOTA,2002-07-01,1493.8863393268398,5022.738406649535,0.2974246752228035,-4.677478268038138,5.674039340892012
CoNA,BOGOTA,2002-08-01,1507.952902792095,5090.093163649941,0.296252515290072,-3.76079913811298,6.383182772506202
CoNA,BOGOTA,2002-09-01,1538.6942745862939,5155.895817741465,0.2984339344661773,-1.7782510014322295,7.984391640557842
CoNA,BOGOTA,2002-10-01,1570.269521091113,5228.576919276446,0.30032445641220745,0.15470691923693547,9.671382784365123
CoNA,BOGOTA,2002-11-01,1605.7223895182692,5254.444138130466,0.30559319831109405,0.2199824389330196,11.839794198826613
CoNA,BOGOTA,2002-12-01,1642.6225792079422,5297.4593874838665,0.3100774275096686,1.0581674915982386,14.027456009718575
CoNA,BOGOTA,2003-01-01,1679.4881185340373,5381.528635659758,0.31208383941417744,2.127673838460975,15.95926696472918
CoNA,BOGOTA,2003-02-01,1726.968998377587,5404.300289558163,0.3195545964968534,1.4287945673503666,14.646706857432502
CoNA,BOGOTA,2003-03-01,1734.9028500611605,5298.041921794553,0.327461140487449,-0.19531748637922064,15.311077534580164
CoNA,BOGOTA,2003-04-01,1747.7694845959902,5211.896617749742,0.33534231639279843,1.4315862702294124,17.110241886871556
CoNA,BOGOTA,2003-05-01,1759.994722055376,5167.2185613673255,0.3406077566011944,5.624278497691448,21.992917694393533
CoNA,BOGOTA,2003-06-01,1754.221043381658,5312.514571032304,0.33020540836667966,7.682884478680907,17.78376070091836
CoNA,BOGOTA,2003-07-01,1742.3579484478262,5392.729446781614,0.323093892553365,7.366321121606734,16.632564511765334
CoNA,BOGOTA,2003-08-01,1737.4290840075425,5374.810865267655,0.32325399489587847,5.593565627658403,15.217728669811503
CoNA,BOGOTA,2003-09-01,1734.8273645689658,5352.979494555371,0.32408630863120164,3.822491450190668,12.746722544048318
CoNA,BOGOTA,2003-10-01,1727.7264183040406,5346.165237661623,0.32317115941963226,2.248954547300608,10.027380338091119
CoNA,BOGOTA,2003-11-01,1734.1872336518013,5276.051189585276,0.32869037303410187,0.41121479050489906,8.000439239816082
CoNA,BOGOTA,2003-12-01,1749.8428252296019,5267.310943375285,0.3322079983583246,-0.5691113778014456,6.527381723521675
CoNA,BOGOTA,2004-01-01,1778.0083790004978,5327.061573427275,0.3337690684616171,-1.0121113519970248,5.866088564678584
CoNA,BOGOTA,2004-02-01,1814.5259991094479,5349.694373661949,0.3391831144677853,-1.0104160200298362,5.0699810369564835
CoNA,BOGOTA,2004-03-01,1863.592666203813,5376.753023687591,0.3466018725415971,1.4856640067199889,7.417695817268144
CoNA,BOGOTA,2004-04-01,1864.2068352465747,5394.380598387025,0.34558311213784054,3.5012970137552557,6.662054216920943
CoNA,BOGOTA,2004-05-01,1872.014835893769,5329.370251848787,0.3512637980527544,3.138084610815328,6.3647982823251015
CoNA,BOGOTA,2004-06-01,1865.9109997772043,5227.889112365082,0.35691480053850483,-1.592945441103577,6.366926039163157
CoNA,BOGOTA,2004-07-01,1866.8713082110864,5320.077464537977,0.3509105498284723,-1.34722097521498,7.146256018987529
CoNA,BOGOTA,2004-08-01,1862.5995256073659,5334.189442932375,0.349181360267444,-0.7557739863513713,7.204348237978486
CoNA,BOGOTA,2004-09-01,1853.4092715170625,5331.271140515104,0.3476486606415571,-0.40553777690250925,6.835372174196674
CoNA,BOGOTA,2004-10-01,1857.8650311683914,5349.706229674161,0.3472835612660455,0.0662342418373596,7.532362270184922
