"fecha","cona_cost.Demo_Group","cona_cost.Sex","cona_cost.cost_day","cona_cost.Cost_1000kcal","scenario"
2017-12-01,14 a 18 años,1,1480.3799, 700.6254,"lwr"
2017-12-01,19 a 30 años,1,1327.2192, 653.2140,"lwr"
2017-12-01,31 a 50 años,1,1294.6220, 675.5185,"lwr"
2017-12-01,4 a 8 años,1,1214.1765, 922.2258,"lwr"
2017-12-01,51 a 70 años,1,1337.6631, 768.2482,"lwr"
2017-12-01,9 a 13 años,1,1296.4992, 715.8205,"lwr"
2017-12-01,>70 años,1,1309.9122, 800.1526,"lwr"
2017-12-01,gestantes 19 a 30 años,1,2455.4002, 979.4846,"lwr"
2017-12-01,gestantes 31 a 50 años,1,2595.7129,1085.3973,"lwr"
2017-12-01,gestantes < 18 años,1,4334.7332,1719.8611,"lwr"
2017-12-01,lactantes 19 a 30 años,1,1823.9933, 719.0052,"lwr"
2017-12-01,lactantes 31 a 50 años,1,1731.1147, 714.8976,"lwr"
2017-12-01,lactantes < 18 años,1,1948.1768, 763.8719,"lwr"
2017-12-01,1 a 3 años,0,1067.6751, 961.3378,"lwr"
2017-12-01,14 a 18 años,0,1755.7022, 639.1965,"lwr"
2017-12-01,19 a 30 años,0,1940.3990, 688.1992,"lwr"
2017-12-01,31 a 50 años,0,1797.4055, 672.9604,"lwr"
2017-12-01,4 a 8 años,0,1291.3269, 899.0004,"lwr"
2017-12-01,51 a 70 años,0,1543.2935, 710.8149,"lwr"
2017-12-01,9 a 13 años,0,1355.4208, 675.4788,"lwr"
2017-12-01,>70 años,0,1439.8929, 710.8149,"lwr"
2017-12-01,1 a 3 años,1, 956.3976, 938.4677,"upr"
2017-12-01,14 a 18 años,1,1480.5415, 700.7019,"upr"
2017-12-01,19 a 30 años,1,1327.3925, 653.2993,"upr"
2017-12-01,31 a 50 años,1,1294.7877, 675.6050,"upr"
2017-12-01,4 a 8 años,1,1214.2246, 922.2623,"upr"
2017-12-01,51 a 70 años,1,1337.8221, 768.3395,"upr"
2017-12-01,9 a 13 años,1,1296.6036, 715.8782,"upr"
2017-12-01,>70 años,1,1310.0701, 800.2491,"upr"
2017-12-01,gestantes 19 a 30 años,1,2455.5129, 979.5295,"upr"
2017-12-01,gestantes 31 a 50 años,1,2595.8264,1085.4447,"upr"
2017-12-01,gestantes < 18 años,1,4334.9368,1719.9419,"upr"
2017-12-01,lactantes 19 a 30 años,1,1824.2692, 719.1140,"upr"
2017-12-01,lactantes 31 a 50 años,1,1731.3940, 715.0129,"upr"
2017-12-01,lactantes < 18 años,1,1948.4359, 763.9735,"upr"
2017-12-01,1 a 3 años,0,1067.7019, 961.3620,"upr"
2017-12-01,14 a 18 años,0,1755.9160, 639.2743,"upr"
2017-12-01,19 a 30 años,0,1940.6219, 688.2782,"upr"
2017-12-01,31 a 50 años,0,1797.6219, 673.0414,"upr"
2017-12-01,4 a 8 años,0,1291.3780, 899.0360,"upr"
2017-12-01,51 a 70 años,0,1543.5079, 710.9136,"upr"
2017-12-01,9 a 13 años,0,1355.5290, 675.5327,"upr"
2017-12-01,>70 años,0,1440.0929, 710.9136,"upr"
2018-01-01,1 a 3 años,1,1013.6195, 994.6168,"hat"
2018-01-01,14 a 18 años,1,1555.3285, 736.0967,"hat"
2018-01-01,19 a 30 años,1,1409.9838, 693.9481,"hat"
2018-01-01,31 a 50 años,1,1370.0836, 714.8935,"hat"
2018-01-01,4 a 8 años,1,1281.7767, 973.5714,"hat"
2018-01-01,51 a 70 años,1,1393.5464, 800.3431,"hat"
2018-01-01,9 a 13 años,1,1360.4956, 751.1541,"hat"
2018-01-01,>70 años,1,1357.5677, 829.2627,"hat"
2018-01-01,gestantes 19 a 30 años,1,2615.2352,1043.2444,"hat"
2018-01-01,gestantes 31 a 50 años,1,2733.6904,1143.0926,"hat"
2018-01-01,gestantes < 18 años,1,4404.5687,1747.5692,"hat"
2018-01-01,lactantes 19 a 30 años,1,1907.5035, 751.9244,"hat"
2018-01-01,lactantes 31 a 50 años,1,1812.0021, 748.3016,"hat"
2018-01-01,lactantes < 18 años,1,2020.6184, 792.2760,"hat"
2018-01-01,1 a 3 años,0,1120.6049,1008.9960,"hat"
2018-01-01,14 a 18 años,0,1845.9241, 672.0435,"hat"
2018-01-01,19 a 30 años,0,2019.1291, 716.1223,"hat"
2018-01-01,31 a 50 años,0,1883.4350, 705.1704,"hat"
2018-01-01,4 a 8 años,0,1364.2601, 949.7753,"hat"
2018-01-01,51 a 70 años,0,1621.4712, 746.8222,"hat"
2018-01-01,9 a 13 años,0,1432.2074, 713.7457,"hat"
2018-01-01,>70 años,0,1512.8326, 746.8222,"hat"
2018-01-01,1 a 3 años,1,1013.6013, 994.5990,"lwr"
2018-01-01,14 a 18 años,1,1555.2274, 736.0489,"lwr"
2018-01-01,19 a 30 años,1,1409.8763, 693.8952,"lwr"
2018-01-01,31 a 50 años,1,1369.9799, 714.8394,"lwr"
2018-01-01,4 a 8 años,1,1281.7487, 973.5501,"lwr"
2018-01-01,51 a 70 años,1,1393.4513, 800.2885,"lwr"
2018-01-01,9 a 13 años,1,1360.4214, 751.1131,"lwr"
2018-01-01,>70 años,1,1357.4772, 829.2075,"lwr"
2018-01-01,gestantes 19 a 30 años,1,2615.1495,1043.2102,"lwr"
2018-01-01,gestantes 31 a 50 años,1,2733.6083,1143.0582,"lwr"
2018-01-01,gestantes < 18 años,1,4404.4475,1747.5212,"lwr"
2018-01-01,lactantes 19 a 30 años,1,1907.3393, 751.8597,"lwr"
2018-01-01,lactantes 31 a 50 años,1,1811.8473, 748.2377,"lwr"
2018-01-01,lactantes < 18 años,1,2020.4647, 792.2157,"lwr"
2018-01-01,1 a 3 años,0,1120.5823,1008.9757,"lwr"
2018-01-01,14 a 18 años,0,1845.8064, 672.0007,"lwr"
2018-01-01,19 a 30 años,0,2018.9832, 716.0706,"lwr"
2018-01-01,31 a 50 años,0,1883.2954, 705.1181,"lwr"
2018-01-01,4 a 8 años,0,1364.2264, 949.7519,"lwr"
2018-01-01,51 a 70 años,0,1621.3493, 746.7660,"lwr"
2018-01-01,9 a 13 años,0,1432.1281, 713.7061,"lwr"
2018-01-01,>70 años,0,1512.7189, 746.7660,"lwr"
2018-01-01,1 a 3 años,1,1013.6389, 994.6359,"upr"
2018-01-01,14 a 18 años,1,1555.4472, 736.1528,"upr"
2018-01-01,19 a 30 años,1,1410.1104, 694.0104,"upr"
2018-01-01,31 a 50 años,1,1370.2062, 714.9574,"upr"
2018-01-01,4 a 8 años,1,1281.8067, 973.5942,"upr"
2018-01-01,51 a 70 años,1,1393.6595, 800.4081,"upr"
2018-01-01,9 a 13 años,1,1360.5816, 751.2016,"upr"
2018-01-01,>70 años,1,1357.6757, 829.3287,"upr"
2018-01-01,gestantes 19 a 30 años,1,2615.3264,1043.2808,"upr"
2018-01-01,gestantes 31 a 50 años,1,2733.7777,1143.1291,"upr"
2018-01-01,gestantes < 18 años,1,4404.6965,1747.6200,"upr"
2018-01-01,lactantes 19 a 30 años,1,1907.7003, 752.0019,"upr"
2018-01-01,lactantes 31 a 50 años,1,1812.1887, 748.3786,"upr"
2018-01-01,lactantes < 18 años,1,2020.8025, 792.3481,"upr"
2018-01-01,1 a 3 años,0,1120.6291,1009.0178,"upr"
2018-01-01,14 a 18 años,0,1846.0618, 672.0936,"upr"
2018-01-01,19 a 30 años,0,2019.3005, 716.1831,"upr"
2018-01-01,31 a 50 años,0,1883.5995, 705.2320,"upr"
2018-01-01,4 a 8 años,0,1364.2964, 949.8006,"upr"
2018-01-01,51 a 70 años,0,1621.6161, 746.8889,"upr"
2018-01-01,9 a 13 años,0,1432.2989, 713.7913,"upr"
2018-01-01,>70 años,0,1512.9678, 746.8889,"upr"
2018-02-01,1 a 3 años,1, 953.3844, 935.5110,"hat"
2018-02-01,14 a 18 años,1,1554.0464, 735.4899,"hat"
2018-02-01,19 a 30 años,1,1449.7076, 713.4988,"hat"
2018-02-01,31 a 50 años,1,1402.9777, 732.0572,"hat"
2018-02-01,4 a 8 años,1,1208.2919, 917.7562,"hat"
2018-02-01,51 a 70 años,1,1404.0607, 806.3817,"hat"
2018-02-01,9 a 13 años,1,1351.9758, 746.4502,"hat"
2018-02-01,>70 años,1,1365.7784, 834.2782,"hat"
2018-02-01,gestantes 19 a 30 años,1,2542.3351,1014.1638,"hat"
2018-02-01,gestantes 31 a 50 años,1,2688.2995,1124.1124,"hat"
2018-02-01,gestantes < 18 años,1,4287.1059,1700.9643,"hat"
2018-02-01,lactantes 19 a 30 años,1,1915.4196, 755.0448,"hat"
2018-02-01,lactantes 31 a 50 años,1,1844.4040, 761.6826,"hat"
2018-02-01,lactantes < 18 años,1,2014.4686, 789.8647,"hat"
2018-02-01,1 a 3 años,0,1062.8882, 957.0277,"hat"
2018-02-01,14 a 18 años,0,1886.9842, 686.9922,"hat"
2018-02-01,19 a 30 años,0,2062.2103, 731.4019,"hat"
2018-02-01,31 a 50 años,0,1930.1365, 722.6557,"hat"
2018-02-01,4 a 8 años,0,1288.6156, 897.1129,"hat"
2018-02-01,51 a 70 años,0,1660.7256, 764.9021,"hat"
2018-02-01,9 a 13 años,0,1434.8917, 715.0834,"hat"
2018-02-01,>70 años,0,1549.4570, 764.9021,"hat"
2018-02-01,1 a 3 años,1, 953.3728, 935.4996,"lwr"
2018-02-01,14 a 18 años,1,1553.9653, 735.4515,"lwr"
2018-02-01,19 a 30 años,1,1449.6306, 713.4610,"lwr"
2018-02-01,31 a 50 años,1,1402.9036, 732.0185,"lwr"
2018-02-01,4 a 8 años,1,1208.2681, 917.7381,"lwr"
2018-02-01,51 a 70 años,1,1403.9919, 806.3422,"lwr"
2018-02-01,9 a 13 años,1,1351.9139, 746.4160,"lwr"
2018-02-01,>70 años,1,1365.7066, 834.2343,"lwr"
2018-02-01,gestantes 19 a 30 años,1,2542.2801,1014.1418,"lwr"
2018-02-01,gestantes 31 a 50 años,1,2688.2445,1124.0894,"lwr"
2018-02-01,gestantes < 18 años,1,4287.0077,1700.9254,"lwr"
2018-02-01,lactantes 19 a 30 años,1,1915.3095, 755.0015,"lwr"
2018-02-01,lactantes 31 a 50 años,1,1844.2976, 761.6386,"lwr"
2018-02-01,lactantes < 18 años,1,2014.3648, 789.8239,"lwr"
2018-02-01,1 a 3 años,0,1062.8737, 957.0147,"lwr"
2018-02-01,14 a 18 años,0,1886.8912, 686.9584,"lwr"
2018-02-01,19 a 30 años,0,2062.1246, 731.3715,"lwr"
2018-02-01,31 a 50 años,0,1930.0511, 722.6238,"lwr"
2018-02-01,4 a 8 años,0,1288.5897, 897.0948,"lwr"
2018-02-01,51 a 70 años,0,1660.6337, 764.8597,"lwr"
2018-02-01,9 a 13 años,0,1434.8257, 715.0505,"lwr"
2018-02-01,>70 años,0,1549.3712, 764.8597,"lwr"
2018-02-01,1 a 3 años,1, 953.3965, 935.5229,"upr"
2018-02-01,14 a 18 años,1,1554.1382, 735.5334,"upr"
2018-02-01,19 a 30 años,1,1449.7949, 713.5418,"upr"
2018-02-01,31 a 50 años,1,1403.0620, 732.1012,"upr"
2018-02-01,4 a 8 años,1,1208.3172, 917.7754,"upr"
2018-02-01,51 a 70 años,1,1404.1393, 806.4269,"upr"
2018-02-01,9 a 13 años,1,1352.0454, 746.4886,"upr"
2018-02-01,>70 años,1,1365.8607, 834.3285,"upr"
2018-02-01,gestantes 19 a 30 años,1,2542.3924,1014.1866,"upr"
2018-02-01,gestantes 31 a 50 años,1,2688.3567,1124.1363,"upr"
2018-02-01,gestantes < 18 años,1,4287.2084,1701.0050,"upr"
2018-02-01,lactantes 19 a 30 años,1,1915.5464, 755.0948,"upr"
2018-02-01,lactantes 31 a 50 años,1,1844.5270, 761.7334,"upr"
2018-02-01,lactantes < 18 años,1,2014.5882, 789.9115,"upr"
2018-02-01,1 a 3 años,0,1062.9032, 957.0412,"upr"
2018-02-01,14 a 18 años,0,1887.0890, 687.0304,"upr"
2018-02-01,19 a 30 años,0,2062.3079, 731.4365,"upr"
2018-02-01,31 a 50 años,0,1930.2338, 722.6922,"upr"
2018-02-01,4 a 8 años,0,1288.6431, 897.1320,"upr"
2018-02-01,51 a 70 años,0,1660.8307, 764.9505,"upr"
2018-02-01,9 a 13 años,0,1434.9655, 715.1202,"upr"
2018-02-01,>70 años,0,1549.5551, 764.9505,"upr"
2018-03-01,1 a 3 años,1,1029.0394,1009.7477,"hat"
2018-03-01,14 a 18 años,1,1568.3929, 742.2797,"hat"
2018-03-01,19 a 30 años,1,1480.3306, 728.5705,"hat"
2018-03-01,31 a 50 años,1,1431.2488, 746.8087,"hat"
2018-03-01,4 a 8 años,1,1279.8912, 972.1393,"hat"
2018-03-01,51 a 70 años,1,1421.2705, 816.2656,"hat"
2018-03-01,9 a 13 años,1,1360.0066, 750.8841,"hat"
2018-03-01,>70 años,1,1380.0030, 842.9672,"hat"
2018-03-01,gestantes 19 a 30 años,1,2614.4481,1042.9304,"hat"
2018-03-01,gestantes 31 a 50 años,1,2746.1932,1148.3206,"hat"
2018-03-01,gestantes < 18 años,1,4177.9706,1657.6635,"hat"
2018-03-01,lactantes 19 a 30 años,1,1982.8213, 781.6141,"hat"
2018-03-01,lactantes 31 a 50 años,1,1897.2951, 783.5250,"hat"
2018-03-01,lactantes < 18 años,1,2066.7467, 810.3627,"hat"
2018-03-01,1 a 3 años,0,1139.5324,1026.0384,"hat"
2018-03-01,14 a 18 años,0,1928.1054, 701.9632,"hat"
2018-03-01,19 a 30 años,0,2172.7831, 770.6186,"hat"
2018-03-01,31 a 50 años,0,2013.8511, 753.9990,"hat"
2018-03-01,4 a 8 años,0,1375.8421, 957.8385,"hat"
2018-03-01,51 a 70 años,0,1692.7967, 779.6735,"hat"
2018-03-01,9 a 13 años,0,1449.2157, 722.2218,"hat"
2018-03-01,>70 años,0,1579.3793, 779.6735,"hat"
2018-03-01,1 a 3 años,1,1029.0284,1009.7369,"lwr"
2018-03-01,14 a 18 años,1,1568.3018, 742.2366,"lwr"
2018-03-01,19 a 30 años,1,1480.2433, 728.5275,"lwr"
2018-03-01,31 a 50 años,1,1431.1643, 746.7646,"lwr"
2018-03-01,4 a 8 años,1,1279.8719, 972.1246,"lwr"
2018-03-01,51 a 70 años,1,1421.1913, 816.2202,"lwr"
2018-03-01,9 a 13 años,1,1359.9381, 750.8463,"lwr"
2018-03-01,>70 años,1,1379.9208, 842.9170,"lwr"
2018-03-01,gestantes 19 a 30 años,1,2614.3813,1042.9037,"lwr"
2018-03-01,gestantes 31 a 50 años,1,2746.1327,1148.2953,"lwr"
2018-03-01,gestantes < 18 años,1,4177.8749,1657.6255,"lwr"
2018-03-01,lactantes 19 a 30 años,1,1982.6925, 781.5633,"lwr"
2018-03-01,lactantes 31 a 50 años,1,1897.1704, 783.4735,"lwr"
2018-03-01,lactantes < 18 años,1,2066.6237, 810.3144,"lwr"
2018-03-01,1 a 3 años,0,1139.5183,1026.0257,"lwr"
2018-03-01,14 a 18 años,0,1928.0013, 701.9252,"lwr"
2018-03-01,19 a 30 años,0,2172.6782, 770.5814,"lwr"
2018-03-01,31 a 50 años,0,2013.7489, 753.9608,"lwr"
2018-03-01,4 a 8 años,0,1375.8217, 957.8243,"lwr"
2018-03-01,51 a 70 años,0,1692.6918, 779.6252,"lwr"
2018-03-01,9 a 13 años,0,1449.1432, 722.1857,"lwr"
2018-03-01,>70 años,0,1579.2815, 779.6252,"lwr"
2018-03-01,1 a 3 años,1,1029.0507,1009.7588,"upr"
2018-03-01,14 a 18 años,1,1568.4966, 742.3288,"upr"
2018-03-01,19 a 30 años,1,1480.4302, 728.6195,"upr"
2018-03-01,31 a 50 años,1,1431.3455, 746.8592,"upr"
2018-03-01,4 a 8 años,1,1279.9113, 972.1546,"upr"
2018-03-01,51 a 70 años,1,1421.3615, 816.3179,"upr"
2018-03-01,9 a 13 años,1,1360.0840, 750.9268,"upr"
2018-03-01,>70 años,1,1380.0975, 843.0249,"upr"
2018-03-01,gestantes 19 a 30 años,1,2614.5184,1042.9584,"upr"
2018-03-01,gestantes 31 a 50 años,1,2746.2564,1148.3471,"upr"
2018-03-01,gestantes < 18 años,1,4178.0705,1657.7032,"upr"
2018-03-01,lactantes 19 a 30 años,1,1982.9706, 781.6730,"upr"
2018-03-01,lactantes 31 a 50 años,1,1897.4399, 783.5848,"upr"
2018-03-01,lactantes < 18 años,1,2066.8889, 810.4184,"upr"
2018-03-01,1 a 3 años,0,1139.5469,1026.0514,"upr"
2018-03-01,14 a 18 años,0,1928.2237, 702.0062,"upr"
2018-03-01,19 a 30 años,0,2172.9027, 770.6610,"upr"
2018-03-01,31 a 50 años,0,2013.9679, 754.0428,"upr"
2018-03-01,4 a 8 años,0,1375.8637, 957.8536,"upr"
2018-03-01,51 a 70 años,0,1692.9171, 779.7290,"upr"
2018-03-01,9 a 13 años,0,1449.2972, 722.2625,"upr"
2018-03-01,>70 años,0,1579.4917, 779.7290,"upr"
