"ciudad","trimestre","fecha","Demo_Group","Sex","person","cost_day","total_household","per_capita","per_capita_year","per_capita_month"
"MEDELLIN","2003Q4",2003-10-01,"31 a 50 años",1,2,2536.95388786747,8598.91549528678,2866.30516509559,1046201.38525989,85989.1549528678
"MEDELLIN","2003Q4",2003-10-01,"9 a 13 años",1,3,2399.53980409019,8598.91549528678,2866.30516509559,1046201.38525989,85989.1549528678
"MEDELLIN","2004Q1",2004-01-01,"31 a 50 años",0,1,3742.45684588221,8799.32367394965,2933.10789131655,1070584.38033054,87993.2367394965
"MEDELLIN","2004Q1",2004-01-01,"31 a 50 años",1,2,2601.80728570741,8799.32367394965,2933.10789131655,1070584.38033054,87993.2367394965
"MEDELLIN","2004Q1",2004-01-01,"9 a 13 años",1,3,2455.05954236004,8799.32367394965,2933.10789131655,1070584.38033054,87993.2367394965
"MEDELLIN","2004Q2",2004-04-01,"31 a 50 años",0,1,3872.06721890418,9095.53981671997,3031.84660557332,1106624.01103426,90955.3981671997
"MEDELLIN","2004Q2",2004-04-01,"31 a 50 años",1,2,2686.58975476199,9095.53981671997,3031.84660557332,1106624.01103426,90955.3981671997
"MEDELLIN","2004Q2",2004-04-01,"9 a 13 años",1,3,2536.8828430538,9095.53981671997,3031.84660557332,1106624.01103426,90955.3981671997
"MEDELLIN","2004Q3",2004-07-01,"31 a 50 años",0,1,3760.38010545318,8840.87491334357,2946.95830444786,1075639.78112347,88408.7491334357
"MEDELLIN","2004Q3",2004-07-01,"31 a 50 años",1,2,2612.55106762173,8840.87491334357,2946.95830444786,1075639.78112347,88408.7491334357
"MEDELLIN","2004Q3",2004-07-01,"9 a 13 años",1,3,2467.94374026867,8840.87491334357,2946.95830444786,1075639.78112347,88408.7491334357
"MEDELLIN","2004Q4",2004-10-01,"31 a 50 años",0,1,3766.84482699651,8861.32522943245,2953.77507647748,1078127.90291428,88613.2522943245
"MEDELLIN","2004Q4",2004-10-01,"31 a 50 años",1,2,2620.05006121997,8861.32522943245,2953.77507647748,1078127.90291428,88613.2522943245
"MEDELLIN","2004Q4",2004-10-01,"9 a 13 años",1,3,2474.43034121597,8861.32522943245,2953.77507647748,1078127.90291428,88613.2522943245
"MEDELLIN","2005Q1",2005-01-01,"31 a 50 años",0,1,3944.10903363723,9274.09509061687,3091.36503020562,1128348.23602505,92740.9509061687
"MEDELLIN","2005Q1",2005-01-01,"31 a 50 años",1,2,2741.86978538503,9274.09509061687,3091.36503020562,1128348.23602505,92740.9509061687
"MEDELLIN","2005Q1",2005-01-01,"9 a 13 años",1,3,2588.11627159461,9274.09509061687,3091.36503020562,1128348.23602505,92740.9509061687
"MEDELLIN","2005Q2",2005-04-01,"31 a 50 años",0,1,3948.55250427553,9275.6980105649,3091.89933685497,1128543.25795206,92756.980105649
"MEDELLIN","2005Q2",2005-04-01,"31 a 50 años",1,2,2740.0487884103,9275.6980105649,3091.89933685497,1128543.25795206,92756.980105649
"MEDELLIN","2005Q2",2005-04-01,"9 a 13 años",1,3,2587.09671787907,9275.6980105649,3091.89933685497,1128543.25795206,92756.980105649
"MEDELLIN","2005Q3",2005-07-01,"31 a 50 años",0,1,3907.40115779628,9172.18651495835,3057.39550498612,1115949.35931993,91721.8651495835
"MEDELLIN","2005Q3",2005-07-01,"31 a 50 años",1,2,2708.34677970061,9172.18651495835,3057.39550498612,1115949.35931993,91721.8651495835
"MEDELLIN","2005Q3",2005-07-01,"9 a 13 años",1,3,2556.43857746145,9172.18651495835,3057.39550498612,1115949.35931993,91721.8651495835
"MEDELLIN","2005Q4",2005-10-01,"31 a 50 años",0,1,3892.34617790802,9128.62383800326,3042.87461266775,1110649.23362373,91286.2383800326
"MEDELLIN","2005Q4",2005-10-01,"31 a 50 años",1,2,2693.12968858932,9128.62383800326,3042.87461266775,1110649.23362373,91286.2383800326
"MEDELLIN","2005Q4",2005-10-01,"9 a 13 años",1,3,2543.14797150592,9128.62383800326,3042.87461266775,1110649.23362373,91286.2383800326
"MEDELLIN","2006Q1",2006-01-01,"31 a 50 años",0,1,3984.38830578533,9340.79504082971,3113.59834694323,1136463.39663428,93407.9504082971
"MEDELLIN","2006Q1",2006-01-01,"31 a 50 años",1,2,2755.1761893196,9340.79504082971,3113.59834694323,1136463.39663428,93407.9504082971
"MEDELLIN","2006Q1",2006-01-01,"9 a 13 años",1,3,2601.23054572478,9340.79504082971,3113.59834694323,1136463.39663428,93407.9504082971
"MEDELLIN","2006Q2",2006-04-01,"31 a 50 años",0,1,3849.59451715467,9020.5622200498,3006.85407334993,1097501.73677273,90205.622200498
"MEDELLIN","2006Q2",2006-04-01,"31 a 50 años",1,2,2658.43162310546,9020.5622200498,3006.85407334993,1097501.73677273,90205.622200498
"MEDELLIN","2006Q2",2006-04-01,"9 a 13 años",1,3,2512.53607978967,9020.5622200498,3006.85407334993,1097501.73677273,90205.622200498
"MEDELLIN","2006Q3",2006-07-01,"31 a 50 años",0,1,3852.28363391673,9037.14938868631,3012.3831295621,1099519.84229017,90371.4938868631
"MEDELLIN","2006Q3",2006-07-01,"31 a 50 años",1,2,2666.62468879617,9037.14938868631,3012.3831295621,1099519.84229017,90371.4938868631
"MEDELLIN","2006Q3",2006-07-01,"9 a 13 años",1,3,2518.2410659734,9037.14938868631,3012.3831295621,1099519.84229017,90371.4938868631
"MEDELLIN","2006Q4",2006-10-01,"31 a 50 años",0,1,4016.03624849622,9428.67180109528,3142.89060036509,1147155.06913326,94286.7180109529
"MEDELLIN","2006Q4",2006-10-01,"31 a 50 años",1,2,2782.4850592853,9428.67180109528,3142.89060036509,1147155.06913326,94286.7180109529
"MEDELLIN","2006Q4",2006-10-01,"9 a 13 años",1,3,2630.15049331376,9428.67180109528,3142.89060036509,1147155.06913326,94286.7180109529
