"Demo_Group","Sex","Person","cost_day","total_household","per_capita","per_capita_year","per_capita_month","ciudad","fecha"
"31 a 50 años",1,2,2476.10808481009,8187.58330164886,2729.19443388295,996155.968367278,81875.8330164886,"CALI",15400
"9 a 13 años",1,3,2824.56713135889,8187.58330164886,2729.19443388295,996155.968367278,81875.8330164886,"CALI",15400
"31 a 50 años",0,1,2883.5634859706,8154.87126981047,2718.29042327016,992176.004493608,81548.7126981047,"CALI",15431
"31 a 50 años",1,2,2461.36246228568,8154.87126981047,2718.29042327016,992176.004493608,81548.7126981047,"CALI",15431
"9 a 13 años",1,3,2809.9453215542,8154.87126981047,2718.29042327016,992176.004493608,81548.7126981047,"CALI",15431
"31 a 50 años",0,1,2897.00980002301,8211.49845531743,2737.16615177248,999065.645396953,82114.9845531743,"CALI",15461
"31 a 50 años",1,2,2481.24810362942,8211.49845531743,2737.16615177248,999065.645396953,82114.9845531743,"CALI",15461
"9 a 13 años",1,3,2833.240551665,8211.49845531743,2737.16615177248,999065.645396953,82114.9845531743,"CALI",15461
"31 a 50 años",0,1,2877.58340582262,8160.0014935916,2720.00049786386,992800.181720311,81600.0149359159,"CALI",15492
"31 a 50 años",1,2,2470.20336168593,8160.0014935916,2720.00049786386,992800.181720311,81600.0149359159,"CALI",15492
"9 a 13 años",1,3,2812.21472608304,8160.0014935916,2720.00049786386,992800.181720311,81600.0149359159,"CALI",15492
"31 a 50 años",0,1,2881.49807821233,8202.12790711011,2734.04263570337,997925.562031729,82021.279071101,"CALI",15522
"31 a 50 años",1,2,2486.59029326026,8202.12790711011,2734.04263570337,997925.562031729,82021.279071101,"CALI",15522
"9 a 13 años",1,3,2834.03953563751,8202.12790711011,2734.04263570337,997925.562031729,82021.279071101,"CALI",15522
"31 a 50 años",0,1,2881.70084959638,8221.79268906281,2740.59756302094,1000318.11050264,82217.9268906281,"CALI",15553
"31 a 50 años",1,2,2496.46458754037,8221.79268906281,2740.59756302094,1000318.11050264,82217.9268906281,"CALI",15553
"9 a 13 años",1,3,2843.62725192607,8221.79268906281,2740.59756302094,1000318.11050264,82217.9268906281,"CALI",15553
"31 a 50 años",0,1,2876.51829005349,8233.9682869676,2744.65609565587,1001799.47491439,82339.682869676,"CALI",15584
"31 a 50 años",1,2,2505.17520928984,8233.9682869676,2744.65609565587,1001799.47491439,82339.682869676,"CALI",15584
"9 a 13 años",1,3,2852.27478762428,8233.9682869676,2744.65609565587,1001799.47491439,82339.682869676,"CALI",15584
"31 a 50 años",0,1,2872.89962665975,8215.42521542735,2738.47507180912,999543.401210328,82154.2521542735,"CALI",15614
"31 a 50 años",1,2,2497.3333439302,8215.42521542735,2738.47507180912,999543.401210328,82154.2521542735,"CALI",15614
"9 a 13 años",1,3,2845.19224483741,8215.42521542735,2738.47507180912,999543.401210328,82154.2521542735,"CALI",15614
"31 a 50 años",0,1,2854.9964663211,8142.54772341665,2714.18257447222,990676.639682359,81425.4772341665,"CALI",15645
"31 a 50 años",1,2,2471.36319801366,8142.54772341665,2714.18257447222,990676.639682359,81425.4772341665,"CALI",15645
"9 a 13 años",1,3,2816.18805908189,8142.54772341665,2714.18257447222,990676.639682359,81425.4772341665,"CALI",15645
"31 a 50 años",0,1,2849.50808050359,8163.16026995976,2721.05342331992,993184.49951177,81631.6026995976,"CALI",15675
"31 a 50 años",1,2,2487.56784097044,8163.16026995976,2721.05342331992,993184.49951177,81631.6026995976,"CALI",15675
"9 a 13 años",1,3,2826.08434848574,8163.16026995976,2721.05342331992,993184.49951177,81631.6026995976,"CALI",15675
"31 a 50 años",0,1,2813.40906491627,8048.84129856674,2682.94709952225,979275.69132562,80488.4129856674,"CALI",15706
"31 a 50 años",1,2,2457.55499737162,8048.84129856674,2682.94709952225,979275.69132562,80488.4129856674,"CALI",15706
"9 a 13 años",1,3,2777.87723627885,8048.84129856674,2682.94709952225,979275.69132562,80488.4129856674,"CALI",15706
"31 a 50 años",0,1,2834.92486720585,8169.25162225166,2723.08387408389,993925.614040619,81692.5162225166,"CALI",15737
"31 a 50 años",1,2,2496.49183651773,8169.25162225166,2723.08387408389,993925.614040619,81692.5162225166,"CALI",15737
"9 a 13 años",1,3,2837.83491852809,8169.25162225166,2723.08387408389,993925.614040619,81692.5162225166,"CALI",15737
"31 a 50 años",0,1,2844.08743195419,8208.92658743315,2736.30886247772,998752.734804366,82089.2658743315,"CALI",15765
"31 a 50 años",1,2,2512.81865647134,8208.92658743315,2736.30886247772,998752.734804366,82089.2658743315,"CALI",15765
"9 a 13 años",1,3,2852.02049900761,8208.92658743315,2736.30886247772,998752.734804366,82089.2658743315,"CALI",15765
"31 a 50 años",0,1,2837.9398389276,8231.51242748223,2743.83747582741,1001500.678677,82315.1242748223,"CALI",15796
"31 a 50 años",1,2,2529.94145226605,8231.51242748223,2743.83747582741,1001500.678677,82315.1242748223,"CALI",15796
"9 a 13 años",1,3,2863.63113628858,8231.51242748223,2743.83747582741,1001500.678677,82315.1242748223,"CALI",15796
"31 a 50 años",0,1,2851.58708570037,8257.74517713026,2752.58172571009,1004692.32988418,82577.4517713026,"CALI",15826
"31 a 50 años",1,2,2539.3059244217,8257.74517713026,2752.58172571009,1004692.32988418,82577.4517713026,"CALI",15826
"9 a 13 años",1,3,2866.85216700819,8257.74517713026,2752.58172571009,1004692.32988418,82577.4517713026,"CALI",15826
"31 a 50 años",0,1,2849.83587806271,8263.45494401497,2754.48498133832,1005387.01818849,82634.5494401497,"CALI",15857
"31 a 50 años",1,2,2542.09878441814,8263.45494401497,2754.48498133832,1005387.01818849,82634.5494401497,"CALI",15857
"9 a 13 años",1,3,2871.52028153412,8263.45494401497,2754.48498133832,1005387.01818849,82634.5494401497,"CALI",15857
"31 a 50 años",0,1,2827.65400229225,8174.41958260991,2724.80652753664,994554.382550872,81744.1958260991,"CALI",15887
"31 a 50 años",1,2,2515.89601695115,8174.41958260991,2724.80652753664,994554.382550872,81744.1958260991,"CALI",15887
"9 a 13 años",1,3,2830.8695633665,8174.41958260991,2724.80652753664,994554.382550872,81744.1958260991,"CALI",15887
"31 a 50 años",0,1,2800.99064467631,8138.9949945419,2712.99833151397,990244.391002597,81389.9499454189,"CALI",15918
"31 a 50 años",1,2,2503.85401194352,8138.9949945419,2712.99833151397,990244.391002597,81389.9499454189,"CALI",15918
"9 a 13 años",1,3,2834.15033792207,8138.9949945419,2712.99833151397,990244.391002597,81389.9499454189,"CALI",15918
"31 a 50 años",0,1,2790.02984519232,8125.4814552392,2708.49381841307,988600.243720769,81254.814552392,"CALI",15949
"31 a 50 años",1,2,2500.29917915604,8125.4814552392,2708.49381841307,988600.243720769,81254.814552392,"CALI",15949
"9 a 13 años",1,3,2835.15243089084,8125.4814552392,2708.49381841307,988600.243720769,81254.814552392,"CALI",15949
"31 a 50 años",0,1,2768.63616998779,8069.25360305541,2689.75120101847,981759.188371742,80692.5360305541,"CALI",15979
"31 a 50 años",1,2,2481.73395347481,8069.25360305541,2689.75120101847,981759.188371742,80692.5360305541,"CALI",15979
"9 a 13 años",1,3,2818.88347959281,8069.25360305541,2689.75120101847,981759.188371742,80692.5360305541,"CALI",15979
"31 a 50 años",0,1,2751.13859472018,8054.8286212959,2684.9428737653,980004.148924335,80548.286212959,"CALI",16010
"31 a 50 años",1,2,2481.9825431474,8054.8286212959,2684.9428737653,980004.148924335,80548.286212959,"CALI",16010
"9 a 13 años",1,3,2821.70748342833,8054.8286212959,2684.9428737653,980004.148924335,80548.286212959,"CALI",16010
"31 a 50 años",0,1,2747.29954707644,8054.49446022916,2684.83148674305,979963.492661214,80544.9446022916,"CALI",16040
"31 a 50 años",1,2,2484.79255057639,8054.49446022916,2684.83148674305,979963.492661214,80544.9446022916,"CALI",16040
"9 a 13 años",1,3,2822.40236257633,8054.49446022916,2684.83148674305,979963.492661214,80544.9446022916,"CALI",16040
"31 a 50 años",0,1,2755.61084100875,8074.55487895266,2691.51829298422,982404.176939241,80745.5487895266,"CALI",16071
"31 a 50 años",1,2,2491.13236258611,8074.55487895266,2691.51829298422,982404.176939241,80745.5487895266,"CALI",16071
"9 a 13 años",1,3,2827.8116753578,8074.55487895266,2691.51829298422,982404.176939241,80745.5487895266,"CALI",16071
"31 a 50 años",0,1,2780.1174510265,8120.66040965451,2706.88680321817,988013.683174632,81206.6040965451,"CALI",16102
"31 a 50 años",1,2,2501.89594288485,8120.66040965451,2706.88680321817,988013.683174632,81206.6040965451,"CALI",16102
"9 a 13 años",1,3,2838.64701574316,8120.66040965451,2706.88680321817,988013.683174632,81206.6040965451,"CALI",16102
"31 a 50 años",0,1,2805.02874646331,8201.03858649418,2733.67952883139,997793.028023459,82010.3858649418,"CALI",16130
"31 a 50 años",1,2,2530.09134303387,8201.03858649418,2733.67952883139,997793.028023459,82010.3858649418,"CALI",16130
"9 a 13 años",1,3,2865.91849699701,8201.03858649418,2733.67952883139,997793.028023459,82010.3858649418,"CALI",16130
"31 a 50 años",0,1,2805.66576488865,8205.53564759346,2735.17854919782,998340.170457205,82055.3564759346,"CALI",16161
"31 a 50 años",1,2,2533.09778768228,8205.53564759346,2735.17854919782,998340.170457205,82055.3564759346,"CALI",16161
"9 a 13 años",1,3,2866.77209502254,8205.53564759346,2735.17854919782,998340.170457205,82055.3564759346,"CALI",16161
"31 a 50 años",0,1,2826.55657439938,8289.02121513107,2763.00707171036,1008497.58117428,82890.2121513107,"CALI",16191
"31 a 50 años",1,2,2557.72904524927,8289.02121513107,2763.00707171036,1008497.58117428,82890.2121513107,"CALI",16191
"9 a 13 años",1,3,2904.73559548242,8289.02121513107,2763.00707171036,1008497.58117428,82890.2121513107,"CALI",16191
"31 a 50 años",0,1,2812.54774058168,8280.37200573151,2760.1240019105,1007445.26069733,82803.7200573151,"CALI",16222
"31 a 50 años",1,2,2558.153023901,8280.37200573151,2760.1240019105,1007445.26069733,82803.7200573151,"CALI",16222
"9 a 13 años",1,3,2909.67124124883,8280.37200573151,2760.1240019105,1007445.26069733,82803.7200573151,"CALI",16222
"31 a 50 años",0,1,2812.95102286873,8290.83810522166,2763.61270174055,1008718.6361353,82908.3810522166,"CALI",16252
"31 a 50 años",1,2,2562.84347057066,8290.83810522166,2763.61270174055,1008718.6361353,82908.3810522166,"CALI",16252
"9 a 13 años",1,3,2915.04361178227,8290.83810522166,2763.61270174055,1008718.6361353,82908.3810522166,"CALI",16252
"31 a 50 años",0,1,2838.12125619758,8310.23002914542,2770.07667638181,1011077.98687936,83102.3002914542,"CALI",16283
"31 a 50 años",1,2,2560.5553087511,8310.23002914542,2770.07667638181,1011077.98687936,83102.3002914542,"CALI",16283
"9 a 13 años",1,3,2911.55346419674,8310.23002914542,2770.07667638181,1011077.98687936,83102.3002914542,"CALI",16283
"31 a 50 años",0,1,2849.03273168902,8319.27199340648,2773.09066446883,1012178.09253112,83192.7199340648,"CALI",16314
"31 a 50 años",1,2,2556.9983083805,8319.27199340648,2773.09066446883,1012178.09253112,83192.7199340648,"CALI",16314
"9 a 13 años",1,3,2913.24095333695,8319.27199340648,2773.09066446883,1012178.09253112,83192.7199340648,"CALI",16314
"31 a 50 años",0,1,2917.54305183959,8431.98459024678,2810.66153008226,1025891.45848003,84319.8459024678,"CALI",16344
"31 a 50 años",1,2,2580.77941026227,8431.98459024678,2810.66153008226,1025891.45848003,84319.8459024678,"CALI",16344
"9 a 13 años",1,3,2933.66212814492,8431.98459024678,2810.66153008226,1025891.45848003,84319.8459024678,"CALI",16344
"31 a 50 años",0,1,2926.50017849281,8409.78953764669,2803.26317921556,1023191.06041368,84097.8953764669,"CALI",16375
"31 a 50 años",1,2,2568.63416672643,8409.78953764669,2803.26317921556,1023191.06041368,84097.8953764669,"CALI",16375
"9 a 13 años",1,3,2914.65519242744,8409.78953764669,2803.26317921556,1023191.06041368,84097.8953764669,"CALI",16375
"31 a 50 años",0,1,2932.26995631379,8422.41404961189,2807.47134987063,1024727.04270278,84224.1404961189,"CALI",16405
"31 a 50 años",1,2,2572.60222841366,8422.41404961189,2807.47134987063,1024727.04270278,84224.1404961189,"CALI",16405
"9 a 13 años",1,3,2917.54186488445,8422.41404961189,2807.47134987063,1024727.04270278,84224.1404961189,"CALI",16405
"31 a 50 años",0,1,2961.85010837842,8475.81019495233,2825.27006498411,1031223.5737192,84758.1019495233,"CALI",16436
"31 a 50 años",1,2,2581.23694183666,8475.81019495233,2825.27006498411,1031223.5737192,84758.1019495233,"CALI",16436
"9 a 13 años",1,3,2932.72314473725,8475.81019495233,2825.27006498411,1031223.5737192,84758.1019495233,"CALI",16436
"31 a 50 años",0,1,2993.29752042375,8539.24948621774,2846.41649540591,1038942.02082316,85392.4948621774,"CALI",16467
"31 a 50 años",1,2,2594.73862557848,8539.24948621774,2846.41649540591,1038942.02082316,85392.4948621774,"CALI",16467
"9 a 13 años",1,3,2951.21334021552,8539.24948621774,2846.41649540591,1038942.02082316,85392.4948621774,"CALI",16467
"31 a 50 años",0,1,3005.53273831095,8561.16415021656,2853.72138340552,1041608.30494301,85611.6415021656,"CALI",16495
"31 a 50 años",1,2,2599.37604309586,8561.16415021656,2853.72138340552,1041608.30494301,85611.6415021656,"CALI",16495
"9 a 13 años",1,3,2956.25536880974,8561.16415021656,2853.72138340552,1041608.30494301,85611.6415021656,"CALI",16495
"31 a 50 años",0,1,3027.50897432589,8614.20210657835,2871.40070219278,1048061.25630037,86142.0210657835,"CALI",16526
"31 a 50 años",1,2,2617.91947323988,8614.20210657835,2871.40070219278,1048061.25630037,86142.0210657835,"CALI",16526
"9 a 13 años",1,3,2968.77365901257,8614.20210657835,2871.40070219278,1048061.25630037,86142.0210657835,"CALI",16526
"31 a 50 años",0,1,3047.27979680167,8644.93697482765,2881.64565827588,1051800.6652707,86449.3697482765,"CALI",16556
"31 a 50 años",1,2,2624.23408450054,8644.93697482765,2881.64565827588,1051800.6652707,86449.3697482765,"CALI",16556
"9 a 13 años",1,3,2973.42309352543,8644.93697482765,2881.64565827588,1051800.6652707,86449.3697482765,"CALI",16556
"31 a 50 años",0,1,3067.57499998477,8679.45641909355,2893.15213969785,1056000.53098971,86794.5641909355,"CALI",16587
"31 a 50 años",1,2,2633.71696797875,8679.45641909355,2893.15213969785,1056000.53098971,86794.5641909355,"CALI",16587
"9 a 13 años",1,3,2978.16445113003,8679.45641909355,2893.15213969785,1056000.53098971,86794.5641909355,"CALI",16587
"31 a 50 años",0,1,3087.67716434871,8740.81837937189,2913.6061264573,1063466.23615691,87408.1837937189,"CALI",16617
"31 a 50 años",1,2,2656.28662442805,8740.81837937189,2913.6061264573,1063466.23615691,87408.1837937189,"CALI",16617
"9 a 13 años",1,3,2996.85459059514,8740.81837937189,2913.6061264573,1063466.23615691,87408.1837937189,"CALI",16617
"31 a 50 años",0,1,3099.1764368474,8777.80400973959,2925.9346699132,1067966.15451832,87778.0400973959,"CALI",16648
"31 a 50 años",1,2,2669.7759317879,8777.80400973959,2925.9346699132,1067966.15451832,87778.0400973959,"CALI",16648
"9 a 13 años",1,3,3008.85164110429,8777.80400973959,2925.9346699132,1067966.15451832,87778.0400973959,"CALI",16648
"31 a 50 años",0,1,3141.68662627536,8855.51843737299,2951.83947912433,1077421.40988038,88555.1843737299,"CALI",16679
"31 a 50 años",1,2,2691.89153587114,8855.51843737299,2951.83947912433,1077421.40988038,88555.1843737299,"CALI",16679
"9 a 13 años",1,3,3021.94027522648,8855.51843737299,2951.83947912433,1077421.40988038,88555.1843737299,"CALI",16679
"31 a 50 años",0,1,3170.8465772489,8906.65861424596,2968.88620474865,1083643.46473326,89066.5861424596,"CALI",16709
"31 a 50 años",1,2,2701.36703353273,8906.65861424596,2968.88620474865,1083643.46473326,89066.5861424596,"CALI",16709
"9 a 13 años",1,3,3034.44500346434,8906.65861424596,2968.88620474865,1083643.46473326,89066.5861424596,"CALI",16709
"31 a 50 años",0,1,3195.36002131696,8965.27504860412,2988.42501620137,1090775.1309135,89652.7504860412,"CALI",16740
"31 a 50 años",1,2,2716.61168059952,8965.27504860412,2988.42501620137,1090775.1309135,89652.7504860412,"CALI",16740
"9 a 13 años",1,3,3053.30334668764,8965.27504860412,2988.42501620137,1090775.1309135,89652.7504860412,"CALI",16740
"31 a 50 años",0,1,3258.71743590977,9146.7312559885,3048.91041866283,1112852.30281193,91467.312559885,"CALI",16770
"31 a 50 años",1,2,2772.25711275296,9146.7312559885,3048.91041866283,1112852.30281193,91467.312559885,"CALI",16770
"9 a 13 años",1,3,3115.75670732576,9146.7312559885,3048.91041866283,1112852.30281193,91467.312559885,"CALI",16770
"31 a 50 años",0,1,3312.50629375046,9299.6512084862,3099.88373616207,1131457.56369915,92996.512084862,"CALI",16801
"31 a 50 años",1,2,2820.22618679004,9299.6512084862,3099.88373616207,1131457.56369915,92996.512084862,"CALI",16801
"9 a 13 años",1,3,3166.9187279457,9299.6512084862,3099.88373616207,1131457.56369915,92996.512084862,"CALI",16801
"31 a 50 años",0,1,3353.82415750789,9373.65441726086,3124.55147242029,1140461.2874334,93736.5441726086,"CALI",16832
"31 a 50 años",1,2,2836.5643366304,9373.65441726086,3124.55147242029,1140461.2874334,93736.5441726086,"CALI",16832
"9 a 13 años",1,3,3183.26592312257,9373.65441726086,3124.55147242029,1140461.2874334,93736.5441726086,"CALI",16832
"31 a 50 años",0,1,3420.0202951627,9611.84872119231,3203.94957373077,1169441.59441173,96118.4872119231,"CALI",16861
"31 a 50 años",1,2,2912.78391242116,9611.84872119231,3203.94957373077,1169441.59441173,96118.4872119231,"CALI",16861
"9 a 13 años",1,3,3279.04451360845,9611.84872119231,3203.94957373077,1169441.59441173,96118.4872119231,"CALI",16861
"31 a 50 años",0,1,3417.66988159395,9641.72193454731,3213.90731151577,1173076.16870326,96417.2193454731,"CALI",16892
"31 a 50 años",1,2,2931.42254650484,9641.72193454731,3213.90731151577,1173076.16870326,96417.2193454731,"CALI",16892
"9 a 13 años",1,3,3292.62950644852,9641.72193454731,3213.90731151577,1173076.16870326,96417.2193454731,"CALI",16892
"31 a 50 años",0,1,3428.0933728898,9673.5698942512,3224.52329808373,1176951.00380056,96735.698942512,"CALI",16922
"31 a 50 años",1,2,2941.80675540307,9673.5698942512,3224.52329808373,1176951.00380056,96735.698942512,"CALI",16922
"9 a 13 años",1,3,3303.66976595833,9673.5698942512,3224.52329808373,1176951.00380056,96735.698942512,"CALI",16922
"31 a 50 años",0,1,3405.35042279889,9628.98528064444,3209.66176021481,1171526.54247841,96289.8528064444,"CALI",16953
"31 a 50 años",1,2,2929.84746424358,9628.98528064444,3209.66176021481,1171526.54247841,96289.8528064444,"CALI",16953
"9 a 13 años",1,3,3293.78739360197,9628.98528064444,3209.66176021481,1171526.54247841,96289.8528064444,"CALI",16953
"31 a 50 años",0,1,3421.01029693355,9686.18070924566,3228.72690308189,1178485.31962489,96861.8070924566,"CALI",16983
"31 a 50 años",1,2,2947.35254008857,9686.18070924566,3228.72690308189,1178485.31962489,96861.8070924566,"CALI",16983
"9 a 13 años",1,3,3317.81787222353,9686.18070924566,3228.72690308189,1178485.31962489,96861.8070924566,"CALI",16983
"31 a 50 años",0,1,3430.8004548603,9727.73283523911,3242.57761174637,1183540.82828742,97277.3283523911,"CALI",17014
"31 a 50 años",1,2,2965.51913137192,9727.73283523911,3242.57761174637,1183540.82828742,97277.3283523911,"CALI",17014
"9 a 13 años",1,3,3331.41324900688,9727.73283523911,3242.57761174637,1183540.82828742,97277.3283523911,"CALI",17014
"31 a 50 años",0,1,3427.3909992282,9725.02188126346,3241.67396042115,1183210.99555372,97250.2188126346,"CALI",17045
"31 a 50 años",1,2,2961.98049956379,9725.02188126346,3241.67396042115,1183210.99555372,97250.2188126346,"CALI",17045
"9 a 13 años",1,3,3335.65038247147,9725.02188126346,3241.67396042115,1183210.99555372,97250.2188126346,"CALI",17045
"31 a 50 años",0,1,3411.08514308492,9710.31431111556,3236.77143703852,1181421.57451906,97103.1431111556,"CALI",17075
"31 a 50 años",1,2,2961.80507337451,9710.31431111556,3236.77143703852,1181421.57451906,97103.1431111556,"CALI",17075
"9 a 13 años",1,3,3337.42409465613,9710.31431111556,3236.77143703852,1181421.57451906,97103.1431111556,"CALI",17075
"31 a 50 años",0,1,3415.54418090969,9710.99426720545,3236.99808906848,1181504.30251,97109.9426720545,"CALI",17106
"31 a 50 años",1,2,2961.41136236442,9710.99426720545,3236.99808906848,1181504.30251,97109.9426720545,"CALI",17106
"9 a 13 años",1,3,3334.03872393134,9710.99426720545,3236.99808906848,1181504.30251,97109.9426720545,"CALI",17106
"31 a 50 años",0,1,3418.44972672259,9704.07426191186,3234.69142063729,1180662.36853261,97040.7426191186,"CALI",17136
"31 a 50 años",1,2,2957.97358010268,9704.07426191186,3234.69142063729,1180662.36853261,97040.7426191186,"CALI",17136
"9 a 13 años",1,3,3327.65095508659,9704.07426191186,3234.69142063729,1180662.36853261,97040.7426191186,"CALI",17136
"31 a 50 años",0,1,3454.61102637992,9806.92674927959,3268.9755830932,1193176.08782902,98069.2674927959,"CALI",17167
"31 a 50 años",1,2,2990.07898670247,9806.92674927959,3268.9755830932,1193176.08782902,98069.2674927959,"CALI",17167
"9 a 13 años",1,3,3362.23673619721,9806.92674927959,3268.9755830932,1193176.08782902,98069.2674927959,"CALI",17167
"31 a 50 años",0,1,3490.39268784944,9883.76394685919,3294.5879822864,1202524.61353453,98837.6394685919,"CALI",17198
"31 a 50 años",1,2,3016.94470221833,9883.76394685919,3294.5879822864,1202524.61353453,98837.6394685919,"CALI",17198
"9 a 13 años",1,3,3376.42655679142,9883.76394685919,3294.5879822864,1202524.61353453,98837.6394685919,"CALI",17198
"31 a 50 años",0,1,3458.72864644636,9810.7173547957,3270.23911826523,1193637.27816681,98107.173547957,"CALI",17226
"31 a 50 años",1,2,2993.3053431644,9810.7173547957,3270.23911826523,1193637.27816681,98107.173547957,"CALI",17226
"9 a 13 años",1,3,3358.68336518494,9810.7173547957,3270.23911826523,1193637.27816681,98107.173547957,"CALI",17226
"31 a 50 años",0,1,3453.79495112193,9807.70211713819,3269.23403904606,1193270.42425181,98077.0211713819,"CALI",17257
"31 a 50 años",1,2,2988.90803456423,9807.70211713819,3269.23403904606,1193270.42425181,98077.0211713819,"CALI",17257
"9 a 13 años",1,3,3364.99913145202,9807.70211713819,3269.23403904606,1193270.42425181,98077.0211713819,"CALI",17257
"31 a 50 años",0,1,3446.06797886645,9700.1352576509,3233.37841921697,1180183.12301419,97001.352576509,"CALI",17287
"31 a 50 años",1,2,2951.43335466595,9700.1352576509,3233.37841921697,1180183.12301419,97001.352576509,"CALI",17287
"9 a 13 años",1,3,3302.6339241185,9700.1352576509,3233.37841921697,1180183.12301419,97001.352576509,"CALI",17287
"31 a 50 años",0,1,3443.2302087224,9729.59607971037,3243.19869323679,1183767.52303143,97295.9607971037,"CALI",17318
"31 a 50 años",1,2,2969.70525904992,9729.59607971037,3243.19869323679,1183767.52303143,97295.9607971037,"CALI",17318
"9 a 13 años",1,3,3316.66061193805,9729.59607971037,3243.19869323679,1183767.52303143,97295.9607971037,"CALI",17318
"31 a 50 años",0,1,3423.74621502219,9683.11678568658,3227.70559522886,1178112.54225853,96831.1678568658,"CALI",17348
"31 a 50 años",1,2,2956.55566455178,9683.11678568658,3227.70559522886,1178112.54225853,96831.1678568658,"CALI",17348
"9 a 13 años",1,3,3302.8149061126,9683.11678568658,3227.70559522886,1178112.54225853,96831.1678568658,"CALI",17348
"31 a 50 años",0,1,3412.96327977071,9658.26478669958,3219.42159556653,1175088.88238178,96582.6478669958,"CALI",17379
"31 a 50 años",1,2,2951.95797899985,9658.26478669958,3219.42159556653,1175088.88238178,96582.6478669958,"CALI",17379
"9 a 13 años",1,3,3293.34352792902,9658.26478669958,3219.42159556653,1175088.88238178,96582.6478669958,"CALI",17379
"31 a 50 años",0,1,3413.36480583768,9653.68939659653,3217.89646553218,1174532.20991924,96536.8939659653,"CALI",17410
"31 a 50 años",1,2,2948.91797468113,9653.68939659653,3217.89646553218,1174532.20991924,96536.8939659653,"CALI",17410
"9 a 13 años",1,3,3291.40661607773,9653.68939659653,3217.89646553218,1174532.20991924,96536.8939659653,"CALI",17410
"31 a 50 años",0,1,3412.16456113542,9630.22623894991,3210.0754129833,1171677.52573891,96302.2623894991,"CALI",17440
"31 a 50 años",1,2,2937.11857163874,9630.22623894991,3210.0754129833,1171677.52573891,96302.2623894991,"CALI",17440
"9 a 13 años",1,3,3280.94310617575,9630.22623894991,3210.0754129833,1171677.52573891,96302.2623894991,"CALI",17440
"31 a 50 años",0,1,3401.61646369063,9586.53362966887,3195.51120988962,1166361.59160971,95865.3362966887,"CALI",17471
"31 a 50 años",1,2,2920.75014509524,9586.53362966887,3195.51120988962,1166361.59160971,95865.3362966887,"CALI",17471
"9 a 13 años",1,3,3264.167020883,9586.53362966887,3195.51120988962,1166361.59160971,95865.3362966887,"CALI",17471
"31 a 50 años",0,1,3410.07827292041,9619.27599223287,3206.42533074429,1170345.24572167,96192.7599223287,"CALI",17501
"31 a 50 años",1,2,2930.85109953224,9619.27599223287,3206.42533074429,1170345.24572167,96192.7599223287,"CALI",17501
"9 a 13 años",1,3,3278.34661978022,9619.27599223287,3206.42533074429,1170345.24572167,96192.7599223287,"CALI",17501
"31 a 50 años",0,1,3414.80316986409,9616.21818538556,3205.40606179519,1169973.21255524,96162.1818538556,"CALI",17532
"31 a 50 años",1,2,2925.57682573199,9616.21818538556,3205.40606179519,1169973.21255524,96162.1818538556,"CALI",17532
"9 a 13 años",1,3,3275.83818978948,9616.21818538556,3205.40606179519,1169973.21255524,96162.1818538556,"CALI",17532
"31 a 50 años",0,1,3412.66874039944,9607.39716446739,3202.46572148913,1168899.98834353,96073.9716446739,"CALI",17563
"31 a 50 años",1,2,2922.39718435039,9607.39716446739,3202.46572148913,1168899.98834353,96073.9716446739,"CALI",17563
"9 a 13 años",1,3,3272.33123971757,9607.39716446739,3202.46572148913,1168899.98834353,96073.9716446739,"CALI",17563
"31 a 50 años",0,1,3411.36542570326,9611.84303412275,3203.94767804092,1169440.90248493,96118.4303412275,"CALI",17591
"31 a 50 años",1,2,2923.6054124938,9611.84303412275,3203.94767804092,1169440.90248493,96118.4303412275,"CALI",17591
"9 a 13 años",1,3,3276.87219592569,9611.84303412275,3203.94767804092,1169440.90248493,96118.4303412275,"CALI",17591
"31 a 50 años",0,1,3447.628674677,9690.11970568012,3230.03990189337,1178964.56419108,96901.1970568012,"CALI",17622
"31 a 50 años",1,2,2947.01168079913,9690.11970568012,3230.03990189337,1178964.56419108,96901.1970568012,"CALI",17622
"9 a 13 años",1,3,3295.47935020399,9690.11970568012,3230.03990189337,1178964.56419108,96901.1970568012,"CALI",17622
"31 a 50 años",0,1,3467.04248668975,9697.88543071144,3232.62847690381,1179909.39406989,96978.8543071144,"CALI",17652
"31 a 50 años",1,2,2942.44216710549,9697.88543071144,3232.62847690381,1179909.39406989,96978.8543071144,"CALI",17652
"9 a 13 años",1,3,3288.4007769162,9697.88543071144,3232.62847690381,1179909.39406989,96978.8543071144,"CALI",17652
"31 a 50 años",0,1,3477.50624926893,9736.99537364431,3245.6651245481,1184667.77046006,97369.9537364431,"CALI",17683
"31 a 50 años",1,2,2956.84624660684,9736.99537364431,3245.6651245481,1184667.77046006,97369.9537364431,"CALI",17683
"9 a 13 años",1,3,3302.64287776854,9736.99537364431,3245.6651245481,1184667.77046006,97369.9537364431,"CALI",17683
"31 a 50 años",0,1,3466.3200406963,9705.49390701635,3235.16463567212,1180835.09202032,97054.9390701635,"CALI",17713
"31 a 50 años",1,2,2943.62510403289,9705.49390701635,3235.16463567212,1180835.09202032,97054.9390701635,"CALI",17713
"9 a 13 años",1,3,3295.54876228716,9705.49390701635,3235.16463567212,1180835.09202032,97054.9390701635,"CALI",17713
