"Demo_Group","Sex","Person","cost_day","total_household","per_capita","per_capita_year","per_capita_month","ciudad","fecha"
"31 a 50 años",1,2,725.060048916255,2420.76318029354,806.921060097846,294526.186935714,24207.6318029354,"MEDELLÍN",12143
"9 a 13 años",1,3,685.229944920102,2420.76318029354,806.921060097846,294526.186935714,24207.6318029354,"MEDELLÍN",12143
"31 a 50 años",0,1,1003.2914507159,2403.55809094917,801.18603031639,292432.901065482,24035.5809094917,"MEDELLÍN",12173
"31 a 50 años",1,2,719.906829872283,2403.55809094917,801.18603031639,292432.901065482,24035.5809094917,"MEDELLÍN",12173
"9 a 13 años",1,3,680.359810360985,2403.55809094917,801.18603031639,292432.901065482,24035.5809094917,"MEDELLÍN",12173
"31 a 50 años",0,1,1018.36716045379,2439.67455949024,813.224853163413,296827.071404646,24396.7455949024,"MEDELLÍN",12204
"31 a 50 años",1,2,730.724331005911,2439.67455949024,813.224853163413,296827.071404646,24396.7455949024,"MEDELLÍN",12204
"9 a 13 años",1,3,690.583068030537,2439.67455949024,813.224853163413,296827.071404646,24396.7455949024,"MEDELLÍN",12204
"31 a 50 años",0,1,1031.02422778294,2469.99675207442,823.332250691474,300516.271502388,24699.9675207442,"MEDELLÍN",12234
"31 a 50 años",1,2,739.806347213572,2469.99675207442,823.332250691474,300516.271502388,24699.9675207442,"MEDELLÍN",12234
"9 a 13 años",1,3,699.166177077907,2469.99675207442,823.332250691474,300516.271502388,24699.9675207442,"MEDELLÍN",12234
"31 a 50 años",0,1,1046.01090773892,2505.89993438395,835.299978127984,304884.492016714,25058.9993438395,"MEDELLÍN",12265
"31 a 50 años",1,2,750.55996546649,2505.89993438395,835.299978127984,304884.492016714,25058.9993438395,"MEDELLÍN",12265
"9 a 13 años",1,3,709.329061178544,2505.89993438395,835.299978127984,304884.492016714,25058.9993438395,"MEDELLÍN",12265
"31 a 50 años",0,1,1035.81699770946,2481.47866087242,827.15955362414,301913.237072811,24814.7866087242,"MEDELLÍN",12296
"31 a 50 años",1,2,743.245375625149,2481.47866087242,827.15955362414,301913.237072811,24814.7866087242,"MEDELLÍN",12296
"9 a 13 años",1,3,702.416287537814,2481.47866087242,827.15955362414,301913.237072811,24814.7866087242,"MEDELLÍN",12296
"31 a 50 años",0,1,1031.29131712869,2470.63661076905,823.545536923016,300594.120976901,24706.3661076905,"MEDELLÍN",12326
"31 a 50 años",1,2,739.997995855704,2470.63661076905,823.545536923016,300594.120976901,24706.3661076905,"MEDELLÍN",12326
"9 a 13 años",1,3,699.347297784651,2470.63661076905,823.545536923016,300594.120976901,24706.3661076905,"MEDELLÍN",12326
"31 a 50 años",0,1,1029.3623385205,2466.01540908564,822.005136361881,300031.874772087,24660.1540908564,"MEDELLÍN",12357
"31 a 50 años",1,2,738.613866773645,2466.01540908564,822.005136361881,300031.874772087,24660.1540908564,"MEDELLÍN",12357
"9 a 13 años",1,3,698.039203791499,2466.01540908564,822.005136361881,300031.874772087,24660.1540908564,"MEDELLÍN",12357
"31 a 50 años",0,1,1035.56474666069,2480.87434988305,826.958116627684,301839.712569105,24808.7434988305,"MEDELLÍN",12387
"31 a 50 años",1,2,743.064374129803,2480.87434988305,826.958116627684,301839.712569105,24808.7434988305,"MEDELLÍN",12387
"9 a 13 años",1,3,702.245229092555,2480.87434988305,826.958116627684,301839.712569105,24808.7434988305,"MEDELLÍN",12387
"31 a 50 años",0,1,1052.09460950322,2520.4744935393,840.158164513101,306657.730047282,25204.744935393,"MEDELLÍN",12418
"31 a 50 años",1,2,754.925295648367,2520.4744935393,840.158164513101,306657.730047282,25204.744935393,"MEDELLÍN",12418
"9 a 13 años",1,3,713.454588387714,2520.4744935393,840.158164513101,306657.730047282,25204.744935393,"MEDELLÍN",12418
"31 a 50 años",0,1,1066.36905120386,2554.6713859965,851.557128665499,310818.351962907,25546.713859965,"MEDELLÍN",12449
"31 a 50 años",1,2,765.167850855601,2554.6713859965,851.557128665499,310818.351962907,25546.713859965,"MEDELLÍN",12449
"9 a 13 años",1,3,723.134483937034,2554.6713859965,851.557128665499,310818.351962907,25546.713859965,"MEDELLÍN",12449
"31 a 50 años",0,1,1057.62929427904,2533.73378760015,844.577929200049,308270.944158018,25337.3378760015,"MEDELLÍN",12478
"31 a 50 años",1,2,758.896681399197,2533.73378760015,844.577929200049,308270.944158018,25337.3378760015,"MEDELLÍN",12478
"9 a 13 años",1,3,717.20781192191,2533.73378760015,844.577929200049,308270.944158018,25337.3378760015,"MEDELLÍN",12478
"31 a 50 años",0,1,1057.45123471521,2533.30721513706,844.435738379021,308219.044508343,25333.0721513706,"MEDELLÍN",12509
"31 a 50 años",1,2,758.768915637776,2533.30721513706,844.435738379021,308219.044508343,25333.0721513706,"MEDELLÍN",12509
"9 a 13 años",1,3,717.08706478408,2533.30721513706,844.435738379021,308219.044508343,25333.0721513706,"MEDELLÍN",12509
"31 a 50 años",0,1,1046.38186516357,2506.78862701537,835.596209005125,304992.616286871,25067.8862701537,"MEDELLÍN",12539
"31 a 50 años",1,2,750.826144136116,2506.78862701537,835.596209005125,304992.616286871,25067.8862701537,"MEDELLÍN",12539
"9 a 13 años",1,3,709.580617715689,2506.78862701537,835.596209005125,304992.616286871,25067.8862701537,"MEDELLÍN",12539
"31 a 50 años",0,1,1042.58326113512,2497.68841446959,832.562804823198,303885.423760467,24976.8841446959,"MEDELLÍN",12570
"31 a 50 años",1,2,748.100474559139,2497.68841446959,832.562804823198,303885.423760467,24976.8841446959,"MEDELLÍN",12570
"9 a 13 años",1,3,707.004678775329,2497.68841446959,832.562804823198,303885.423760467,24976.8841446959,"MEDELLÍN",12570
"31 a 50 años",0,1,1046.24832049069,2506.46869766806,835.489565889354,304953.691549614,25064.6869766806,"MEDELLÍN",12600
"31 a 50 años",1,2,750.730319815051,2506.46869766806,835.489565889354,304953.691549614,25064.6869766806,"MEDELLÍN",12600
"9 a 13 años",1,3,709.490057362317,2506.46869766806,835.489565889354,304953.691549614,25064.6869766806,"MEDELLÍN",12600
"31 a 50 años",0,1,1059.36537502642,2537.89286911521,845.964289705071,308776.965742351,25378.9286911521,"MEDELLÍN",12631
"31 a 50 años",1,2,760.14239757305,2537.89286911521,845.964289705071,308776.965742351,25378.9286911521,"MEDELLÍN",12631
"9 a 13 años",1,3,718.385096515746,2537.89286911521,845.964289705071,308776.965742351,25378.9286911521,"MEDELLÍN",12631
"31 a 50 años",0,1,1053.65263068676,2524.20700259128,841.402334197095,307111.85198194,25242.0700259128,"MEDELLÍN",12662
"31 a 50 años",1,2,756.043246060799,2524.20700259128,841.402334197095,307111.85198194,25242.0700259128,"MEDELLÍN",12662
"9 a 13 años",1,3,714.511125843721,2524.20700259128,841.402334197095,307111.85198194,25242.0700259128,"MEDELLÍN",12662
"31 a 50 años",0,1,1052.70297967965,2521.93194945484,840.643983151613,306835.053850339,25219.3194945484,"MEDELLÍN",12692
"31 a 50 años",1,2,755.361828666555,2521.93194945484,840.643983151613,306835.053850339,25219.3194945484,"MEDELLÍN",12692
"9 a 13 años",1,3,713.867141108631,2521.93194945484,840.643983151613,306835.053850339,25219.3194945484,"MEDELLÍN",12692
"31 a 50 años",0,1,1031.41002350458,2470.9209924111,823.640330803701,300628.720743351,24709.209924111,"MEDELLÍN",12723
"31 a 50 años",1,2,740.083173029984,2470.9209924111,823.640330803701,300628.720743351,24709.209924111,"MEDELLÍN",12723
"9 a 13 años",1,3,699.427795876537,2470.9209924111,823.640330803701,300628.720743351,24709.209924111,"MEDELLÍN",12723
"31 a 50 años",0,1,1071.97792746461,2568.10841858363,856.036139527875,312453.190927674,25681.0841858363,"MEDELLÍN",12753
"31 a 50 años",1,2,769.192472340356,2568.10841858363,856.036139527875,312453.190927674,25681.0841858363,"MEDELLÍN",12753
"9 a 13 años",1,3,726.938018778658,2568.10841858363,856.036139527875,312453.190927674,25681.0841858363,"MEDELLÍN",12753
"31 a 50 años",0,1,1086.16333938333,2602.09202480928,867.364008269759,316587.863018462,26020.9202480928,"MEDELLÍN",12784
"31 a 50 años",1,2,779.37114466688,2602.09202480928,867.364008269759,316587.863018462,26020.9202480928,"MEDELLÍN",12784
"9 a 13 años",1,3,736.557540759064,2602.09202480928,867.364008269759,316587.863018462,26020.9202480928,"MEDELLÍN",12784
"31 a 50 años",0,1,1090.54063699424,2612.57859786008,870.859532620027,317863.72940631,26125.7859786008,"MEDELLÍN",12815
"31 a 50 años",1,2,782.512052968475,2612.57859786008,870.859532620027,317863.72940631,26125.7859786008,"MEDELLÍN",12815
"9 a 13 años",1,3,739.525907897369,2612.57859786008,870.859532620027,317863.72940631,26125.7859786008,"MEDELLÍN",12815
"31 a 50 años",0,1,1083.59631400474,2595.94227179982,865.314090599941,315839.643068978,25959.4227179982,"MEDELLÍN",12843
"31 a 50 años",1,2,777.529188273063,2595.94227179982,865.314090599941,315839.643068978,25959.4227179982,"MEDELLÍN",12843
"9 a 13 años",1,3,734.816769522023,2595.94227179982,865.314090599941,315839.643068978,25959.4227179982,"MEDELLÍN",12843
"31 a 50 años",0,1,1089.2942200474,2609.59259061849,869.864196872832,317500.431858584,26095.9259061849,"MEDELLÍN",12874
"31 a 50 años",1,2,781.617692638529,2609.59259061849,869.864196872832,317500.431858584,26095.9259061849,"MEDELLÍN",12874
"9 a 13 años",1,3,738.680677932563,2609.59259061849,869.864196872832,317500.431858584,26095.9259061849,"MEDELLÍN",12874
"31 a 50 años",0,1,1092.46961560243,2617.19979954348,872.399933181161,318425.975611124,26171.9979954348,"MEDELLÍN",12904
"31 a 50 años",1,2,783.896182050533,2617.19979954348,872.399933181161,318425.975611124,26171.9979954348,"MEDELLÍN",12904
"9 a 13 años",1,3,740.83400189052,2617.19979954348,872.399933181161,318425.975611124,26171.9979954348,"MEDELLÍN",12904
"31 a 50 años",0,1,1075.82104638401,2577.31527424518,859.105091415059,313573.358366497,25773.1527424518,"MEDELLÍN",12935
"31 a 50 años",1,2,771.950083357689,2577.31527424518,859.105091415059,313573.358366497,25773.1527424518,"MEDELLÍN",12935
"9 a 13 años",1,3,729.544144503475,2577.31527424518,859.105091415059,313573.358366497,25773.1527424518,"MEDELLÍN",12935
"31 a 50 años",0,1,1115.21672488214,2671.6944317024,890.564810567466,325056.155857125,26716.944317024,"MEDELLÍN",12965
"31 a 50 años",1,2,800.218258072041,2671.6944317024,890.564810567466,325056.155857125,26716.944317024,"MEDELLÍN",12965
"9 a 13 años",1,3,756.25944874822,2671.6944317024,890.564810567466,325056.155857125,26716.944317024,"MEDELLÍN",12965
"31 a 50 años",0,1,1126.43146213473,2698.5612732788,899.520424426266,328324.954915587,26985.612732788,"MEDELLÍN",12996
"31 a 50 años",1,2,808.265337450226,2698.5612732788,899.520424426266,328324.954915587,26985.612732788,"MEDELLÍN",12996
"9 a 13 años",1,3,763.864473693841,2698.5612732788,899.520424426266,328324.954915587,26985.612732788,"MEDELLÍN",12996
"31 a 50 años",0,1,1122.85844782999,2690.00149990973,896.667166636577,327283.515822351,26900.0149990973,"MEDELLÍN",13027
"31 a 50 años",1,2,805.70153866635,2690.00149990973,896.667166636577,327283.515822351,26900.0149990973,"MEDELLÍN",13027
"9 a 13 años",1,3,761.441513413396,2690.00149990973,896.667166636577,327283.515822351,26900.0149990973,"MEDELLÍN",13027
"31 a 50 años",0,1,1091.53845295467,2614.9690384676,871.656346155867,318154.566346891,26149.690384676,"MEDELLÍN",13057
"31 a 50 años",1,2,783.22803088731,2614.9690384676,871.656346155867,318154.566346891,26149.690384676,"MEDELLÍN",13057
"9 a 13 años",1,3,740.202554625624,2614.9690384676,871.656346155867,318154.566346891,26149.690384676,"MEDELLÍN",13057
"31 a 50 años",0,1,1114.7270610816,2670.52135742892,890.17378580964,324913.431820519,26705.2135742892,"MEDELLÍN",13088
"31 a 50 años",1,2,799.866902228133,2670.52135742892,890.17378580964,324913.431820519,26705.2135742892,"MEDELLÍN",13088
"9 a 13 años",1,3,755.927394119189,2670.52135742892,890.17378580964,324913.431820519,26705.2135742892,"MEDELLÍN",13088
"31 a 50 años",0,1,1095.55193456727,2624.58402740822,874.861342469408,319324.390001334,26245.8402740822,"MEDELLÍN",13118
"31 a 50 años",1,2,786.107884814522,2624.58402740822,874.861342469408,319324.390001334,26245.8402740822,"MEDELLÍN",13118
"9 a 13 años",1,3,742.92420802643,2624.58402740822,874.861342469408,319324.390001334,26245.8402740822,"MEDELLÍN",13118
"31 a 50 años",0,1,1084.66840079928,2598.51064102831,866.170213676103,316152.127991777,25985.1064102831,"MEDELLÍN",13149
"31 a 50 años",1,2,778.298458862438,2598.51064102831,866.170213676103,316152.127991777,25985.1064102831,"MEDELLÍN",13149
"9 a 13 años",1,3,735.543781366592,2598.51064102831,866.170213676103,316152.127991777,25985.1064102831,"MEDELLÍN",13149
"31 a 50 años",0,1,1061.50161369733,2543.01059810413,847.670199368044,309399.622769336,25430.1059810413,"MEDELLÍN",13180
"31 a 50 años",1,2,761.675245090416,2543.01059810413,847.670199368044,309399.622769336,25430.1059810413,"MEDELLÍN",13180
"9 a 13 años",1,3,719.833739316388,2543.01059810413,847.670199368044,309399.622769336,25430.1059810413,"MEDELLÍN",13180
"31 a 50 años",0,1,1072.75650163588,2569.97362758887,856.657875862958,312680.12468998,25699.7362758887,"MEDELLÍN",13208
"31 a 50 años",1,2,769.751134395196,2569.97362758887,856.657875862958,312680.12468998,25699.7362758887,"MEDELLÍN",13208
"9 a 13 años",1,3,727.465991557795,2569.97362758887,856.657875862958,312680.12468998,25699.7362758887,"MEDELLÍN",13208
"31 a 50 años",0,1,1049.78967447193,2514.9526232596,838.317541086534,305985.902496585,25149.526232596,"MEDELLÍN",13239
"31 a 50 años",1,2,753.271400890011,2514.9526232596,838.317541086534,305985.902496585,25149.526232596,"MEDELLÍN",13239
"9 a 13 años",1,3,711.891547897666,2514.9526232596,838.317541086534,305985.902496585,25149.526232596,"MEDELLÍN",13239
"31 a 50 años",0,1,1034.89265909132,2479.26424793906,826.421415979687,301643.816832586,24792.6424793906,"MEDELLÍN",13269
"31 a 50 años",1,2,742.582121010714,2479.26424793906,826.421415979687,301643.816832586,24792.6424793906,"MEDELLÍN",13269
"9 a 13 años",1,3,701.789467837023,2479.26424793906,826.421415979687,301643.816832586,24792.6424793906,"MEDELLÍN",13269
"31 a 50 años",0,1,1045.94758709188,2505.7482388289,835.249412942965,304866.035724182,25057.482388289,"MEDELLÍN",13300
"31 a 50 años",1,2,750.514530048658,2505.7482388289,835.249412942965,304866.035724182,25057.482388289,"MEDELLÍN",13300
"9 a 13 años",1,3,709.286121688353,2505.7482388289,835.249412942965,304866.035724182,25057.482388289,"MEDELLÍN",13300
"31 a 50 años",0,1,1042.96247087468,2498.59687694779,832.865625649264,303995.953361981,24985.9687694779,"MEDELLÍN",13330
"31 a 50 años",1,2,748.372574636604,2498.59687694779,832.865625649264,303995.953361981,24985.9687694779,"MEDELLÍN",13330
"9 a 13 años",1,3,707.261831436508,2498.59687694779,832.865625649264,303995.953361981,24985.9687694779,"MEDELLÍN",13330
"31 a 50 años",0,1,1030.47925760273,2468.69118180862,822.897060602874,300357.427120049,24686.9118180862,"MEDELLÍN",13361
"31 a 50 años",1,2,739.41530654983,2468.69118180862,822.897060602874,300357.427120049,24686.9118180862,"MEDELLÍN",13361
"9 a 13 años",1,3,698.796617656065,2468.69118180862,822.897060602874,300357.427120049,24686.9118180862,"MEDELLÍN",13361
"31 a 50 años",0,1,1044.24792761893,2501.67641077219,833.892136924063,304370.629977283,25016.7641077219,"MEDELLÍN",13392
"31 a 50 años",1,2,749.294947780551,2501.67641077219,833.892136924063,304370.629977283,25016.7641077219,"MEDELLÍN",13392
"9 a 13 años",1,3,708.13353537271,2501.67641077219,833.892136924063,304370.629977283,25016.7641077219,"MEDELLÍN",13392
"31 a 50 años",0,1,1047.46156947956,2509.37524533319,836.458415111063,305307.321515538,25093.7524533319,"MEDELLÍN",13422
"31 a 50 años",1,2,751.600880640418,2509.37524533319,836.458415111063,305307.321515538,25093.7524533319,"MEDELLÍN",13422
"9 a 13 años",1,3,710.312795213213,2509.37524533319,836.458415111063,305307.321515538,25093.7524533319,"MEDELLÍN",13422
"31 a 50 años",0,1,1067.10049196118,2556.42367876152,852.141226253838,311031.547582651,25564.2367876152,"MEDELLÍN",13453
"31 a 50 años",1,2,765.69269256183,2556.42367876152,852.141226253838,311031.547582651,25564.2367876152,"MEDELLÍN",13453
"9 a 13 años",1,3,723.630494238509,2556.42367876152,852.141226253838,311031.547582651,25564.2367876152,"MEDELLÍN",13453
"31 a 50 años",0,1,1087.29644569864,2604.80657684708,868.268858949027,316918.133516395,26048.0657684708,"MEDELLÍN",13483
"31 a 50 años",1,2,780.184199512285,2604.80657684708,868.268858949027,316918.133516395,26048.0657684708,"MEDELLÍN",13483
"9 a 13 años",1,3,737.325931636159,2604.80657684708,868.268858949027,316918.133516395,26048.0657684708,"MEDELLÍN",13483
"31 a 50 años",0,1,1162.72419088076,2785.50677825435,928.502259418115,338903.324687612,27855.0677825435,"MEDELLÍN",13514
"31 a 50 años",1,2,834.307005880995,2785.50677825435,928.502259418115,338903.324687612,27855.0677825435,"MEDELLÍN",13514
"9 a 13 años",1,3,788.475581492589,2785.50677825435,928.502259418115,338903.324687612,27855.0677825435,"MEDELLÍN",13514
"31 a 50 años",0,1,1187.36211181225,2844.53117655534,948.177058851779,346084.626480899,28445.3117655534,"MEDELLÍN",13545
"31 a 50 años",1,2,851.985824473311,2844.53117655534,948.177058851779,346084.626480899,28445.3117655534,"MEDELLÍN",13545
"9 a 13 años",1,3,805.183240269779,2844.53117655534,948.177058851779,346084.626480899,28445.3117655534,"MEDELLÍN",13545
"31 a 50 años",0,1,1200.78799336332,2876.69519649906,958.898398833021,349997.915574053,28766.9519649906,"MEDELLÍN",13573
"31 a 50 años",1,2,861.619499532312,2876.69519649906,958.898398833021,349997.915574053,28766.9519649906,"MEDELLÍN",13573
"9 a 13 años",1,3,814.287703603436,2876.69519649906,958.898398833021,349997.915574053,28766.9519649906,"MEDELLÍN",13573
"31 a 50 años",0,1,1209.37198784437,2897.25963903755,965.753213012518,352499.922749569,28972.5963903755,"MEDELLÍN",13604
"31 a 50 años",1,2,867.778902415781,2897.25963903755,965.753213012518,352499.922749569,28972.5963903755,"MEDELLÍN",13604
"9 a 13 años",1,3,820.108748777402,2897.25963903755,965.753213012518,352499.922749569,28972.5963903755,"MEDELLÍN",13604
"31 a 50 años",0,1,1235.55245686896,2959.97947792782,986.659825975942,360130.836481219,29599.7947792782,"MEDELLÍN",13634
"31 a 50 años",1,2,886.564568780833,2959.97947792782,986.659825975942,360130.836481219,29599.7947792782,"MEDELLÍN",13634
"9 a 13 años",1,3,837.862452278034,2959.97947792782,986.659825975942,360130.836481219,29599.7947792782,"MEDELLÍN",13634
"31 a 50 años",0,1,1259.0191838779,3016.19807874436,1005.39935958145,366970.766247231,30161.9807874436,"MEDELLÍN",13665
"31 a 50 años",1,2,903.40300295311,3016.19807874436,1005.39935958145,366970.766247231,30161.9807874436,"MEDELLÍN",13665
"9 a 13 años",1,3,853.775891913352,3016.19807874436,1005.39935958145,366970.766247231,30161.9807874436,"MEDELLÍN",13665
"31 a 50 años",0,1,1270.13124328932,3042.81893780417,1014.27297926806,370209.637432841,30428.1893780417,"MEDELLÍN",13695
"31 a 50 años",1,2,911.376406353006,3042.81893780417,1014.27297926806,370209.637432841,30428.1893780417,"MEDELLÍN",13695
"9 a 13 años",1,3,861.311288161847,3042.81893780417,1014.27297926806,370209.637432841,30428.1893780417,"MEDELLÍN",13695
"31 a 50 años",0,1,1282.4430623287,3072.31402843342,1024.10467614447,373798.206792733,30723.1402843342,"MEDELLÍN",13726
"31 a 50 años",1,2,920.210691353921,3072.31402843342,1024.10467614447,373798.206792733,30723.1402843342,"MEDELLÍN",13726
"9 a 13 años",1,3,869.660274750796,3072.31402843342,1024.10467614447,373798.206792733,30723.1402843342,"MEDELLÍN",13726
"31 a 50 años",0,1,1304.78144397325,3125.82948289298,1041.94316096433,380309.25375198,31258.2948289298,"MEDELLÍN",13757
"31 a 50 años",1,2,936.239486877621,3125.82948289298,1041.94316096433,380309.25375198,31258.2948289298,"MEDELLÍN",13757
"9 a 13 años",1,3,884.808552042115,3125.82948289298,1041.94316096433,380309.25375198,31258.2948289298,"MEDELLÍN",13757
"31 a 50 años",0,1,1316.50078762371,3153.90519631762,1051.30173210587,383725.132218643,31539.0519631762,"MEDELLÍN",13787
"31 a 50 años",1,2,944.648644086693,3153.90519631762,1051.30173210587,383725.132218643,31539.0519631762,"MEDELLÍN",13787
"9 a 13 años",1,3,892.755764607213,3153.90519631762,1051.30173210587,383725.132218643,31539.0519631762,"MEDELLÍN",13787
"31 a 50 años",0,1,1315.97114869446,3152.63635471354,1050.87878490451,383570.756490148,31526.3635471354,"MEDELLÍN",13818
"31 a 50 años",1,2,944.268604286433,3152.63635471354,1050.87878490451,383570.756490148,31526.3635471354,"MEDELLÍN",13818
"9 a 13 años",1,3,892.396601732649,3152.63635471354,1050.87878490451,383570.756490148,31526.3635471354,"MEDELLÍN",13818
"31 a 50 años",0,1,1318.95225923909,3159.77812031361,1053.25937343787,384439.671304823,31597.7812031361,"MEDELLÍN",13848
"31 a 50 años",1,2,946.407685447897,3159.77812031361,1053.25937343787,384439.671304823,31597.7812031361,"MEDELLÍN",13848
"9 a 13 años",1,3,894.418175626619,3159.77812031361,1053.25937343787,384439.671304823,31597.7812031361,"MEDELLÍN",13848
"31 a 50 años",0,1,1323.44662386729,3170.5451476396,1056.84838254653,385749.659629484,31705.451476396,"MEDELLÍN",13879
"31 a 50 años",1,2,949.632594610105,3170.5451476396,1056.84838254653,385749.659629484,31705.451476396,"MEDELLÍN",13879
"9 a 13 años",1,3,897.465929162199,3170.5451476396,1056.84838254653,385749.659629484,31705.451476396,"MEDELLÍN",13879
"31 a 50 años",0,1,1368.5567280985,3278.61419968933,1092.87139989644,398898.060962202,32786.1419968933,"MEDELLÍN",13910
"31 a 50 años",1,2,982.001127312264,3278.61419968933,1092.87139989644,398898.060962202,32786.1419968933,"MEDELLÍN",13910
"9 a 13 años",1,3,928.05634427857,3278.61419968933,1092.87139989644,398898.060962202,32786.1419968933,"MEDELLÍN",13910
"31 a 50 años",0,1,1454.7062830761,3485.00034974607,1161.66678324869,424008.375885772,34850.0034974607,"MEDELLÍN",13939
"31 a 50 años",1,2,1043.81731539458,3485.00034974607,1161.66678324869,424008.375885772,34850.0034974607,"MEDELLÍN",13939
"9 a 13 años",1,3,986.476751275385,3485.00034974607,1161.66678324869,424008.375885772,34850.0034974607,"MEDELLÍN",13939
"31 a 50 años",0,1,1496.48722832346,3585.09382599878,1195.03127533293,436186.415496518,35850.9382599878,"MEDELLÍN",13970
"31 a 50 años",1,2,1073.79702649511,3585.09382599878,1195.03127533293,436186.415496518,35850.9382599878,"MEDELLÍN",13970
"9 a 13 años",1,3,1014.80957118022,3585.09382599878,1195.03127533293,436186.415496518,35850.9382599878,"MEDELLÍN",13970
"31 a 50 años",0,1,1611.60046646058,3860.86748548966,1286.95582849655,469738.877401242,38608.6748548966,"MEDELLÍN",14000
"31 a 50 años",1,2,1156.39596251165,3860.86748548966,1286.95582849655,469738.877401242,38608.6748548966,"MEDELLÍN",14000
"9 a 13 años",1,3,1092.87105651743,3860.86748548966,1286.95582849655,469738.877401242,38608.6748548966,"MEDELLÍN",14000
"31 a 50 años",0,1,1709.32896424186,4094.992994474,1364.99766482467,498224.147661004,40949.92994474,"MEDELLÍN",14031
"31 a 50 años",1,2,1226.52056386821,4094.992994474,1364.99766482467,498224.147661004,40949.92994474,"MEDELLÍN",14031
"9 a 13 años",1,3,1159.14346636393,4094.992994474,1364.99766482467,498224.147661004,40949.92994474,"MEDELLÍN",14031
"31 a 50 años",0,1,1747.12139252285,4185.53128891135,1395.17709630378,509239.640150881,41855.3128891135,"MEDELLÍN",14061
"31 a 50 años",1,2,1253.63833430026,4185.53128891135,1395.17709630378,509239.640150881,41855.3128891135,"MEDELLÍN",14061
"9 a 13 años",1,3,1184.77156208825,4185.53128891135,1395.17709630378,509239.640150881,41855.3128891135,"MEDELLÍN",14061
"31 a 50 años",0,1,1743.90775066222,4177.83245435035,1392.61081811678,508302.948612626,41778.3245435035,"MEDELLÍN",14092
"31 a 50 años",1,2,1251.33240144039,4177.83245435035,1392.61081811678,508302.948612626,41778.3245435035,"MEDELLÍN",14092
"9 a 13 años",1,3,1182.59230224774,4177.83245435035,1392.61081811678,508302.948612626,41778.3245435035,"MEDELLÍN",14092
"31 a 50 años",0,1,1766.30326371762,4231.48477697989,1410.49492565996,514830.647865887,42314.8477697989,"MEDELLÍN",14123
"31 a 50 años",1,2,1267.40219132604,4231.48477697989,1410.49492565996,514830.647865887,42314.8477697989,"MEDELLÍN",14123
"9 a 13 años",1,3,1197.77932193623,4231.48477697989,1410.49492565996,514830.647865887,42314.8477697989,"MEDELLÍN",14123
"31 a 50 años",0,1,1825.94276420839,4374.3615092021,1458.12050306737,532213.983619588,43743.615092021,"MEDELLÍN",14153
"31 a 50 años",1,2,1310.19622062116,4374.3615092021,1458.12050306737,532213.983619588,43743.615092021,"MEDELLÍN",14153
"9 a 13 años",1,3,1238.22252437254,4374.3615092021,1458.12050306737,532213.983619588,43743.615092021,"MEDELLÍN",14153
"31 a 50 años",0,1,1845.14868165652,4420.37260422698,1473.45753474233,537812.00018095,44203.7260422698,"MEDELLÍN",14184
"31 a 50 años",1,2,1323.97733191739,4420.37260422698,1473.45753474233,537812.00018095,44203.7260422698,"MEDELLÍN",14184
"9 a 13 años",1,3,1251.24659065308,4420.37260422698,1473.45753474233,537812.00018095,44203.7260422698,"MEDELLÍN",14184
"31 a 50 años",0,1,1834.62639366359,4395.16464454323,1465.05488151441,534745.031752759,43951.6464454323,"MEDELLÍN",14214
"31 a 50 años",1,2,1316.42711608869,4395.16464454323,1465.05488151441,534745.031752759,43951.6464454323,"MEDELLÍN",14214
"9 a 13 años",1,3,1244.11113479095,4395.16464454323,1465.05488151441,534745.031752759,43951.6464454323,"MEDELLÍN",14214
"31 a 50 años",0,1,1822.98155624478,4367.26742367505,1455.75580789168,531350.869880464,43672.6742367505,"MEDELLÍN",14245
"31 a 50 años",1,2,1308.0714204585,4367.26742367505,1455.75580789168,531350.869880464,43672.6742367505,"MEDELLÍN",14245
"9 a 13 años",1,3,1236.21444697177,4367.26742367505,1455.75580789168,531350.869880464,43672.6742367505,"MEDELLÍN",14245
"31 a 50 años",0,1,1817.6139635984,4354.40842769246,1451.46947589749,529786.358702582,43544.0842769246,"MEDELLÍN",14276
"31 a 50 años",1,2,1304.21993084066,4354.40842769246,1451.46947589749,529786.358702582,43544.0842769246,"MEDELLÍN",14276
"9 a 13 años",1,3,1232.5745332534,4354.40842769246,1451.46947589749,529786.358702582,43544.0842769246,"MEDELLÍN",14276
"31 a 50 años",0,1,1807.61424171526,4330.45236545122,1443.48412181707,526871.704463232,43304.5236545122,"MEDELLÍN",14304
"31 a 50 años",1,2,1297.04467974552,4330.45236545122,1443.48412181707,526871.704463232,43304.5236545122,"MEDELLÍN",14304
"9 a 13 años",1,3,1225.79344399044,4330.45236545122,1443.48412181707,526871.704463232,43304.5236545122,"MEDELLÍN",14304
"31 a 50 años",0,1,1839.65206033806,4407.20449775757,1469.06816591919,536209.880560504,44072.0449775757,"MEDELLÍN",14335
"31 a 50 años",1,2,1320.03325841257,4407.20449775757,1469.06816591919,536209.880560504,44072.0449775757,"MEDELLÍN",14335
"9 a 13 años",1,3,1247.51917900695,4407.20449775757,1469.06816591919,536209.880560504,44072.0449775757,"MEDELLÍN",14335
"31 a 50 años",0,1,1854.50648590818,4442.79084182538,1480.93028060846,540539.552422088,44427.9084182538,"MEDELLÍN",14365
