"deciles","rate","gap","severity","model","ciudad","fecha"
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18201
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18201
"Decil 1",99.6923076923077,0.315561994405603,0.171502769675983,"CoNA","MEDELLÍN",18201
"Decil 2",0,0,0,"CoNA","MEDELLÍN",18201
"Decil 3",0,0,0,"CoNA","MEDELLÍN",18201
"Decil 4",0,0,0,"CoNA","MEDELLÍN",18201
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18201
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18201
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18201
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18201
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18201
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18201
"Decil 1",100,0.595377992554403,0.379612429384442,"CoRD","MEDELLÍN",18201
"Decil 2",100,0.227650017863518,0.0633514885070412,"CoRD","MEDELLÍN",18201
"Decil 3",55.8641975308642,0.0355569172837649,0.00305888865134548,"CoRD","MEDELLÍN",18201
"Decil 4",0,0,0,"CoRD","MEDELLÍN",18201
"Decil 5",0,0,0,"CoRD","MEDELLÍN",18201
"Decil 6",0,0,0,"CoRD","MEDELLÍN",18201
"Decil 7",0,0,0,"CoRD","MEDELLÍN",18201
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18201
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18201
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18201
"Decil 1",22.0820189274448,0.0880897645505911,0.0477219933712733,"CoCA","MEDELLÍN",18231
"Decil 2",0,0,0,"CoCA","MEDELLÍN",18231
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18231
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18231
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18231
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18231
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18231
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18231
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18231
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18231
"Decil 1",100,0.35709018796344,0.194410557497024,"CoNA","MEDELLÍN",18231
"Decil 2",2.20820189274448,6.10090720357391e-05,2.8167321489374e-07,"CoNA","MEDELLÍN",18231
"Decil 3",0,0,0,"CoNA","MEDELLÍN",18231
"Decil 4",0,0,0,"CoNA","MEDELLÍN",18231
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18231
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18231
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18231
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18231
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18231
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18231
"Decil 1",100,0.618133601848521,0.405690151168934,"CoRD","MEDELLÍN",18231
"Decil 2",100,0.299855201055661,0.0934994088334347,"CoRD","MEDELLÍN",18231
"Decil 3",100,0.13883606588855,0.0226698012102546,"CoRD","MEDELLÍN",18231
"Decil 4",20.820189274448,0.00501484865570209,0.000153188678528693,"CoRD","MEDELLÍN",18231
"Decil 5",0,0,0,"CoRD","MEDELLÍN",18231
"Decil 6",0,0,0,"CoRD","MEDELLÍN",18231
"Decil 7",0,0,0,"CoRD","MEDELLÍN",18231
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18231
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18231
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18231
"Decil 1",22.1212121212121,0.0779333614140473,0.043190269392901,"CoCA","MEDELLÍN",18262
"Decil 2",0,0,0,"CoCA","MEDELLÍN",18262
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18262
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18262
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18262
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18262
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18262
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18262
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18262
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18262
"Decil 1",80,0.287698899156337,0.161920735588818,"CoNA","MEDELLÍN",18262
"Decil 2",0,0,0,"CoNA","MEDELLÍN",18262
"Decil 3",0,0,0,"CoNA","MEDELLÍN",18262
"Decil 4",0,0,0,"CoNA","MEDELLÍN",18262
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18262
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18262
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18262
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18262
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18262
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18262
"Decil 1",100,0.56304044399534,0.349849843810782,"CoRD","MEDELLÍN",18262
"Decil 2",100,0.147453404150354,0.029042327578847,"CoRD","MEDELLÍN",18262
"Decil 3",49.0909090909091,0.0235289751666744,0.00143098959324847,"CoRD","MEDELLÍN",18262
"Decil 4",0,0,0,"CoRD","MEDELLÍN",18262
"Decil 5",0,0,0,"CoRD","MEDELLÍN",18262
"Decil 6",0,0,0,"CoRD","MEDELLÍN",18262
"Decil 7",0,0,0,"CoRD","MEDELLÍN",18262
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18262
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18262
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18262
"Decil 1",19.0332326283988,0.10765407326641,0.0787763286443101,"CoCA","MEDELLÍN",18293
"Decil 2",0,0,0,"CoCA","MEDELLÍN",18293
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18293
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18293
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18293
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18293
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18293
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18293
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18293
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18293
"Decil 1",96.9788519637462,0.356578929864553,0.201427105618324,"CoNA","MEDELLÍN",18293
"Decil 2",0,0,0,"CoNA","MEDELLÍN",18293
"Decil 3",0,0,0,"CoNA","MEDELLÍN",18293
"Decil 4",0,0,0,"CoNA","MEDELLÍN",18293
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18293
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18293
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18293
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18293
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18293
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18293
"Decil 1",100,0.614561729449665,0.404396021339886,"CoRD","MEDELLÍN",18293
"Decil 2",100,0.255328313253405,0.0709900712160564,"CoRD","MEDELLÍN",18293
"Decil 3",76.7371601208459,0.0754883800059418,0.00969334225127044,"CoRD","MEDELLÍN",18293
"Decil 4",0,0,0,"CoRD","MEDELLÍN",18293
"Decil 5",0,0,0,"CoRD","MEDELLÍN",18293
"Decil 6",0,0,0,"CoRD","MEDELLÍN",18293
"Decil 7",0,0,0,"CoRD","MEDELLÍN",18293
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18293
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18293
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18293
"Decil 1",55.893536121673,0.370666429491216,0.31994608589092,"CoCA","MEDELLÍN",18322
"Decil 2",0,0,0,"CoCA","MEDELLÍN",18322
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18322
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18322
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18322
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18322
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18322
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18322
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18322
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18322
"Decil 1",100,0.672802061084727,0.513128398375951,"CoNA","MEDELLÍN",18322
"Decil 2",67.3003802281369,0.08947451037872,0.0157033382727355,"CoNA","MEDELLÍN",18322
"Decil 3",0,0,0,"CoNA","MEDELLÍN",18322
"Decil 4",0,0,0,"CoNA","MEDELLÍN",18322
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18322
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18322
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18322
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18322
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18322
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18322
"Decil 1",100,0.808272871860652,0.674066391165478,"CoRD","MEDELLÍN",18322
"Decil 2",100,0.449251626138816,0.207269286304927,"CoRD","MEDELLÍN",18322
"Decil 3",100,0.27042882276826,0.0757748107239396,"CoRD","MEDELLÍN",18322
"Decil 4",95.0570342205323,0.0854742616862405,0.00977033298567447,"CoRD","MEDELLÍN",18322
"Decil 5",17.1102661596958,0.00166848968209274,2.16111882210794e-05,"CoRD","MEDELLÍN",18322
"Decil 6",0,0,0,"CoRD","MEDELLÍN",18322
"Decil 7",0,0,0,"CoRD","MEDELLÍN",18322
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18322
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18322
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18322
"Decil 1",100,0.68556898814118,0.567922407982894,"CoCA","MEDELLÍN",18353
"Decil 2",9.41558441558442,0.00277784672896084,0.00010482147710377,"CoCA","MEDELLÍN",18353
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18353
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18353
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18353
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18353
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18353
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18353
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18353
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18353
"Decil 1",100,0.87154924358159,0.775939256500561,"CoNA","MEDELLÍN",18353
"Decil 2",100,0.401354404683255,0.174575751982404,"CoNA","MEDELLÍN",18353
"Decil 3",99.3506493506494,0.130074669624144,0.0245475724986491,"CoNA","MEDELLÍN",18353
"Decil 4",0,0,0,"CoNA","MEDELLÍN",18353
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18353
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18353
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18353
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18353
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18353
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18353
"Decil 1",100,0.924640276825151,0.860584200460534,"CoRD","MEDELLÍN",18353
"Decil 2",100,0.648785514380618,0.425565977251869,"CoRD","MEDELLÍN",18353
"Decil 3",100,0.489621967445035,0.242356580352084,"CoRD","MEDELLÍN",18353
"Decil 4",100,0.334013892698223,0.113495079850844,"CoRD","MEDELLÍN",18353
"Decil 5",100,0.172240523866269,0.0330581693466537,"CoRD","MEDELLÍN",18353
"Decil 6",41.6938110749186,0.016929463982069,0.000983099507968973,"CoRD","MEDELLÍN",18353
"Decil 7",0,0,0,"CoRD","MEDELLÍN",18353
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18353
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18353
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18353
"Decil 1",100,0.802909164840912,0.677797765622263,"CoCA","MEDELLÍN",18383
"Decil 2",32.6666666666667,0.0758432387182168,0.0221201982118376,"CoCA","MEDELLÍN",18383
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18383
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18383
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18383
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18383
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18383
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18383
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18383
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18383
"Decil 1",100,0.919580974772817,0.851145711916751,"CoNA","MEDELLÍN",18383
"Decil 2",100,0.547706278360348,0.31282794988324,"CoNA","MEDELLÍN",18383
"Decil 3",100,0.276790866806389,0.0823288859983391,"CoNA","MEDELLÍN",18383
"Decil 4",51.6666666666667,0.0326941280877921,0.00280479952479578,"CoNA","MEDELLÍN",18383
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18383
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18383
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18383
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18383
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18383
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18383
"Decil 1",100,0.952122824385854,0.908493141307323,"CoRD","MEDELLÍN",18383
"Decil 2",100,0.730728569776326,0.538517267331175,"CoRD","MEDELLÍN",18383
"Decil 3",100,0.569440060012555,0.32628784002449,"CoRD","MEDELLÍN",18383
"Decil 4",100,0.403897481436752,0.165179661020944,"CoRD","MEDELLÍN",18383
"Decil 5",100,0.246658351778135,0.0644437131486273,"CoRD","MEDELLÍN",18383
"Decil 6",69.2307692307692,0.0529827231415777,0.00527855674736957,"CoRD","MEDELLÍN",18383
"Decil 7",3.01003344481605,0.000316081096049742,3.32135727500237e-06,"CoRD","MEDELLÍN",18383
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18383
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18383
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18383
"Decil 1",100,0.723731819245813,0.56729915944361,"CoCA","MEDELLÍN",18414
"Decil 2",31.7919075144509,0.055782754081891,0.0131785227595235,"CoCA","MEDELLÍN",18414
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18414
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18414
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18414
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18414
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18414
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18414
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18414
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18414
"Decil 1",100,0.886996638089138,0.794042915337027,"CoNA","MEDELLÍN",18414
"Decil 2",100,0.517380455763395,0.281585853237424,"CoNA","MEDELLÍN",18414
"Decil 3",100,0.253140955722687,0.0698312948138425,"CoNA","MEDELLÍN",18414
"Decil 4",42.1965317919075,0.0243550274840257,0.00169328980031449,"CoNA","MEDELLÍN",18414
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18414
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18414
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18414
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18414
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18414
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18414
"Decil 1",100,0.931330399105714,0.870064567534371,"CoRD","MEDELLÍN",18414
"Decil 2",100,0.706722960042091,0.504591447298161,"CoRD","MEDELLÍN",18414
"Decil 3",100,0.546150560234957,0.300404099456738,"CoRD","MEDELLÍN",18414
"Decil 4",100,0.37977679782998,0.146421751089092,"CoRD","MEDELLÍN",18414
"Decil 5",100,0.212528945177728,0.0478877505115058,"CoRD","MEDELLÍN",18414
"Decil 6",59.5375722543353,0.0428288328309509,0.00382170095340646,"CoRD","MEDELLÍN",18414
"Decil 7",2.02312138728324,7.61235449211523e-05,4.13216435448505e-07,"CoRD","MEDELLÍN",18414
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18414
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18414
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18414
"Decil 1",100,0.701106789890858,0.557760177881159,"CoCA","MEDELLÍN",18444
"Decil 2",17.4785100286533,0.0239195892812075,0.00401051947094065,"CoCA","MEDELLÍN",18444
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18444
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18444
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18444
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18444
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18444
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18444
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18444
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18444
"Decil 1",100,0.877584349822472,0.781260395391938,"CoNA","MEDELLÍN",18444
"Decil 2",100,0.448814039534514,0.219192513963852,"CoNA","MEDELLÍN",18444
"Decil 3",100,0.151226883144128,0.0297933117730229,"CoNA","MEDELLÍN",18444
"Decil 4",6.59025787965616,0.000277844489673243,1.39410488684738e-06,"CoNA","MEDELLÍN",18444
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18444
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18444
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18444
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18444
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18444
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18444
"Decil 1",100,0.924492064994851,0.85891102903355,"CoRD","MEDELLÍN",18444
"Decil 2",100,0.660019665637339,0.442382382958489,"CoRD","MEDELLÍN",18444
"Decil 3",100,0.476463138097716,0.229651342616494,"CoRD","MEDELLÍN",18444
"Decil 4",100,0.296750022103322,0.090815905018919,"CoRD","MEDELLÍN",18444
"Decil 5",100,0.11243145779675,0.0175731395156338,"CoRD","MEDELLÍN",18444
"Decil 6",1.43266475644699,3.51021917935524e-06,8.60050380360511e-10,"CoRD","MEDELLÍN",18444
"Decil 7",0,0,0,"CoRD","MEDELLÍN",18444
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18444
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18444
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18444
"Decil 1",70.326409495549,0.349085239113425,0.250985813262994,"CoCA","MEDELLÍN",18475
"Decil 2",0,0,0,"CoCA","MEDELLÍN",18475
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18475
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18475
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18475
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18475
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18475
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18475
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18475
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18475
"Decil 1",100,0.719836328075194,0.545162404077425,"CoNA","MEDELLÍN",18475
"Decil 2",100,0.299189148394695,0.100727794731267,"CoNA","MEDELLÍN",18475
"Decil 3",65.8753709198813,0.0697238684543145,0.00969060347511822,"CoNA","MEDELLÍN",18475
"Decil 4",0,0,0,"CoNA","MEDELLÍN",18475
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18475
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18475
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18475
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18475
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18475
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18475
"Decil 1",100,0.826271420168224,0.69310575481945,"CoRD","MEDELLÍN",18475
"Decil 2",100,0.565429475050699,0.324022362907054,"CoRD","MEDELLÍN",18475
"Decil 3",100,0.411811844384992,0.172759376731553,"CoRD","MEDELLÍN",18475
"Decil 4",100,0.201636291386957,0.0470149265255343,"CoRD","MEDELLÍN",18475
"Decil 5",47.0238095238095,0.0240906946101833,0.00153713071308803,"CoRD","MEDELLÍN",18475
"Decil 6",0,0,0,"CoRD","MEDELLÍN",18475
"Decil 7",0,0,0,"CoRD","MEDELLÍN",18475
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18475
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18475
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18475
"Decil 1",51.8987341772152,0.287040324355512,0.194761592902177,"CoCA","MEDELLÍN",18506
"Decil 2",0,0,0,"CoCA","MEDELLÍN",18506
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18506
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18506
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18506
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18506
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18506
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18506
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18506
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18506
"Decil 1",100,0.656769198077509,0.469315624069761,"CoNA","MEDELLÍN",18506
"Decil 2",85.7594936708861,0.153198527552202,0.0364175382602086,"CoNA","MEDELLÍN",18506
"Decil 3",4.76190476190476,0.00115118850588817,3.13924277766825e-05,"CoNA","MEDELLÍN",18506
"Decil 4",0,0,0,"CoNA","MEDELLÍN",18506
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18506
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18506
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18506
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18506
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18506
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18506
"Decil 1",100,0.784163705251972,0.62992736834916,"CoRD","MEDELLÍN",18506
"Decil 2",100,0.465540748431215,0.222260723367389,"CoRD","MEDELLÍN",18506
"Decil 3",100,0.290384653256177,0.0869949215744752,"CoRD","MEDELLÍN",18506
"Decil 4",100,0.11374032660364,0.0159453599696028,"CoRD","MEDELLÍN",18506
"Decil 5",24.1269841269841,0.00494896073658729,0.000138392913085425,"CoRD","MEDELLÍN",18506
"Decil 6",0,0,0,"CoRD","MEDELLÍN",18506
"Decil 7",0,0,0,"CoRD","MEDELLÍN",18506
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18506
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18506
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18506
"Decil 1",33.1147540983607,0.151026929435066,0.0969730014825953,"CoCA","MEDELLÍN",18536
"Decil 2",0,0,0,"CoCA","MEDELLÍN",18536
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18536
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18536
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18536
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18536
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18536
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18536
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18536
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18536
"Decil 1",100,0.517584693306092,0.311983971548708,"CoNA","MEDELLÍN",18536
"Decil 2",68.1967213114754,0.0931998724644537,0.0164828847936969,"CoNA","MEDELLÍN",18536
"Decil 3",0,0,0,"CoNA","MEDELLÍN",18536
"Decil 4",0,0,0,"CoNA","MEDELLÍN",18536
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18536
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18536
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18536
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18536
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18536
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18536
"Decil 1",100,0.696621063706881,0.502717809275089,"CoRD","MEDELLÍN",18536
"Decil 2",100,0.413158739604947,0.176453281773722,"CoRD","MEDELLÍN",18536
"Decil 3",100,0.215102852862672,0.0512190581809153,"CoRD","MEDELLÍN",18536
"Decil 4",51.8032786885246,0.0252716005383296,0.00161381553191054,"CoRD","MEDELLÍN",18536
"Decil 5",0,0,0,"CoRD","MEDELLÍN",18536
"Decil 6",0,0,0,"CoRD","MEDELLÍN",18536
"Decil 7",0,0,0,"CoRD","MEDELLÍN",18536
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18536
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18536
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18536
"Decil 1",44.1640378548896,0.202568950258771,0.134526962228142,"CoCA","MEDELLÍN",18567
"Decil 2",0,0,0,"CoCA","MEDELLÍN",18567
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18567
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18567
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18567
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18567
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18567
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18567
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18567
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18567
"Decil 1",100,0.543038713027452,0.35469878079653,"CoNA","MEDELLÍN",18567
"Decil 2",31.8611987381703,0.0300029334188002,0.0039777263602166,"CoNA","MEDELLÍN",18567
"Decil 3",0,0,0,"CoNA","MEDELLÍN",18567
"Decil 4",0,0,0,"CoNA","MEDELLÍN",18567
"Decil 5",0,0,0,"CoNA","MEDELLÍN",18567
"Decil 6",0,0,0,"CoNA","MEDELLÍN",18567
"Decil 7",0,0,0,"CoNA","MEDELLÍN",18567
"Decil 8",0,0,0,"CoNA","MEDELLÍN",18567
"Decil 9",0,0,0,"CoNA","MEDELLÍN",18567
"Decil 10",0,0,0,"CoNA","MEDELLÍN",18567
"Decil 1",100,0.713211222782004,0.532227404214284,"CoRD","MEDELLÍN",18567
"Decil 2",100,0.33966223512315,0.120659328011686,"CoRD","MEDELLÍN",18567
"Decil 3",100,0.162548871158721,0.031510005403477,"CoRD","MEDELLÍN",18567
"Decil 4",19.620253164557,0.00619833509047668,0.000244052678418538,"CoRD","MEDELLÍN",18567
"Decil 5",0,0,0,"CoRD","MEDELLÍN",18567
"Decil 6",0,0,0,"CoRD","MEDELLÍN",18567
"Decil 7",0,0,0,"CoRD","MEDELLÍN",18567
"Decil 8",0,0,0,"CoRD","MEDELLÍN",18567
"Decil 9",0,0,0,"CoRD","MEDELLÍN",18567
"Decil 10",0,0,0,"CoRD","MEDELLÍN",18567
"Decil 1",31.8042813455657,0.133070165502701,0.0822823950020024,"CoCA","MEDELLÍN",18597
"Decil 2",0,0,0,"CoCA","MEDELLÍN",18597
"Decil 3",0,0,0,"CoCA","MEDELLÍN",18597
"Decil 4",0,0,0,"CoCA","MEDELLÍN",18597
"Decil 5",0,0,0,"CoCA","MEDELLÍN",18597
"Decil 6",0,0,0,"CoCA","MEDELLÍN",18597
"Decil 7",0,0,0,"CoCA","MEDELLÍN",18597
"Decil 8",0,0,0,"CoCA","MEDELLÍN",18597
"Decil 9",0,0,0,"CoCA","MEDELLÍN",18597
"Decil 10",0,0,0,"CoCA","MEDELLÍN",18597
"Decil 1",100,0.503829601165946,0.302982116483334,"CoNA","MEDELLÍN",18597
"Decil 2",50.7645259938838,0.04618078867055,0.00515386317580789,"CoNA","MEDELLÍN",18597
"Decil 3",0,0,0,"CoNA","MEDELLÍN",18597
