ciudad,anio_mes,fecha_mes,nominal,real_B,n_obs,implicit_deflator_B,nom_growth_yoy,real_growth_yoy
"BOGOTA, D.C.",2004-08,2004-08-01,601.4208653347868,1098.045179186698,22,0.5477195990972322,1.8171718774797174,-9.525917676025786
"BOGOTA, D.C.",2004-09,2004-09-01,599.4170665667202,1114.5189718619429,22,0.5378258079943846,3.379074796386483,-6.664612566960503
"BOGOTA, D.C.",2004-10,2004-10-01,605.3347178993146,NA,22,NA,5.362132615390869,NA
"BOGOTA, D.C.",2004-11,2004-11-01,607.6666240680001,1137.0888080552343,22,0.5344055976659324,5.316923576839483,-4.588834403646125
"BOGOTA, D.C.",2004-12,2004-12-01,604.3503956974572,1142.2003251190476,22,0.5291106843578143,3.524830382592614,-4.596429302994675
"BOGOTA, D.C.",2005-01,2005-01-01,606.2956038582706,NA,22,NA,1.4211506419680608,NA
"BOGOTA, D.C.",2005-02,2005-02-01,596.1477106819801,NA,22,NA,-5.324276542290873,NA
"BOGOTA, D.C.",2005-03,2005-03-01,594.1556300353644,NA,22,NA,-9.918808961216596,NA
"BOGOTA, D.C.",2005-04,2005-04-01,600.6240330761404,NA,22,NA,-9.376049788716234,NA
"BOGOTA, D.C.",2005-05,2005-05-01,597.7413751992726,NA,22,NA,-6.4757434637527584,NA
"BOGOTA, D.C.",2005-06,2005-06-01,589.2574552689794,NA,22,NA,-8.160134419403143,NA
"BOGOTA, D.C.",2005-07,2005-07-01,593.3353615338166,NA,22,NA,-4.055027096676356,NA
"BOGOTA, D.C.",2005-08,2005-08-01,599.170986016256,NA,22,NA,-0.374093991115243,NA
"BOGOTA, D.C.",2005-09,2005-09-01,605.2292548062584,NA,22,NA,0.9696400993099097,NA
"BOGOTA, D.C.",2005-10,2005-10-01,591.7299788950731,NA,22,NA,-2.2474737697936398,NA
"BOGOTA, D.C.",2005-11,2005-11-01,595.8430395242625,NA,22,NA,-1.9457353877007644,NA
"BOGOTA, D.C.",2005-12,2005-12-01,605.94406021475,NA,22,NA,0.263698762942588,NA
"BOGOTA, D.C.",2006-01,2006-01-01,615.1427855535352,1083.35112386576,22,0.5678147850703283,1.4592191727869963,NA
"BOGOTA, D.C.",2006-02,2006-02-01,618.9746112679079,1090.052530257611,22,0.5678392500236904,3.8290678932263678,NA
"BOGOTA, D.C.",2006-03,2006-03-01,620.4042220848911,1091.5685783881113,22,0.5683602792973618,4.417797412432889,NA
"BOGOTA, D.C.",2006-04,2006-04-01,626.2164103244294,1094.8936992922047,22,0.5719426559210704,4.26096457000158,NA
"BOGOTA, D.C.",2006-05,2006-05-01,636.0713504644526,1085.799504608801,22,0.5858092104155275,6.412468143501315,NA
"BOGOTA, D.C.",2006-06,2006-06-01,660.280989381561,1091.0186447818264,22,0.6051967970846172,12.053056516724325,NA
"BOGOTA, D.C.",2006-07,2006-07-01,680.236950212072,1104.9873453194987,22,0.6156061000095767,14.646285104870248,NA
"BOGOTA, D.C.",2006-08,2006-08-01,686.3655277307786,1122.850091165509,22,0.6112708482913662,14.552530704842393,NA
"BOGOTA, D.C.",2006-09,2006-09-01,682.2759033444906,1123.2130730320805,22,0.6074323026731758,12.730159344808257,NA
"BOGOTA, D.C.",2006-10,2006-10-01,683.7758228901776,NA,22,NA,15.555379527496637,NA
"BOGOTA, D.C.",2006-11,2006-11-01,680.9517556205635,1143.911450206549,22,0.5952836257540811,14.283747640025158,NA
"BOGOTA, D.C.",2006-12,2006-12-01,690.2793802953062,1180.1812581804788,22,0.5848926811119936,13.91800425449623,NA
"BOGOTA, D.C.",2007-01,2007-01-01,698.353165974826,1180.403556730166,22,0.5916223837120018,13.527002571673519,8.958538993165055
"BOGOTA, D.C.",2007-02,2007-02-01,706.145716739529,1142.3902103777314,22,0.6181300490189267,14.08314717352619,4.80139063644498
"BOGOTA, D.C.",2007-03,2007-03-01,707.1651933057385,1106.0393618235082,22,0.6393671127036992,13.98458748866731,1.3256870637267326
"BOGOTA, D.C.",2007-04,2007-04-01,707.7745356211738,1101.4203992646737,22,0.6426016224991798,13.023952095808355,0.5961035282866511
"BOGOTA, D.C.",2007-05,2007-05-01,711.7938512787578,1101.9063840773372,22,0.6459658112197675,11.904718041303596,1.4834119374864896
"BOGOTA, D.C.",2007-06,2007-06-01,722.0237713052029,1111.2945593665513,22,0.6497141241443344,9.350985855502536,1.8584388710221722
"BOGOTA, D.C.",2007-07,2007-07-01,736.7651680901603,1141.19429245868,22,0.6456088791881484,8.31007751937982,3.276684325168655
"BOGOTA, D.C.",2007-08,2007-08-01,739.6829803313801,1167.5185793629532,22,0.6335513570456257,7.768084270909781,3.978134619117202
"BOGOTA, D.C.",2007-09,2007-09-01,743.5733966530064,1181.4751318474237,22,0.6293601757747634,8.984267655949418,5.187088738031376
"BOGOTA, D.C.",2007-10,2007-10-01,744.616309462117,NA,22,NA,8.897724156841269,NA
"BOGOTA, D.C.",2007-11,2007-11-01,748.0028465613642,1195.2300860792095,22,0.6258233082260222,9.84667274698423,4.486241995688922
"BOGOTA, D.C.",2007-12,2007-12-01,753.6041086147898,1186.189699894581,22,0.6353149995163202,9.173782402770424,0.5091117718108551
"BOGOTA, D.C.",2008-01,2008-01-01,752.3033971337644,1147.2594257273934,22,0.655739565318266,7.72535069467748,-2.8078643794148817
"BOGOTA, D.C.",2008-02,2008-02-01,759.9553304410593,1122.4982978512926,22,0.6770213655519837,7.620185526293954,-1.7412537630081326
"BOGOTA, D.C.",2008-03,2008-03-01,783.1806471563104,1143.8624579329928,22,0.6846807863347054,10.749320607145197,3.4196880703347032
"BOGOTA, D.C.",2008-04,2008-04-01,815.5343804816428,1188.0291359900302,22,0.6864599156501551,15.225165562913933,7.863367773393137
"BOGOTA, D.C.",2008-05,2008-05-01,861.5045709326669,1235.7124374882026,22,0.6971723718212488,21.0328762161895,12.143141681033608
"BOGOTA, D.C.",2008-06,2008-06-01,886.398140812329,1227.369058832856,22,0.7221936502580838,22.765783626484538,10.444980449869945
"BOGOTA, D.C.",2008-07,2008-07-01,892.1809009231861,1190.0015161055142,22,0.749730894329448,21.094337729875832,4.276854867691293
"BOGOTA, D.C.",2008-08,2008-08-01,885.1478143018732,1153.8717325163043,22,0.7671111002707278,19.665834937194894,-1.1688762035885758
"BOGOTA, D.C.",2008-09,2008-09-01,884.3976183955998,1162.2983463557298,22,0.7609041354730823,18.93884616857937,-1.6231222287097946
"BOGOTA, D.C.",2008-10,2008-10-01,913.2280638491884,NA,22,NA,22.644112443477127,NA
"BOGOTA, D.C.",2008-11,2008-11-01,981.5584076455877,1297.126663346383,22,0.7567174705308433,31.223886668065415,8.525268770754547
"BOGOTA, D.C.",2008-12,2008-12-01,1005.0228684918045,1320.2800143527543,22,0.7612194819024816,33.36218008937757,11.304289227101716
"BOGOTA, D.C.",2009-01,2009-01-01,1023.4026681955022,1343.5906972592898,22,0.7616922849220972,36.03589616830276,17.113066768435313
"BOGOTA, D.C.",2009-02,2009-02-01,1023.6944110479415,1338.8234215223822,22,0.7646224248780276,34.704550391641376,19.271755163030836
"BOGOTA, D.C.",2009-03,2009-03-01,1039.2922342658753,1365.616377366248,22,0.7610425969482534,32.70147034908142,19.38641467733575
"BOGOTA, D.C.",2009-04,2009-04-01,1034.1450567978331,1351.014349009153,22,0.7654582333313374,26.80581978494667,13.718957564395161
"BOGOTA, D.C.",2009-05,2009-05-01,1039.8236230328191,1360.4562527831442,22,0.764319779416359,20.69856134449799,10.094890324848137
"BOGOTA, D.C.",2009-06,2009-06-01,1052.233113649091,1372.3725158482712,22,0.7667255803346511,18.708858378785,11.814169175268585
"BOGOTA, D.C.",2009-07,2009-07-01,1035.2911894324175,1377.2029265962,22,0.7517346713684177,16.04050124376657,15.731190923464954
"BOGOTA, D.C.",2009-08,2009-08-01,1037.3021312367337,1384.0662398041368,22,0.7494598895667922,17.189707128731534,19.949748381983156
"BOGOTA, D.C.",2009-09,2009-09-01,1032.4987935590664,1374.9877071138571,22,0.7509149268878295,16.74599434495756,18.29903324090527
"BOGOTA, D.C.",2009-10,2009-10-01,1037.0937434849907,NA,22,NA,13.563499035905412,NA
"BOGOTA, D.C.",2009-11,2009-11-01,1046.7316770030864,1401.705771194379,22,0.7467556305423335,6.639774958866318,8.062366675756882
"BOGOTA, D.C.",2009-12,2009-12-01,1043.3766342000304,1424.7694019198616,22,0.7323126344474351,3.816208258602294,7.914183842154987
"BOGOTA, D.C.",2010-01,2010-01-01,1009.9848878342546,1369.7125278010114,22,0.7373699716799135,-1.3110949168137598,1.9441806641714576
"BOGOTA, D.C.",2010-02,2010-02-01,974.3852348670838,1289.3345063135555,22,0.7557272609208532,-4.816786694222596,-3.6964482704188617
"BOGOTA, D.C.",2010-03,2010-03-01,982.8105641901237,1293.5362063395644,22,0.7597858949547853,-5.434628318535307,-5.278215187027746
"BOGOTA, D.C.",2010-04,2010-04-01,985.4119871521751,1254.9623743112597,22,0.785212375544711,-4.712401739515826,-7.109619136787016
"BOGOTA, D.C.",2010-05,2010-05-01,985.411987152175,1216.3221227748218,22,0.8101570864337594,-5.2327755087871015,-10.594543537394973
"BOGOTA, D.C.",2010-06,2010-06-01,979.7990069772986,1199.108860800154,22,0.8171059684468415,-6.883845958866896,-12.62511840242021
"BOGOTA, D.C.",2010-07,2010-07-01,965.7372612364805,1223.9339685240677,22,0.7890435971811907,-6.718296157245263,-11.129003221837564
"BOGOTA, D.C.",2010-08,2010-08-01,1022.5935865151879,1319.5514892078036,22,0.7749554260509416,-1.4179614866894563,-4.661247326245233
"BOGOTA, D.C.",2010-09,2010-09-01,1026.097304828942,1335.1550427948537,22,0.7685229594617212,-0.6199996329349866,-2.8969469409012794
"BOGOTA, D.C.",2010-10,2010-10-01,1021.3631837628662,NA,22,NA,-1.516792461717531,NA
"BOGOTA, D.C.",2010-11,2010-11-01,1016.4064183892282,1353.0092695017868,22,0.7512191093587226,-2.8971377555595645,-3.474088692029742
"BOGOTA, D.C.",2010-12,2010-12-01,1032.8938152703374,1384.8060577794174,22,0.7458761531752808,-1.0047013308602804,-2.8048991006259683
"BOGOTA, D.C.",2011-01,2011-01-01,1032.3899360479581,1352.0409833771419,22,0.7635788772240054,2.218354797540334,-1.2901644735804685
"BOGOTA, D.C.",2011-02,2011-02-01,1046.5805811247335,1340.2296825156757,22,0.7808964349754225,7.409322686165076,3.947398906404742
"BOGOTA, D.C.",2011-03,2011-03-01,1041.963641273165,1333.9332146407005,22,0.7811212959067231,6.0187669158588974,3.122990149263094
"BOGOTA, D.C.",2011-04,2011-04-01,1046.7446348250432,1349.577769253971,22,0.775608978357483,6.224061455769214,7.5393013272320175
"BOGOTA, D.C.",2011-05,2011-05-01,1067.3333742138907,1341.5513879509647,22,0.7955963400284619,8.313414909683337,10.295731930819008
"BOGOTA, D.C.",2011-06,2011-06-01,1094.1561542145012,1334.9542415753804,22,0.8196207181777907,11.67149042026454,11.328861391665313
"BOGOTA, D.C.",2011-07,2011-07-01,1097.2028657916787,1309.4715613294672,22,0.837897437556965,13.612978377460184,6.988742448953245
"BOGOTA, D.C.",2011-08,2011-08-01,1095.081885809105,1328.3886739247223,22,0.8243685807510592,7.088671418421844,0.6697112457676235
