"deciles","rate","gap","severity","model","ciudad","trimestre"
"Decil 6",0,0,0,"CoNA","CALI","2022Q1"
"Decil 7",0,0,0,"CoNA","CALI","2022Q1"
"Decil 8",0,0,0,"CoNA","CALI","2022Q1"
"Decil 9",0,0,0,"CoNA","CALI","2022Q1"
"Decil 10",0,0,0,"CoNA","CALI","2022Q1"
"Decil 1",53.7102473498233,0.466709669673131,0.408381680365257,"CoRD","CALI","2022Q1"
"Decil 2",48.4098939929329,0.337114797583335,0.235394078685563,"CoRD","CALI","2022Q1"
"Decil 3",52.2968197879859,0.320763927746916,0.197245296159463,"CoRD","CALI","2022Q1"
"Decil 4",50.8833922261484,0.256245597367668,0.129809519361494,"CoRD","CALI","2022Q1"
"Decil 5",47.3498233215548,0.182518263278362,0.0709778469052636,"CoRD","CALI","2022Q1"
"Decil 6",49.290780141844,0.12328452976017,0.0318602542849667,"CoRD","CALI","2022Q1"
"Decil 7",50.709219858156,0.0832212290905216,0.0148158309380947,"CoRD","CALI","2022Q1"
"Decil 8",12.4113475177305,0.00492597357934037,0.000247950134520245,"CoRD","CALI","2022Q1"
"Decil 9",0,0,0,"CoRD","CALI","2022Q1"
"Decil 10",0,0,0,"CoRD","CALI","2022Q1"
"Decil 1",18.9655172413793,0.0941055810430986,0.0696151193588721,"CoCA","CALI","2022Q2"
"Decil 2",0,0,0,"CoCA","CALI","2022Q2"
"Decil 3",0,0,0,"CoCA","CALI","2022Q2"
"Decil 4",0,0,0,"CoCA","CALI","2022Q2"
"Decil 5",0,0,0,"CoCA","CALI","2022Q2"
"Decil 6",0,0,0,"CoCA","CALI","2022Q2"
"Decil 7",0,0,0,"CoCA","CALI","2022Q2"
"Decil 8",0,0,0,"CoCA","CALI","2022Q2"
"Decil 9",0,0,0,"CoCA","CALI","2022Q2"
"Decil 10",0,0,0,"CoCA","CALI","2022Q2"
"Decil 1",49.6551724137931,0.245673061149393,0.153002243323768,"CoNA","CALI","2022Q2"
"Decil 2",16.2629757785467,0.0130517517044688,0.0013910880038747,"CoNA","CALI","2022Q2"
"Decil 3",0,0,0,"CoNA","CALI","2022Q2"
"Decil 4",0,0,0,"CoNA","CALI","2022Q2"
"Decil 5",0,0,0,"CoNA","CALI","2022Q2"
"Decil 6",0,0,0,"CoNA","CALI","2022Q2"
"Decil 7",0,0,0,"CoNA","CALI","2022Q2"
"Decil 8",0,0,0,"CoNA","CALI","2022Q2"
"Decil 9",0,0,0,"CoNA","CALI","2022Q2"
"Decil 10",0,0,0,"CoNA","CALI","2022Q2"
"Decil 1",49.6551724137931,0.417955554687222,0.354886949056775,"CoRD","CALI","2022Q2"
"Decil 2",55.363321799308,0.371418571864409,0.249719284525611,"CoRD","CALI","2022Q2"
"Decil 3",52.5951557093426,0.316439601387384,0.19086744765812,"CoRD","CALI","2022Q2"
"Decil 4",48.0968858131488,0.238326827437248,0.118531725646156,"CoRD","CALI","2022Q2"
"Decil 5",43.9446366782007,0.169591184760179,0.0660703988365815,"CoRD","CALI","2022Q2"
"Decil 6",56.7474048442907,0.137623071731344,0.0344624538941512,"CoRD","CALI","2022Q2"
"Decil 7",57.0934256055363,0.0803601747150846,0.013340291877318,"CoRD","CALI","2022Q2"
"Decil 8",7.61245674740484,0.00178784313142528,5.03439622895295e-05,"CoRD","CALI","2022Q2"
"Decil 9",0,0,0,"CoRD","CALI","2022Q2"
"Decil 10",0,0,0,"CoRD","CALI","2022Q2"
"Decil 1",20.7142857142857,0.0968389495173168,0.0648774671200077,"CoCA","CALI","2022Q3"
"Decil 2",0,0,0,"CoCA","CALI","2022Q3"
"Decil 3",0,0,0,"CoCA","CALI","2022Q3"
"Decil 4",0,0,0,"CoCA","CALI","2022Q3"
"Decil 5",0,0,0,"CoCA","CALI","2022Q3"
"Decil 6",0,0,0,"CoCA","CALI","2022Q3"
"Decil 7",0,0,0,"CoCA","CALI","2022Q3"
"Decil 8",0,0,0,"CoCA","CALI","2022Q3"
"Decil 9",0,0,0,"CoCA","CALI","2022Q3"
"Decil 10",0,0,0,"CoCA","CALI","2022Q3"
"Decil 1",49.2857142857143,0.262448374023493,0.164286181257355,"CoNA","CALI","2022Q3"
"Decil 2",21.0714285714286,0.0180575960548362,0.00240912888211584,"CoNA","CALI","2022Q3"
"Decil 3",0,0,0,"CoNA","CALI","2022Q3"
"Decil 4",0,0,0,"CoNA","CALI","2022Q3"
"Decil 5",0,0,0,"CoNA","CALI","2022Q3"
"Decil 6",0,0,0,"CoNA","CALI","2022Q3"
"Decil 7",0,0,0,"CoNA","CALI","2022Q3"
"Decil 8",0,0,0,"CoNA","CALI","2022Q3"
"Decil 9",0,0,0,"CoNA","CALI","2022Q3"
"Decil 10",0,0,0,"CoNA","CALI","2022Q3"
"Decil 1",49.2857142857143,0.419354689216219,0.359310532439285,"CoRD","CALI","2022Q3"
"Decil 2",49.2857142857143,0.334034392764119,0.226883702203437,"CoRD","CALI","2022Q3"
"Decil 3",53.9285714285714,0.322214938211139,0.193025032536807,"CoRD","CALI","2022Q3"
"Decil 4",48.9285714285714,0.243435251894177,0.121584807573617,"CoRD","CALI","2022Q3"
"Decil 5",49.1039426523297,0.191176530296609,0.0751720885134662,"CoRD","CALI","2022Q3"
"Decil 6",56.6308243727599,0.138201747841035,0.0348897472117331,"CoRD","CALI","2022Q3"
"Decil 7",55.1971326164875,0.0771986973605872,0.0125993066749373,"CoRD","CALI","2022Q3"
"Decil 8",10.3942652329749,0.00252319643974543,6.35563029525758e-05,"CoRD","CALI","2022Q3"
"Decil 9",0,0,0,"CoRD","CALI","2022Q3"
"Decil 10",0,0,0,"CoRD","CALI","2022Q3"
"Decil 1",26.2962962962963,0.12284924026289,0.088710781663486,"CoCA","CALI","2022Q4"
"Decil 2",0,0,0,"CoCA","CALI","2022Q4"
"Decil 3",0,0,0,"CoCA","CALI","2022Q4"
"Decil 4",0,0,0,"CoCA","CALI","2022Q4"
"Decil 5",0,0,0,"CoCA","CALI","2022Q4"
"Decil 6",0,0,0,"CoCA","CALI","2022Q4"
"Decil 7",0,0,0,"CoCA","CALI","2022Q4"
"Decil 8",0,0,0,"CoCA","CALI","2022Q4"
"Decil 9",0,0,0,"CoCA","CALI","2022Q4"
"Decil 10",0,0,0,"CoCA","CALI","2022Q4"
"Decil 1",53.3333333333333,0.290654775390842,0.187618418252877,"CoNA","CALI","2022Q4"
"Decil 2",28.1481481481481,0.0264181341735626,0.00363189758025487,"CoNA","CALI","2022Q4"
"Decil 3",0,0,0,"CoNA","CALI","2022Q4"
"Decil 4",0,0,0,"CoNA","CALI","2022Q4"
"Decil 5",0,0,0,"CoNA","CALI","2022Q4"
"Decil 6",0,0,0,"CoNA","CALI","2022Q4"
"Decil 7",0,0,0,"CoNA","CALI","2022Q4"
"Decil 8",0,0,0,"CoNA","CALI","2022Q4"
"Decil 9",0,0,0,"CoNA","CALI","2022Q4"
"Decil 10",0,0,0,"CoNA","CALI","2022Q4"
"Decil 1",53.3333333333333,0.457081335783015,0.394615911212591,"CoRD","CALI","2022Q4"
"Decil 2",53.3333333333333,0.366603632416918,0.252652430244063,"CoRD","CALI","2022Q4"
"Decil 3",50.3703703703704,0.307321662357421,0.187887158085087,"CoRD","CALI","2022Q4"
"Decil 4",44.0740740740741,0.219793343964412,0.11001947941144,"CoRD","CALI","2022Q4"
"Decil 5",45.5555555555556,0.183190553513326,0.0745156413020087,"CoRD","CALI","2022Q4"
"Decil 6",60.3703703703704,0.153878659343886,0.040619943558316,"CoRD","CALI","2022Q4"
"Decil 7",57.037037037037,0.0831864876096728,0.0142653718452898,"CoRD","CALI","2022Q4"
"Decil 8",8.17843866171004,0.00182493003675384,6.35082032460944e-05,"CoRD","CALI","2022Q4"
"Decil 9",0,0,0,"CoRD","CALI","2022Q4"
"Decil 10",0,0,0,"CoRD","CALI","2022Q4"
"Decil 1",29.4964028776978,0.154018515564741,0.113056844033635,"CoCA","CALI","2023Q1"
"Decil 2",0,0,0,"CoCA","CALI","2023Q1"
"Decil 3",0,0,0,"CoCA","CALI","2023Q1"
"Decil 4",0,0,0,"CoCA","CALI","2023Q1"
"Decil 5",0,0,0,"CoCA","CALI","2023Q1"
"Decil 6",0,0,0,"CoCA","CALI","2023Q1"
"Decil 7",0,0,0,"CoCA","CALI","2023Q1"
"Decil 8",0,0,0,"CoCA","CALI","2023Q1"
"Decil 9",0,0,0,"CoCA","CALI","2023Q1"
"Decil 10",0,0,0,"CoCA","CALI","2023Q1"
"Decil 1",52.158273381295,0.320617889434559,0.222210034519162,"CoNA","CALI","2023Q1"
"Decil 2",42.9602888086643,0.062572688275584,0.0125087120501912,"CoNA","CALI","2023Q1"
"Decil 3",6.49819494584837,0.000664837413427848,8.33696659239053e-06,"CoNA","CALI","2023Q1"
"Decil 4",0,0,0,"CoNA","CALI","2023Q1"
"Decil 5",0,0,0,"CoNA","CALI","2023Q1"
"Decil 6",0,0,0,"CoNA","CALI","2023Q1"
"Decil 7",0,0,0,"CoNA","CALI","2023Q1"
"Decil 8",0,0,0,"CoNA","CALI","2023Q1"
"Decil 9",0,0,0,"CoNA","CALI","2023Q1"
"Decil 10",0,0,0,"CoNA","CALI","2023Q1"
"Decil 1",52.158273381295,0.457155264371058,0.403268440945196,"CoRD","CALI","2023Q1"
"Decil 2",50.9025270758123,0.36499971559724,0.26230191134238,"CoRD","CALI","2023Q1"
"Decil 3",51.985559566787,0.33263939159119,0.213300280174443,"CoRD","CALI","2023Q1"
"Decil 4",43.3212996389892,0.231233130316595,0.123796075811371,"CoRD","CALI","2023Q1"
"Decil 5",49.8194945848375,0.223135069724472,0.100414324671394,"CoRD","CALI","2023Q1"
"Decil 6",55.2346570397112,0.17468643626703,0.0563391117432964,"CoRD","CALI","2023Q1"
"Decil 7",56.6787003610108,0.122809578117561,0.0281134505523971,"CoRD","CALI","2023Q1"
"Decil 8",36.101083032491,0.0257637616892054,0.0023577603318533,"CoRD","CALI","2023Q1"
"Decil 9",10.8303249097473,0.00364316739222469,0.00014381688276052,"CoRD","CALI","2023Q1"
"Decil 10",0,0,0,"CoRD","CALI","2023Q1"
"Decil 1",17.9856115107914,0.0784268089579142,0.0501010043896522,"CoCA","CALI","2023Q2"
"Decil 2",0,0,0,"CoCA","CALI","2023Q2"
"Decil 3",0,0,0,"CoCA","CALI","2023Q2"
"Decil 4",0,0,0,"CoCA","CALI","2023Q2"
"Decil 5",0,0,0,"CoCA","CALI","2023Q2"
"Decil 6",0,0,0,"CoCA","CALI","2023Q2"
"Decil 7",0,0,0,"CoCA","CALI","2023Q2"
"Decil 8",0,0,0,"CoCA","CALI","2023Q2"
"Decil 9",0,0,0,"CoCA","CALI","2023Q2"
"Decil 10",0,0,0,"CoCA","CALI","2023Q2"
"Decil 1",49.2805755395683,0.25247574177902,0.148878491765949,"CoNA","CALI","2023Q2"
"Decil 2",32.3741007194245,0.0330432880600422,0.00506717492631446,"CoNA","CALI","2023Q2"
"Decil 3",2.51798561151079,0.000149367289930321,1.02120376454084e-06,"CoNA","CALI","2023Q2"
"Decil 4",0,0,0,"CoNA","CALI","2023Q2"
"Decil 5",0,0,0,"CoNA","CALI","2023Q2"
"Decil 6",0,0,0,"CoNA","CALI","2023Q2"
"Decil 7",0,0,0,"CoNA","CALI","2023Q2"
"Decil 8",0,0,0,"CoNA","CALI","2023Q2"
"Decil 9",0,0,0,"CoNA","CALI","2023Q2"
"Decil 10",0,0,0,"CoNA","CALI","2023Q2"
"Decil 1",49.2805755395683,0.412013949737301,0.346674375317657,"CoRD","CALI","2023Q2"
"Decil 2",50,0.340942702137962,0.232931136916493,"CoRD","CALI","2023Q2"
"Decil 3",52.5179856115108,0.324433302826805,0.200875330990347,"CoRD","CALI","2023Q2"
"Decil 4",47.1223021582734,0.240165506637853,0.122860867838797,"CoRD","CALI","2023Q2"
"Decil 5",54.6762589928058,0.219795479261604,0.0891289349841321,"CoRD","CALI","2023Q2"
"Decil 6",52.5179856115108,0.143919828540092,0.0403435618652421,"CoRD","CALI","2023Q2"
"Decil 7",50.1805054151625,0.0878757676460021,0.0166994317956939,"CoRD","CALI","2023Q2"
"Decil 8",16.2454873646209,0.00686297686086378,0.00036119305015839,"CoRD","CALI","2023Q2"
"Decil 9",5.05415162454874,0.000516105124068714,6.12144057742291e-06,"CoRD","CALI","2023Q2"
"Decil 10",0,0,0,"CoRD","CALI","2023Q2"
"Decil 1",27.037037037037,0.131272996489164,0.0922303383459027,"CoCA","CALI","2023Q3"
"Decil 2",0,0,0,"CoCA","CALI","2023Q3"
"Decil 3",0,0,0,"CoCA","CALI","2023Q3"
"Decil 4",0,0,0,"CoCA","CALI","2023Q3"
"Decil 5",0,0,0,"CoCA","CALI","2023Q3"
"Decil 6",0,0,0,"CoCA","CALI","2023Q3"
"Decil 7",0,0,0,"CoCA","CALI","2023Q3"
"Decil 8",0,0,0,"CoCA","CALI","2023Q3"
"Decil 9",0,0,0,"CoCA","CALI","2023Q3"
"Decil 10",0,0,0,"CoCA","CALI","2023Q3"
"Decil 1",52.962962962963,0.317030390736208,0.211784879548419,"CoNA","CALI","2023Q3"
"Decil 2",34.0740740740741,0.050405212300638,0.00955460805267997,"CoNA","CALI","2023Q3"
"Decil 3",0,0,0,"CoNA","CALI","2023Q3"
"Decil 4",0,0,0,"CoNA","CALI","2023Q3"
"Decil 5",0,0,0,"CoNA","CALI","2023Q3"
"Decil 6",0,0,0,"CoNA","CALI","2023Q3"
"Decil 7",0,0,0,"CoNA","CALI","2023Q3"
"Decil 8",0,0,0,"CoNA","CALI","2023Q3"
"Decil 9",0,0,0,"CoNA","CALI","2023Q3"
"Decil 10",0,0,0,"CoNA","CALI","2023Q3"
"Decil 1",52.962962962963,0.457685696194895,0.398035447606953,"CoRD","CALI","2023Q3"
"Decil 2",47.7777777777778,0.330814749173555,0.22975208206514,"CoRD","CALI","2023Q3"
"Decil 3",54.8148148148148,0.327764082460789,0.196536564735805,"CoRD","CALI","2023Q3"
"Decil 4",48.5185185185185,0.234272300397954,0.113711501005195,"CoRD","CALI","2023Q3"
"Decil 5",50.1858736059479,0.192834144707228,0.0746515304365849,"CoRD","CALI","2023Q3"
"Decil 6",53.9033457249071,0.127726232098455,0.0313045342938271,"CoRD","CALI","2023Q3"
"Decil 7",59.8513011152416,0.0822445762814732,0.0131339765975695,"CoRD","CALI","2023Q3"
"Decil 8",8.55018587360595,0.00120165447820127,2.31057902348888e-05,"CoRD","CALI","2023Q3"
"Decil 9",0,0,0,"CoRD","CALI","2023Q3"
"Decil 10",0,0,0,"CoRD","CALI","2023Q3"
"Decil 1",26.5384615384615,0.142521875662642,0.105890780668525,"CoCA","CALI","2023Q4"
"Decil 2",0,0,0,"CoCA","CALI","2023Q4"
"Decil 3",0,0,0,"CoCA","CALI","2023Q4"
"Decil 4",0,0,0,"CoCA","CALI","2023Q4"
"Decil 5",0,0,0,"CoCA","CALI","2023Q4"
"Decil 6",0,0,0,"CoCA","CALI","2023Q4"
"Decil 7",0,0,0,"CoCA","CALI","2023Q4"
"Decil 8",0,0,0,"CoCA","CALI","2023Q4"
"Decil 9",0,0,0,"CoCA","CALI","2023Q4"
"Decil 10",0,0,0,"CoCA","CALI","2023Q4"
"Decil 1",47.3076923076923,0.286579514700381,0.200915920602878,"CoNA","CALI","2023Q4"
"Decil 2",29.6153846153846,0.0336014493376489,0.00511595924997428,"CoNA","CALI","2023Q4"
"Decil 3",0,0,0,"CoNA","CALI","2023Q4"
"Decil 4",0,0,0,"CoNA","CALI","2023Q4"
"Decil 5",0,0,0,"CoNA","CALI","2023Q4"
"Decil 6",0,0,0,"CoNA","CALI","2023Q4"
"Decil 7",0,0,0,"CoNA","CALI","2023Q4"
"Decil 8",0,0,0,"CoNA","CALI","2023Q4"
"Decil 9",0,0,0,"CoNA","CALI","2023Q4"
"Decil 10",0,0,0,"CoNA","CALI","2023Q4"
"Decil 1",47.3076923076923,0.409888464411454,0.358275408674235,"CoRD","CALI","2023Q4"
"Decil 2",54.2307692307692,0.364129286691275,0.24520783602564,"CoRD","CALI","2023Q4"
"Decil 3",57.3076923076923,0.338533872637187,0.200602381633702,"CoRD","CALI","2023Q4"
"Decil 4",49.6153846153846,0.232449606828189,0.109455095685166,"CoRD","CALI","2023Q4"
"Decil 5",52.6923076923077,0.192853176534944,0.0712079985248621,"CoRD","CALI","2023Q4"
"Decil 6",50.7692307692308,0.115791972411352,0.0272742250753075,"CoRD","CALI","2023Q4"
"Decil 7",59.2307692307692,0.0701237433070572,0.0101950104995869,"CoRD","CALI","2023Q4"
"Decil 8",6.15384615384615,0.000550096305659615,5.84749647055394e-06,"CoRD","CALI","2023Q4"
"Decil 9",0,0,0,"CoRD","CALI","2023Q4"
"Decil 10",0,0,0,"CoRD","CALI","2023Q4"
"Decil 1",26.1029411764706,0.144549661613659,0.110277423421651,"CoCA","CALI","2024Q1"
"Decil 2",0,0,0,"CoCA","CALI","2024Q1"
"Decil 3",0,0,0,"CoCA","CALI","2024Q1"
"Decil 4",0,0,0,"CoCA","CALI","2024Q1"
"Decil 5",0,0,0,"CoCA","CALI","2024Q1"
"Decil 6",0,0,0,"CoCA","CALI","2024Q1"
"Decil 7",0,0,0,"CoCA","CALI","2024Q1"
"Decil 8",0,0,0,"CoCA","CALI","2024Q1"
"Decil 9",0,0,0,"CoCA","CALI","2024Q1"
"Decil 10",0,0,0,"CoCA","CALI","2024Q1"
"Decil 1",54.4117647058823,0.341960235090398,0.238686470058506,"CoNA","CALI","2024Q1"
"Decil 2",40.4411764705882,0.0647773772118146,0.0151057411183574,"CoNA","CALI","2024Q1"
"Decil 3",5.88235294117647,0.00121202201602982,3.10670045789525e-05,"CoNA","CALI","2024Q1"
"Decil 4",0,0,0,"CoNA","CALI","2024Q1"
"Decil 5",0,0,0,"CoNA","CALI","2024Q1"
"Decil 6",0,0,0,"CoNA","CALI","2024Q1"
"Decil 7",0,0,0,"CoNA","CALI","2024Q1"
"Decil 8",0,0,0,"CoNA","CALI","2024Q1"
"Decil 9",0,0,0,"CoNA","CALI","2024Q1"
"Decil 10",0,0,0,"CoNA","CALI","2024Q1"
"Decil 1",54.4117647058823,0.475523988850687,0.418314807204013,"CoRD","CALI","2024Q1"
"Decil 2",45.5882352941176,0.322891920156733,0.229406322702876,"CoRD","CALI","2024Q1"
"Decil 3",49.6323529411765,0.307832172816515,0.191397053079777,"CoRD","CALI","2024Q1"
"Decil 4",52.2058823529412,0.264976779075041,0.13511107620116,"CoRD","CALI","2024Q1"
"Decil 5",49.6323529411765,0.196246994182034,0.0784415757563329,"CoRD","CALI","2024Q1"
"Decil 6",51.1029411764706,0.127510852399439,0.0329580424812666,"CoRD","CALI","2024Q1"
"Decil 7",55.5147058823529,0.0755889797339476,0.0121552519864754,"CoRD","CALI","2024Q1"
"Decil 8",11.3970588235294,0.00278193044896128,8.71626816078982e-05,"CoRD","CALI","2024Q1"
"Decil 9",0,0,0,"CoRD","CALI","2024Q1"
"Decil 10",0,0,0,"CoRD","CALI","2024Q1"
"Decil 1",21.8518518518519,0.127641568410908,0.0993127767956288,"CoCA","CALI","2024Q2"
"Decil 2",0,0,0,"CoCA","CALI","2024Q2"
"Decil 3",0,0,0,"CoCA","CALI","2024Q2"
"Decil 4",0,0,0,"CoCA","CALI","2024Q2"
"Decil 5",0,0,0,"CoCA","CALI","2024Q2"
"Decil 6",0,0,0,"CoCA","CALI","2024Q2"
"Decil 7",0,0,0,"CoCA","CALI","2024Q2"
"Decil 8",0,0,0,"CoCA","CALI","2024Q2"
"Decil 9",0,0,0,"CoCA","CALI","2024Q2"
"Decil 10",0,0,0,"CoCA","CALI","2024Q2"
"Decil 1",51.1111111111111,0.294387653626828,0.201802808927872,"CoNA","CALI","2024Q2"
"Decil 2",24.5353159851301,0.0286403172163034,0.00422583322665751,"CoNA","CALI","2024Q2"
"Decil 3",0,0,0,"CoNA","CALI","2024Q2"
"Decil 4",0,0,0,"CoNA","CALI","2024Q2"
"Decil 5",0,0,0,"CoNA","CALI","2024Q2"
"Decil 6",0,0,0,"CoNA","CALI","2024Q2"
"Decil 7",0,0,0,"CoNA","CALI","2024Q2"
"Decil 8",0,0,0,"CoNA","CALI","2024Q2"
"Decil 9",0,0,0,"CoNA","CALI","2024Q2"
"Decil 10",0,0,0,"CoNA","CALI","2024Q2"
"Decil 1",51.1111111111111,0.439282985097498,0.381090768847689,"CoRD","CALI","2024Q2"
"Decil 2",52.0446096654275,0.348303055349173,0.233947911677859,"CoRD","CALI","2024Q2"
"Decil 3",55.0185873605948,0.319095558691793,0.18573088539671,"CoRD","CALI","2024Q2"
"Decil 4",40.8921933085502,0.19306516489418,0.0915895534314437,"CoRD","CALI","2024Q2"
"Decil 5",50.9293680297398,0.186771749583592,0.0690422921220849,"CoRD","CALI","2024Q2"
"Decil 6",51.6728624535316,0.11430056126637,0.0264626637852708,"CoRD","CALI","2024Q2"
"Decil 7",50.1858736059479,0.0615590282260035,0.00909470432752536,"CoRD","CALI","2024Q2"
"Decil 8",7.80669144981413,0.00109921222639123,2.26105743768008e-05,"CoRD","CALI","2024Q2"
"Decil 9",0,0,0,"CoRD","CALI","2024Q2"
"Decil 10",0,0,0,"CoRD","CALI","2024Q2"
"Decil 1",19.0839694656489,0.106556136361795,0.0821093964239806,"CoCA","CALI","2024Q3"
"Decil 2",0,0,0,"CoCA","CALI","2024Q3"
"Decil 3",0,0,0,"CoCA","CALI","2024Q3"
"Decil 4",0,0,0,"CoCA","CALI","2024Q3"
"Decil 5",0,0,0,"CoCA","CALI","2024Q3"
"Decil 6",0,0,0,"CoCA","CALI","2024Q3"
"Decil 7",0,0,0,"CoCA","CALI","2024Q3"
"Decil 8",0,0,0,"CoCA","CALI","2024Q3"
"Decil 9",0,0,0,"CoCA","CALI","2024Q3"
"Decil 10",0,0,0,"CoCA","CALI","2024Q3"
"Decil 1",48.0916030534351,0.278829485202732,0.188061163826284,"CoNA","CALI","2024Q3"
"Decil 2",22.1374045801527,0.0240908109517586,0.00358654145797775,"CoNA","CALI","2024Q3"
"Decil 3",0,0,0,"CoNA","CALI","2024Q3"
"Decil 4",0,0,0,"CoNA","CALI","2024Q3"
"Decil 5",0,0,0,"CoNA","CALI","2024Q3"
"Decil 6",0,0,0,"CoNA","CALI","2024Q3"
"Decil 7",0,0,0,"CoNA","CALI","2024Q3"
"Decil 8",0,0,0,"CoNA","CALI","2024Q3"
"Decil 9",0,0,0,"CoNA","CALI","2024Q3"
"Decil 10",0,0,0,"CoNA","CALI","2024Q3"
"Decil 1",48.0916030534351,0.414516882579524,0.360135299691952,"CoRD","CALI","2024Q3"
"Decil 2",47.3282442748092,0.316799860549754,0.212830562820127,"CoRD","CALI","2024Q3"
"Decil 3",53.4351145038168,0.307194193226195,0.177181275992651,"CoRD","CALI","2024Q3"
"Decil 4",48.8549618320611,0.224093683304498,0.10329696497996,"CoRD","CALI","2024Q3"
"Decil 5",48.4732824427481,0.170008785989341,0.0601816437910522,"CoRD","CALI","2024Q3"
"Decil 6",55.3435114503817,0.11388614361074,0.0246495894613277,"CoRD","CALI","2024Q3"
"Decil 7",61.4503816793893,0.0600960917911523,0.00743139661552686,"CoRD","CALI","2024Q3"
"Decil 8",1.91570881226054,4.60365618181785e-05,1.49535640285731e-07,"CoRD","CALI","2024Q3"
"Decil 9",0,0,0,"CoRD","CALI","2024Q3"
"Decil 10",0,0,0,"CoRD","CALI","2024Q3"
"Decil 1",24.1106719367589,0.127595815354619,0.0929013613049646,"CoCA","CALI","2024Q4"
"Decil 2",0,0,0,"CoCA","CALI","2024Q4"
"Decil 3",0,0,0,"CoCA","CALI","2024Q4"
"Decil 4",0,0,0,"CoCA","CALI","2024Q4"
"Decil 5",0,0,0,"CoCA","CALI","2024Q4"
"Decil 6",0,0,0,"CoCA","CALI","2024Q4"
"Decil 7",0,0,0,"CoCA","CALI","2024Q4"
"Decil 8",0,0,0,"CoCA","CALI","2024Q4"
"Decil 9",0,0,0,"CoCA","CALI","2024Q4"
"Decil 10",0,0,0,"CoCA","CALI","2024Q4"
"Decil 1",54.9407114624506,0.317788678973849,0.215799543196536,"CoNA","CALI","2024Q4"
"Decil 2",23.015873015873,0.0261685315994874,0.00395016953264699,"CoNA","CALI","2024Q4"
"Decil 3",0,0,0,"CoNA","CALI","2024Q4"
"Decil 4",0,0,0,"CoNA","CALI","2024Q4"
"Decil 5",0,0,0,"CoNA","CALI","2024Q4"
"Decil 6",0,0,0,"CoNA","CALI","2024Q4"
"Decil 7",0,0,0,"CoNA","CALI","2024Q4"
"Decil 8",0,0,0,"CoNA","CALI","2024Q4"
"Decil 9",0,0,0,"CoNA","CALI","2024Q4"
"Decil 10",0,0,0,"CoNA","CALI","2024Q4"
"Decil 1",54.9407114624506,0.471367388003061,0.408043614852721,"CoRD","CALI","2024Q4"
"Decil 2",52.3809523809524,0.34563570187753,0.22896206760692,"CoRD","CALI","2024Q4"
"Decil 3",47.6190476190476,0.274795388061335,0.159077211820353,"CoRD","CALI","2024Q4"
"Decil 4",47.2222222222222,0.21761258931846,0.100842815355751,"CoRD","CALI","2024Q4"
"Decil 5",48.8095238095238,0.166441425607978,0.0577255508353456,"CoRD","CALI","2024Q4"
"Decil 6",57.5396825396825,0.0940175620901128,0.0170021561940583,"CoRD","CALI","2024Q4"
"Decil 7",44.047619047619,0.0272267724008197,0.00225614440685234,"CoRD","CALI","2024Q4"
"Decil 8",0,0,0,"CoRD","CALI","2024Q4"
"Decil 9",0,0,0,"CoRD","CALI","2024Q4"
"Decil 10",0,0,0,"CoRD","CALI","2024Q4"
"Decil 1",13.6942675159236,0.0732602646486458,0.0509864143514104,"CoCA","MEDELLÍN","2018Q1"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2018Q1"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2018Q1"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2018Q1"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2018Q1"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2018Q1"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2018Q1"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2018Q1"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2018Q1"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2018Q1"
"Decil 1",50.3184713375796,0.197107967094624,0.117679782796914,"CoNA","MEDELLÍN","2018Q1"
"Decil 2",0,0,0,"CoNA","MEDELLÍN","2018Q1"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2018Q1"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2018Q1"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2018Q1"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2018Q1"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2018Q1"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2018Q1"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2018Q1"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2018Q1"
"Decil 1",51.9108280254777,0.404346029830115,0.320401948006392,"CoRD","MEDELLÍN","2018Q1"
"Decil 2",51.5923566878981,0.287374145742673,0.161112578469772,"CoRD","MEDELLÍN","2018Q1"
"Decil 3",54.4585987261147,0.243284114560373,0.109676949960991,"CoRD","MEDELLÍN","2018Q1"
"Decil 4",49.0445859872611,0.14712292701174,0.0452018507691851,"CoRD","MEDELLÍN","2018Q1"
"Decil 5",55.0955414012739,0.0891011899193979,0.0155182423991653,"CoRD","MEDELLÍN","2018Q1"
"Decil 6",21.405750798722,0.00906024644848868,0.000474972923143082,"CoRD","MEDELLÍN","2018Q1"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2018Q1"
