"deciles","rate","gap","severity","model","ciudad","fecha"
"Decil 5",0,0,0,"CoCA","CALI",18414
"Decil 6",0,0,0,"CoCA","CALI",18414
"Decil 7",0,0,0,"CoCA","CALI",18414
"Decil 8",0,0,0,"CoCA","CALI",18414
"Decil 9",0,0,0,"CoCA","CALI",18414
"Decil 10",0,0,0,"CoCA","CALI",18414
"Decil 1",100,0.970617493322003,0.9441615457027,"CoNA","CALI",18414
"Decil 2",100,0.691132755051235,0.487884684777409,"CoNA","CALI",18414
"Decil 3",100,0.369979517814969,0.1458524689244,"CoNA","CALI",18414
"Decil 4",82.5112107623318,0.0875901312868197,0.0121779672817817,"CoNA","CALI",18414
"Decil 5",0.896860986547085,2.56272554191138e-07,7.32283185652894e-12,"CoNA","CALI",18414
"Decil 6",0,0,0,"CoNA","CALI",18414
"Decil 7",0,0,0,"CoNA","CALI",18414
"Decil 8",0,0,0,"CoNA","CALI",18414
"Decil 9",0,0,0,"CoNA","CALI",18414
"Decil 10",0,0,0,"CoNA","CALI",18414
"Decil 1",100,0.753973246489474,0.612792278186777,"CoCA","CALI",18444
"Decil 2",44.811320754717,0.0947314605898595,0.0269100832074673,"CoCA","CALI",18444
"Decil 3",0,0,0,"CoCA","CALI",18444
"Decil 4",0,0,0,"CoCA","CALI",18444
"Decil 5",0,0,0,"CoCA","CALI",18444
"Decil 6",0,0,0,"CoCA","CALI",18444
"Decil 7",0,0,0,"CoCA","CALI",18444
"Decil 8",0,0,0,"CoCA","CALI",18444
"Decil 9",0,0,0,"CoCA","CALI",18444
"Decil 10",0,0,0,"CoCA","CALI",18444
"Decil 1",100,0.887441281701468,0.796828018078786,"CoNA","CALI",18444
"Decil 2",100,0.529132671853572,0.292474424350966,"CoNA","CALI",18444
"Decil 3",100,0.308577725221214,0.100450230707991,"CoNA","CALI",18444
"Decil 4",64.622641509434,0.068569474766553,0.00912059562805102,"CoNA","CALI",18444
"Decil 5",0,0,0,"CoNA","CALI",18444
"Decil 6",0,0,0,"CoNA","CALI",18444
"Decil 7",0,0,0,"CoNA","CALI",18444
"Decil 8",0,0,0,"CoNA","CALI",18444
"Decil 9",0,0,0,"CoNA","CALI",18444
"Decil 10",0,0,0,"CoNA","CALI",18444
"Decil 1",82.4034334763949,0.449274812868103,0.325312806414733,"CoCA","CALI",18475
"Decil 2",0,0,0,"CoCA","CALI",18475
"Decil 3",0,0,0,"CoCA","CALI",18475
"Decil 4",0,0,0,"CoCA","CALI",18475
"Decil 5",0,0,0,"CoCA","CALI",18475
"Decil 6",0,0,0,"CoCA","CALI",18475
"Decil 7",0,0,0,"CoCA","CALI",18475
"Decil 8",0,0,0,"CoCA","CALI",18475
"Decil 9",0,0,0,"CoCA","CALI",18475
"Decil 10",0,0,0,"CoCA","CALI",18475
"Decil 1",100,0.746948680984029,0.585258623879281,"CoNA","CALI",18475
"Decil 2",100,0.307068152257197,0.104257873682264,"CoNA","CALI",18475
"Decil 3",47.4137931034483,0.038309126494887,0.00467248321317463,"CoNA","CALI",18475
"Decil 4",0,0,0,"CoNA","CALI",18475
"Decil 5",0,0,0,"CoNA","CALI",18475
"Decil 6",0,0,0,"CoNA","CALI",18475
"Decil 7",0,0,0,"CoNA","CALI",18475
"Decil 8",0,0,0,"CoNA","CALI",18475
"Decil 9",0,0,0,"CoNA","CALI",18475
"Decil 10",0,0,0,"CoNA","CALI",18475
"Decil 1",43.1718061674009,0.187003560215361,0.121839056295858,"CoCA","CALI",18506
"Decil 2",0,0,0,"CoCA","CALI",18506
"Decil 3",0,0,0,"CoCA","CALI",18506
"Decil 4",0,0,0,"CoCA","CALI",18506
"Decil 5",0,0,0,"CoCA","CALI",18506
"Decil 6",0,0,0,"CoCA","CALI",18506
"Decil 7",0,0,0,"CoCA","CALI",18506
"Decil 8",0,0,0,"CoCA","CALI",18506
"Decil 9",0,0,0,"CoCA","CALI",18506
"Decil 10",0,0,0,"CoCA","CALI",18506
"Decil 1",100,0.576660588686595,0.367250142837651,"CoNA","CALI",18506
"Decil 2",99.1189427312775,0.154865345831735,0.0327789755833181,"CoNA","CALI",18506
"Decil 3",18.942731277533,0.00579466106300042,0.000254472370035325,"CoNA","CALI",18506
"Decil 4",0,0,0,"CoNA","CALI",18506
"Decil 5",0,0,0,"CoNA","CALI",18506
"Decil 6",0,0,0,"CoNA","CALI",18506
"Decil 7",0,0,0,"CoNA","CALI",18506
"Decil 8",0,0,0,"CoNA","CALI",18506
"Decil 9",0,0,0,"CoNA","CALI",18506
"Decil 10",0,0,0,"CoNA","CALI",18506
"Decil 1",53.3864541832669,0.254465551440514,0.167636994457761,"CoCA","CALI",18536
"Decil 2",0,0,0,"CoCA","CALI",18536
"Decil 3",0,0,0,"CoCA","CALI",18536
"Decil 4",0,0,0,"CoCA","CALI",18536
"Decil 5",0,0,0,"CoCA","CALI",18536
"Decil 6",0,0,0,"CoCA","CALI",18536
"Decil 7",0,0,0,"CoCA","CALI",18536
"Decil 8",0,0,0,"CoCA","CALI",18536
"Decil 9",0,0,0,"CoCA","CALI",18536
"Decil 10",0,0,0,"CoCA","CALI",18536
"Decil 1",100,0.619702380710598,0.42060036019821,"CoNA","CALI",18536
"Decil 2",99.203187250996,0.160655649528027,0.0340503593807302,"CoNA","CALI",18536
"Decil 3",36.6533864541833,0.0083014908346102,0.000374196554245267,"CoNA","CALI",18536
"Decil 4",0,0,0,"CoNA","CALI",18536
"Decil 5",0,0,0,"CoNA","CALI",18536
"Decil 6",0,0,0,"CoNA","CALI",18536
"Decil 7",0,0,0,"CoNA","CALI",18536
"Decil 8",0,0,0,"CoNA","CALI",18536
"Decil 9",0,0,0,"CoNA","CALI",18536
"Decil 10",0,0,0,"CoNA","CALI",18536
"Decil 1",47.7366255144033,0.210808960755885,0.149720705436368,"CoCA","CALI",18567
"Decil 2",0,0,0,"CoCA","CALI",18567
"Decil 3",0,0,0,"CoCA","CALI",18567
"Decil 4",0,0,0,"CoCA","CALI",18567
"Decil 5",0,0,0,"CoCA","CALI",18567
"Decil 6",0,0,0,"CoCA","CALI",18567
"Decil 7",0,0,0,"CoCA","CALI",18567
"Decil 8",0,0,0,"CoCA","CALI",18567
"Decil 9",0,0,0,"CoCA","CALI",18567
"Decil 10",0,0,0,"CoCA","CALI",18567
"Decil 1",100,0.563148069203552,0.363673538450647,"CoNA","CALI",18567
"Decil 2",58.4362139917695,0.0730075594166126,0.0128443595785291,"CoNA","CALI",18567
"Decil 3",0,0,0,"CoNA","CALI",18567
"Decil 4",0,0,0,"CoNA","CALI",18567
"Decil 5",0,0,0,"CoNA","CALI",18567
"Decil 6",0,0,0,"CoNA","CALI",18567
"Decil 7",0,0,0,"CoNA","CALI",18567
"Decil 8",0,0,0,"CoNA","CALI",18567
"Decil 9",0,0,0,"CoNA","CALI",18567
"Decil 10",0,0,0,"CoNA","CALI",18567
"Decil 1",40.0900900900901,0.197821536731608,0.139959098293899,"CoCA","CALI",18597
"Decil 2",0,0,0,"CoCA","CALI",18597
"Decil 3",0,0,0,"CoCA","CALI",18597
"Decil 4",0,0,0,"CoCA","CALI",18597
"Decil 5",0,0,0,"CoCA","CALI",18597
"Decil 6",0,0,0,"CoCA","CALI",18597
"Decil 7",0,0,0,"CoCA","CALI",18597
"Decil 8",0,0,0,"CoCA","CALI",18597
"Decil 9",0,0,0,"CoCA","CALI",18597
"Decil 10",0,0,0,"CoCA","CALI",18597
"Decil 1",100,0.548146639073735,0.348591207348267,"CoNA","CALI",18597
"Decil 2",61.7117117117117,0.0903275468484803,0.0156974246965675,"CoNA","CALI",18597
"Decil 3",0,0,0,"CoNA","CALI",18597
"Decil 4",0,0,0,"CoNA","CALI",18597
"Decil 5",0,0,0,"CoNA","CALI",18597
"Decil 6",0,0,0,"CoNA","CALI",18597
"Decil 7",0,0,0,"CoNA","CALI",18597
"Decil 8",0,0,0,"CoNA","CALI",18597
"Decil 9",0,0,0,"CoNA","CALI",18597
"Decil 10",0,0,0,"CoNA","CALI",18597
"Decil 1",18.3279742765273,0.101794714932137,0.0712673180858345,"CoCA","MEDELLÍN",17532
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17532
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17532
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17532
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17532
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17532
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17532
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17532
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17532
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17532
"Decil 1",100,0.392503729007007,0.209714908935979,"CoNA","MEDELLÍN",17532
"Decil 2",31.6129032258064,0.0126990315135241,0.000650310209800497,"CoNA","MEDELLÍN",17532
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17532
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17532
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17532
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17532
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17532
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17532
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17532
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17532
"Decil 1",25.2279635258359,0.131633887061329,0.0934639653694847,"CoCA","MEDELLÍN",17563
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17563
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17563
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17563
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17563
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17563
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17563
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17563
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17563
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17563
"Decil 1",100,0.386164795466766,0.220836123682016,"CoNA","MEDELLÍN",17563
"Decil 2",3.03951367781155,0.00022096553268806,2.3673746208972e-06,"CoNA","MEDELLÍN",17563
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17563
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17563
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17563
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17563
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17563
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17563
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17563
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17563
"Decil 1",25.5255255255255,0.114051539089862,0.0711097363608539,"CoCA","MEDELLÍN",17591
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17591
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17591
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17591
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17591
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17591
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17591
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17591
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17591
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17591
"Decil 1",100,0.354343248177453,0.199379169028404,"CoNA","MEDELLÍN",17591
"Decil 2",2.1021021021021,0.000250790394127068,3.14628038233444e-06,"CoNA","MEDELLÍN",17591
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17591
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17591
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17591
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17591
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17591
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17591
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17591
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17591
"Decil 1",19.9376947040498,0.0739305721685405,0.0493008535946835,"CoCA","MEDELLÍN",17622
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17622
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17622
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17622
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17622
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17622
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17622
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17622
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17622
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17622
"Decil 1",98.4423676012461,0.348104539052231,0.174305108014448,"CoNA","MEDELLÍN",17622
"Decil 2",0,0,0,"CoNA","MEDELLÍN",17622
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17622
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17622
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17622
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17622
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17622
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17622
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17622
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17622
"Decil 1",14.2857142857143,0.0876102758879756,0.0667931251480077,"CoCA","MEDELLÍN",17652
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17652
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17652
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17652
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17652
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17652
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17652
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17652
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17652
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17652
"Decil 1",99.1253644314869,0.325855042454346,0.169609508186102,"CoNA","MEDELLÍN",17652
"Decil 2",0,0,0,"CoNA","MEDELLÍN",17652
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17652
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17652
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17652
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17652
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17652
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17652
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17652
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17652
"Decil 1",22.2222222222222,0.0852741207072897,0.0557682620302901,"CoCA","MEDELLÍN",17683
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17683
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17683
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17683
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17683
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17683
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17683
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17683
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17683
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17683
"Decil 1",92.156862745098,0.33860973644631,0.188243062818909,"CoNA","MEDELLÍN",17683
"Decil 2",0,0,0,"CoNA","MEDELLÍN",17683
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17683
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17683
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17683
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17683
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17683
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17683
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17683
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17683
"Decil 1",13.2492113564669,0.0699944279367796,0.0504286141397026,"CoCA","MEDELLÍN",17713
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17713
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17713
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17713
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17713
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17713
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17713
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17713
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17713
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17713
"Decil 1",86.7507886435331,0.280397372754559,0.148908120715322,"CoNA","MEDELLÍN",17713
"Decil 2",0,0,0,"CoNA","MEDELLÍN",17713
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17713
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17713
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17713
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17713
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17713
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17713
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17713
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17713
"Decil 1",24.6105919003115,0.130503227044968,0.0947796897207182,"CoCA","MEDELLÍN",17744
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17744
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17744
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17744
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17744
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17744
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17744
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17744
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17744
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17744
"Decil 1",98.4423676012461,0.363455315909765,0.218306035117957,"CoNA","MEDELLÍN",17744
"Decil 2",0,0,0,"CoNA","MEDELLÍN",17744
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17744
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17744
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17744
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17744
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17744
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17744
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17744
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17744
"Decil 1",17.2307692307692,0.0989459545267692,0.0797182248082725,"CoCA","MEDELLÍN",17775
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17775
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17775
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17775
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17775
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17775
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17775
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17775
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17775
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17775
"Decil 1",100,0.329090745143073,0.1847954962281,"CoNA","MEDELLÍN",17775
"Decil 2",0.615384615384615,2.22925689038493e-05,8.07557771040911e-08,"CoNA","MEDELLÍN",17775
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17775
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17775
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17775
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17775
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17775
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17775
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17775
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17775
"Decil 1",42.6229508196721,0.192077442549404,0.125522873617476,"CoCA","MEDELLÍN",17805
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17805
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17805
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17805
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17805
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17805
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17805
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17805
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17805
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17805
"Decil 1",100,0.455066147544428,0.300939052297976,"CoNA","MEDELLÍN",17805
"Decil 2",5.9016393442623,0.00101772332039777,2.17748848705539e-05,"CoNA","MEDELLÍN",17805
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17805
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17805
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17805
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17805
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17805
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17805
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17805
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17805
"Decil 1",15.0442477876106,0.0748770916315517,0.0539895062369481,"CoCA","MEDELLÍN",17836
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17836
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17836
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17836
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17836
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17836
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17836
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17836
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17836
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17836
"Decil 1",99.4100294985251,0.319304584719144,0.162775700774467,"CoNA","MEDELLÍN",17836
"Decil 2",0,0,0,"CoNA","MEDELLÍN",17836
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17836
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17836
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17836
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17836
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17836
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17836
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17836
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17836
"Decil 1",18.0685358255452,0.0739182376466394,0.0471228758839186,"CoCA","MEDELLÍN",17866
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17866
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17866
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17866
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17866
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17866
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17866
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17866
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17866
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17866
"Decil 1",100,0.354446763838652,0.18367385356392,"CoNA","MEDELLÍN",17866
"Decil 2",8.09968847352025,0.00247267807870189,9.67687213228842e-05,"CoNA","MEDELLÍN",17866
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17866
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17866
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17866
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17866
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17866
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17866
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17866
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17866
"Decil 1",29.0519877675841,0.140434562277707,0.0984647947333208,"CoCA","MEDELLÍN",17897
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17897
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17897
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17897
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17897
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17897
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17897
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17897
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17897
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17897
"Decil 1",100,0.444143254702531,0.258349299568265,"CoNA","MEDELLÍN",17897
"Decil 2",41.5902140672783,0.0275309978332024,0.00239439390122174,"CoNA","MEDELLÍN",17897
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17897
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17897
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17897
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17897
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17897
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17897
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17897
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17897
"Decil 1",32.4786324786325,0.16792048626712,0.119757500397708,"CoCA","MEDELLÍN",17928
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17928
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17928
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17928
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17928
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17928
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17928
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17928
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17928
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17928
"Decil 1",100,0.476720222867087,0.292096888341296,"CoNA","MEDELLÍN",17928
"Decil 2",30.1994301994302,0.0186900207195691,0.00149755140474842,"CoNA","MEDELLÍN",17928
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17928
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17928
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17928
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17928
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17928
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17928
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17928
"Decil 10",0,0,0,"CoNA","MEDELLÍN",17928
"Decil 1",27.1293375394322,0.138520930683784,0.100227396225751,"CoCA","MEDELLÍN",17956
"Decil 2",0,0,0,"CoCA","MEDELLÍN",17956
"Decil 3",0,0,0,"CoCA","MEDELLÍN",17956
"Decil 4",0,0,0,"CoCA","MEDELLÍN",17956
"Decil 5",0,0,0,"CoCA","MEDELLÍN",17956
"Decil 6",0,0,0,"CoCA","MEDELLÍN",17956
"Decil 7",0,0,0,"CoCA","MEDELLÍN",17956
"Decil 8",0,0,0,"CoCA","MEDELLÍN",17956
"Decil 9",0,0,0,"CoCA","MEDELLÍN",17956
"Decil 10",0,0,0,"CoCA","MEDELLÍN",17956
"Decil 1",100,0.439962607124052,0.255888561034254,"CoNA","MEDELLÍN",17956
"Decil 2",18.2965299684543,0.0117901252561956,0.00103071741171813,"CoNA","MEDELLÍN",17956
"Decil 3",0,0,0,"CoNA","MEDELLÍN",17956
"Decil 4",0,0,0,"CoNA","MEDELLÍN",17956
"Decil 5",0,0,0,"CoNA","MEDELLÍN",17956
"Decil 6",0,0,0,"CoNA","MEDELLÍN",17956
"Decil 7",0,0,0,"CoNA","MEDELLÍN",17956
"Decil 8",0,0,0,"CoNA","MEDELLÍN",17956
"Decil 9",0,0,0,"CoNA","MEDELLÍN",17956
