"ciudad","trimestre","fecha","Demo_Group","Sex","person","cost_day","total_household","per_capita","per_capita_year","per_capita_month"
"BOGOTA","2018Q1",2018-01-01,"9 a 13 años",1,3,3415.26133636159,10217.8655304978,3405.95517683259,1243173.6395439,102178.655304978
"BOGOTA","2018Q2",2018-04-01,"31 a 50 años",0,1,3730.53580020711,10276.5719594805,3425.5239864935,1250316.25507013,102765.719594805
"BOGOTA","2018Q2",2018-04-01,"31 a 50 años",1,2,3110.43507412637,10276.5719594805,3425.5239864935,1250316.25507013,102765.719594805
"BOGOTA","2018Q2",2018-04-01,"9 a 13 años",1,3,3435.60108514702,10276.5719594805,3425.5239864935,1250316.25507013,102765.719594805
"BOGOTA","2018Q3",2018-07-01,"31 a 50 años",0,1,3715.64458008237,10229.5430622785,3409.84768742618,1244594.40591056,102295.430622785
"BOGOTA","2018Q3",2018-07-01,"31 a 50 años",1,2,3093.47938800562,10229.5430622785,3409.84768742618,1244594.40591056,102295.430622785
"BOGOTA","2018Q3",2018-07-01,"9 a 13 años",1,3,3420.41909419055,10229.5430622785,3409.84768742618,1244594.40591056,102295.430622785
"BOGOTA","2018Q4",2018-10-01,"31 a 50 años",0,1,3688.10827019335,10135.8510174316,3378.61700581053,1233195.20712084,101358.510174316
"BOGOTA","2018Q4",2018-10-01,"31 a 50 años",1,2,3054.80873200273,10135.8510174316,3378.61700581053,1233195.20712084,101358.510174316
"BOGOTA","2018Q4",2018-10-01,"9 a 13 años",1,3,3392.93401523552,10135.8510174316,3378.61700581053,1233195.20712084,101358.510174316
"BOGOTA","2019Q1",2019-01-01,"31 a 50 años",0,1,3706.78925492682,10254.6159422914,3418.20531409712,1247644.93964545,102546.159422914
"BOGOTA","2019Q1",2019-01-01,"31 a 50 años",1,2,3106.72126372672,10254.6159422914,3418.20531409712,1247644.93964545,102546.159422914
"BOGOTA","2019Q1",2019-01-01,"9 a 13 años",1,3,3441.10542363783,10254.6159422914,3418.20531409712,1247644.93964545,102546.159422914
"BOGOTA","2019Q2",2019-04-01,"31 a 50 años",0,1,3705.59449459807,10352.7514997914,3450.91716659712,1259584.76580795,103527.514997914
"BOGOTA","2019Q2",2019-04-01,"31 a 50 años",1,2,3157.14091099871,10352.7514997914,3450.91716659712,1259584.76580795,103527.514997914
"BOGOTA","2019Q2",2019-04-01,"9 a 13 años",1,3,3490.01609419459,10352.7514997914,3450.91716659712,1259584.76580795,103527.514997914
"BOGOTA","2019Q3",2019-07-01,"31 a 50 años",0,1,3742.5571207599,10484.209174917,3494.736391639,1275578.78294824,104842.09174917
"BOGOTA","2019Q3",2019-07-01,"31 a 50 años",1,2,3204.11668663882,10484.209174917,3494.736391639,1275578.78294824,104842.09174917
"BOGOTA","2019Q3",2019-07-01,"9 a 13 años",1,3,3537.53536751829,10484.209174917,3494.736391639,1275578.78294824,104842.09174917
"BOGOTA","2019Q4",2019-10-01,"31 a 50 años",0,1,3795.12967555599,10691.941782114,3563.98059403799,1300852.91682387,106919.41782114
