deciles,rate,gap,severity,model,ciudad,fecha,year,mes
Decil 3,26.231197402199303,0.005939125946073123,1.658016853171231e-4,CoNA,CALI,2022-09-01,2022,09
Decil 4,0,0,0,CoNA,CALI,2022-09-01,2022,09
Decil 5,0,0,0,CoNA,CALI,2022-09-01,2022,09
Decil 6,0,0,0,CoNA,CALI,2022-09-01,2022,09
Decil 7,0,0,0,CoNA,CALI,2022-09-01,2022,09
Decil 8,0,0,0,CoNA,CALI,2022-09-01,2022,09
Decil 9,0,0,0,CoNA,CALI,2022-09-01,2022,09
Decil 1,100,0.6767596394471966,0.47640831305277087,CoRD,CALI,2022-09-01,2022,09
Decil 10,0,0,0,CoRD,CALI,2022-09-01,2022,09
Decil 2,100,0.38852271040648323,0.1562195859327945,CoRD,CALI,2022-09-01,2022,09
Decil 3,100,0.2469487561882874,0.06415954090046251,CoRD,CALI,2022-09-01,2022,09
Decil 4,67.83271688665204,0.045852633012146246,0.004607195327227728,CoRD,CALI,2022-09-01,2022,09
Decil 5,0,0,0,CoRD,CALI,2022-09-01,2022,09
Decil 6,0,0,0,CoRD,CALI,2022-09-01,2022,09
Decil 7,0,0,0,CoRD,CALI,2022-09-01,2022,09
Decil 8,0,0,0,CoRD,CALI,2022-09-01,2022,09
Decil 9,0,0,0,CoRD,CALI,2022-09-01,2022,09
Decil 1,41.71929850758326,0.14452051331093071,0.07686758035642702,CoCA,CALI,2022-10-01,2022,10
Decil 10,0,0,0,CoCA,CALI,2022-10-01,2022,10
Decil 2,0,0,0,CoCA,CALI,2022-10-01,2022,10
Decil 3,0,0,0,CoCA,CALI,2022-10-01,2022,10
Decil 4,0,0,0,CoCA,CALI,2022-10-01,2022,10
Decil 5,0,0,0,CoCA,CALI,2022-10-01,2022,10
Decil 6,0,0,0,CoCA,CALI,2022-10-01,2022,10
Decil 7,0,0,0,CoCA,CALI,2022-10-01,2022,10
Decil 8,0,0,0,CoCA,CALI,2022-10-01,2022,10
Decil 9,0,0,0,CoCA,CALI,2022-10-01,2022,10
Decil 1,100,0.4525445309924459,0.2545461052828985,CoNA,CALI,2022-10-01,2022,10
Decil 10,0,0,0,CoNA,CALI,2022-10-01,2022,10
Decil 2,41.34400823802749,0.028831669424058768,0.0023091932828862194,CoNA,CALI,2022-10-01,2022,10
Decil 3,0,0,0,CoNA,CALI,2022-10-01,2022,10
Decil 4,0,0,0,CoNA,CALI,2022-10-01,2022,10
Decil 5,0,0,0,CoNA,CALI,2022-10-01,2022,10
Decil 6,0,0,0,CoNA,CALI,2022-10-01,2022,10
Decil 7,0,0,0,CoNA,CALI,2022-10-01,2022,10
Decil 8,0,0,0,CoNA,CALI,2022-10-01,2022,10
Decil 9,0,0,0,CoNA,CALI,2022-10-01,2022,10
Decil 1,100,0.6120303636001372,0.3995666092587872,CoRD,CALI,2022-10-01,2022,10
Decil 10,0,0,0,CoRD,CALI,2022-10-01,2022,10
Decil 2,100,0.27334085324687557,0.07924594813734631,CoRD,CALI,2022-10-01,2022,10
Decil 3,100,0.10732910277341419,0.015367073781999308,CoRD,CALI,2022-10-01,2022,10
Decil 4,8.2575315749533,3.3839063198774614e-4,1.7740772008712343e-6,CoRD,CALI,2022-10-01,2022,10
Decil 5,0,0,0,CoRD,CALI,2022-10-01,2022,10
Decil 6,0,0,0,CoRD,CALI,2022-10-01,2022,10
Decil 7,0,0,0,CoRD,CALI,2022-10-01,2022,10
Decil 8,0,0,0,CoRD,CALI,2022-10-01,2022,10
Decil 9,0,0,0,CoRD,CALI,2022-10-01,2022,10
Decil 1,41.64831526153689,0.16969511739025436,0.09505148629143553,CoCA,CALI,2022-11-01,2022,11
Decil 10,0,0,0,CoCA,CALI,2022-11-01,2022,11
Decil 2,0,0,0,CoCA,CALI,2022-11-01,2022,11
Decil 3,0,0,0,CoCA,CALI,2022-11-01,2022,11
Decil 4,0,0,0,CoCA,CALI,2022-11-01,2022,11
Decil 5,0,0,0,CoCA,CALI,2022-11-01,2022,11
Decil 6,0,0,0,CoCA,CALI,2022-11-01,2022,11
Decil 7,0,0,0,CoCA,CALI,2022-11-01,2022,11
Decil 8,0,0,0,CoCA,CALI,2022-11-01,2022,11
Decil 9,0,0,0,CoCA,CALI,2022-11-01,2022,11
Decil 1,100,0.49527760482605143,0.2852197004462052,CoNA,CALI,2022-11-01,2022,11
Decil 10,0,0,0,CoNA,CALI,2022-11-01,2022,11
Decil 2,71.09242097743682,0.0776475293772536,0.011945311980897105,CoNA,CALI,2022-11-01,2022,11
Decil 3,11.594081187363079,4.101081734290646e-4,1.608465551919298e-6,CoNA,CALI,2022-11-01,2022,11
Decil 4,0,0,0,CoNA,CALI,2022-11-01,2022,11
Decil 5,0,0,0,CoNA,CALI,2022-11-01,2022,11
Decil 6,0,0,0,CoNA,CALI,2022-11-01,2022,11
Decil 7,0,0,0,CoNA,CALI,2022-11-01,2022,11
Decil 8,0,0,0,CoNA,CALI,2022-11-01,2022,11
Decil 9,0,0,0,CoNA,CALI,2022-11-01,2022,11
Decil 1,100,0.6422953090931953,0.4325940970135976,CoRD,CALI,2022-11-01,2022,11
Decil 10,0,0,0,CoRD,CALI,2022-11-01,2022,11
Decil 2,100,0.3405553827539238,0.11973927284526986,CoRD,CALI,2022-11-01,2022,11
Decil 3,100,0.22606400412344482,0.05315987890053728,CoRD,CALI,2022-11-01,2022,11
Decil 4,80.60961106194547,0.06558629722389094,0.006886628061344424,CoRD,CALI,2022-11-01,2022,11
Decil 5,0,0,0,CoRD,CALI,2022-11-01,2022,11
Decil 6,0,0,0,CoRD,CALI,2022-11-01,2022,11
Decil 7,0,0,0,CoRD,CALI,2022-11-01,2022,11
Decil 8,0,0,0,CoRD,CALI,2022-11-01,2022,11
Decil 9,0,0,0,CoRD,CALI,2022-11-01,2022,11
Decil 1,47.97770448426641,0.21915970794038747,0.14924822996950313,CoCA,CALI,2022-12-01,2022,12
Decil 10,0,0,0,CoCA,CALI,2022-12-01,2022,12
Decil 2,0,0,0,CoCA,CALI,2022-12-01,2022,12
Decil 3,0,0,0,CoCA,CALI,2022-12-01,2022,12
Decil 4,0,0,0,CoCA,CALI,2022-12-01,2022,12
Decil 5,0,0,0,CoCA,CALI,2022-12-01,2022,12
Decil 6,0,0,0,CoCA,CALI,2022-12-01,2022,12
Decil 7,0,0,0,CoCA,CALI,2022-12-01,2022,12
Decil 8,0,0,0,CoCA,CALI,2022-12-01,2022,12
Decil 9,0,0,0,CoCA,CALI,2022-12-01,2022,12
Decil 1,100,0.5400151382274045,0.33509136703842957,CoNA,CALI,2022-12-01,2022,12
Decil 10,0,0,0,CoNA,CALI,2022-12-01,2022,12
Decil 2,76.86920167610836,0.12030956374363874,0.02504645954269598,CoNA,CALI,2022-12-01,2022,12
Decil 3,3.2825789532239864,4.7053140998597785e-5,1.0056687523309913e-7,CoNA,CALI,2022-12-01,2022,12
Decil 4,0,0,0,CoNA,CALI,2022-12-01,2022,12
Decil 5,0,0,0,CoNA,CALI,2022-12-01,2022,12
Decil 6,0,0,0,CoNA,CALI,2022-12-01,2022,12
Decil 7,0,0,0,CoNA,CALI,2022-12-01,2022,12
Decil 8,0,0,0,CoNA,CALI,2022-12-01,2022,12
Decil 9,0,0,0,CoNA,CALI,2022-12-01,2022,12
Decil 1,100,0.6743559795967946,0.47654506770877036,CoRD,CALI,2022-12-01,2022,12
Decil 10,0,0,0,CoRD,CALI,2022-12-01,2022,12
Decil 2,100,0.36953568584964003,0.14342142737241362,CoRD,CALI,2022-12-01,2022,12
Decil 3,100,0.1766099654811836,0.035746574516565856,CoRD,CALI,2022-12-01,2022,12
Decil 4,40.10980730593763,0.01673898908532715,8.628795182204125e-4,CoRD,CALI,2022-12-01,2022,12
Decil 5,0,0,0,CoRD,CALI,2022-12-01,2022,12
Decil 6,0,0,0,CoRD,CALI,2022-12-01,2022,12
Decil 7,0,0,0,CoRD,CALI,2022-12-01,2022,12
Decil 8,0,0,0,CoRD,CALI,2022-12-01,2022,12
Decil 9,0,0,0,CoRD,CALI,2022-12-01,2022,12
Decil 1,86.42041964587119,0.2882247723071022,0.1570144322133,CoCA,CALI,2023-01-01,2023,01
Decil 10,0,0,0,CoCA,CALI,2023-01-01,2023,01
Decil 2,0,0,0,CoCA,CALI,2023-01-01,2023,01
Decil 3,0,0,0,CoCA,CALI,2023-01-01,2023,01
Decil 4,0,0,0,CoCA,CALI,2023-01-01,2023,01
Decil 5,0,0,0,CoCA,CALI,2023-01-01,2023,01
Decil 6,0,0,0,CoCA,CALI,2023-01-01,2023,01
Decil 7,0,0,0,CoCA,CALI,2023-01-01,2023,01
Decil 8,0,0,0,CoCA,CALI,2023-01-01,2023,01
Decil 9,0,0,0,CoCA,CALI,2023-01-01,2023,01
Decil 1,100,0.6341932403567624,0.42270926263518976,CoNA,CALI,2023-01-01,2023,01
Decil 10,0,0,0,CoNA,CALI,2023-01-01,2023,01
Decil 2,100,0.2481602496501224,0.07264110066889388,CoNA,CALI,2023-01-01,2023,01
Decil 3,61.042756812263995,0.040809443697468334,0.0035832056430395113,CoNA,CALI,2023-01-01,2023,01
Decil 4,0,0,0,CoNA,CALI,2023-01-01,2023,01
Decil 5,0,0,0,CoNA,CALI,2023-01-01,2023,01
Decil 6,0,0,0,CoNA,CALI,2023-01-01,2023,01
Decil 7,0,0,0,CoNA,CALI,2023-01-01,2023,01
Decil 8,0,0,0,CoNA,CALI,2023-01-01,2023,01
Decil 9,0,0,0,CoNA,CALI,2023-01-01,2023,01
Decil 1,100,0.7404983910867168,0.5586584477393834,CoRD,CALI,2023-01-01,2023,01
Decil 10,0,0,0,CoRD,CALI,2023-01-01,2023,01
Decil 2,100,0.4666483882062918,0.22332535965169623,CoRD,CALI,2023-01-01,2023,01
Decil 3,100,0.3082513091575735,0.0968842139880417,CoRD,CALI,2023-01-01,2023,01
Decil 4,100,0.1304631470830069,0.022673490332252088,CoRD,CALI,2023-01-01,2023,01
Decil 5,9.562432907023954,0.0025587223203297972,7.536034289673749e-5,CoRD,CALI,2023-01-01,2023,01
Decil 6,0,0,0,CoRD,CALI,2023-01-01,2023,01
Decil 7,0,0,0,CoRD,CALI,2023-01-01,2023,01
Decil 8,0,0,0,CoRD,CALI,2023-01-01,2023,01
Decil 9,0,0,0,CoRD,CALI,2023-01-01,2023,01
Decil 1,55.79735070340448,0.24377908460514103,0.15596339922604294,CoCA,CALI,2023-02-01,2023,02
Decil 10,0,0,0,CoCA,CALI,2023-02-01,2023,02
Decil 2,0,0,0,CoCA,CALI,2023-02-01,2023,02
Decil 3,0,0,0,CoCA,CALI,2023-02-01,2023,02
Decil 4,0,0,0,CoCA,CALI,2023-02-01,2023,02
Decil 5,0,0,0,CoCA,CALI,2023-02-01,2023,02
Decil 6,0,0,0,CoCA,CALI,2023-02-01,2023,02
Decil 7,0,0,0,CoCA,CALI,2023-02-01,2023,02
Decil 8,0,0,0,CoCA,CALI,2023-02-01,2023,02
Decil 9,0,0,0,CoCA,CALI,2023-02-01,2023,02
Decil 1,100,0.5788743529800255,0.37268412945759655,CoNA,CALI,2023-02-01,2023,02
Decil 10,0,0,0,CoNA,CALI,2023-02-01,2023,02
Decil 2,100,0.2028641714527204,0.04946940225663401,CoNA,CALI,2023-02-01,2023,02
Decil 3,36.911861013179944,0.01836062920973839,0.0012548235728716138,CoNA,CALI,2023-02-01,2023,02
Decil 4,0,0,0,CoNA,CALI,2023-02-01,2023,02
Decil 5,0,0,0,CoNA,CALI,2023-02-01,2023,02
Decil 6,0,0,0,CoNA,CALI,2023-02-01,2023,02
Decil 7,0,0,0,CoNA,CALI,2023-02-01,2023,02
Decil 8,0,0,0,CoNA,CALI,2023-02-01,2023,02
Decil 9,0,0,0,CoNA,CALI,2023-02-01,2023,02
Decil 1,100,0.7044103366923478,0.5147126611043759,CoRD,CALI,2023-02-01,2023,02
Decil 10,0,0,0,CoRD,CALI,2023-02-01,2023,02
Decil 2,100,0.4404873869874262,0.19812594078681767,CoRD,CALI,2023-02-01,2023,02
Decil 3,100,0.268431453535278,0.07528384995890644,CoRD,CALI,2023-02-01,2023,02
Decil 4,100,0.10235582433024432,0.0127682109341223,CoRD,CALI,2023-02-01,2023,02
Decil 5,23.043177898623515,0.005607461425256657,1.7042562774596725e-4,CoRD,CALI,2023-02-01,2023,02
Decil 6,0,0,0,CoRD,CALI,2023-02-01,2023,02
Decil 7,0,0,0,CoRD,CALI,2023-02-01,2023,02
Decil 8,0,0,0,CoRD,CALI,2023-02-01,2023,02
Decil 9,0,0,0,CoRD,CALI,2023-02-01,2023,02
Decil 1,74.90630154023864,0.31190552536029487,0.1765086115943707,CoCA,CALI,2023-03-01,2023,03
Decil 10,0,0,0,CoCA,CALI,2023-03-01,2023,03
Decil 2,0,0,0,CoCA,CALI,2023-03-01,2023,03
Decil 3,0,0,0,CoCA,CALI,2023-03-01,2023,03
Decil 4,0,0,0,CoCA,CALI,2023-03-01,2023,03
Decil 5,0,0,0,CoCA,CALI,2023-03-01,2023,03
Decil 6,0,0,0,CoCA,CALI,2023-03-01,2023,03
Decil 7,0,0,0,CoCA,CALI,2023-03-01,2023,03
Decil 8,0,0,0,CoCA,CALI,2023-03-01,2023,03
Decil 9,0,0,0,CoCA,CALI,2023-03-01,2023,03
Decil 1,100,0.6484160744812322,0.4435028030292672,CoNA,CALI,2023-03-01,2023,03
Decil 10,0,0,0,CoNA,CALI,2023-03-01,2023,03
Decil 2,100,0.26950659192297793,0.08046797900839985,CoNA,CALI,2023-03-01,2023,03
Decil 3,75.71916680805192,0.08322167305055124,0.011935634126391608,CoNA,CALI,2023-03-01,2023,03
Decil 4,0,0,0,CoNA,CALI,2023-03-01,2023,03
Decil 5,0,0,0,CoNA,CALI,2023-03-01,2023,03
Decil 6,0,0,0,CoNA,CALI,2023-03-01,2023,03
Decil 7,0,0,0,CoNA,CALI,2023-03-01,2023,03
Decil 8,0,0,0,CoNA,CALI,2023-03-01,2023,03
Decil 9,0,0,0,CoNA,CALI,2023-03-01,2023,03
Decil 1,100,0.7511599991390876,0.5757926298684196,CoRD,CALI,2023-03-01,2023,03
Decil 10,0,0,0,CoRD,CALI,2023-03-01,2023,03
Decil 2,100,0.4829798318379785,0.23719393982244658,CoRD,CALI,2023-03-01,2023,03
Decil 3,100,0.347301212910359,0.12364659312675207,CoRD,CALI,2023-03-01,2023,03
Decil 4,100,0.15863436202839748,0.029277615099133736,CoRD,CALI,2023-03-01,2023,03
Decil 5,44.11444067979562,0.017613429570283497,9.739424604939404e-4,CoRD,CALI,2023-03-01,2023,03
Decil 6,0,0,0,CoRD,CALI,2023-03-01,2023,03
Decil 7,0,0,0,CoRD,CALI,2023-03-01,2023,03
Decil 8,0,0,0,CoRD,CALI,2023-03-01,2023,03
Decil 9,0,0,0,CoRD,CALI,2023-03-01,2023,03
Decil 1,50.85516662581786,0.16903520970180141,0.09373590233933912,CoCA,CALI,2023-04-01,2023,04
Decil 10,0,0,0,CoCA,CALI,2023-04-01,2023,04
Decil 2,0,0,0,CoCA,CALI,2023-04-01,2023,04
Decil 3,0,0,0,CoCA,CALI,2023-04-01,2023,04
Decil 4,0,0,0,CoCA,CALI,2023-04-01,2023,04
Decil 5,0,0,0,CoCA,CALI,2023-04-01,2023,04
Decil 6,0,0,0,CoCA,CALI,2023-04-01,2023,04
Decil 7,0,0,0,CoCA,CALI,2023-04-01,2023,04
Decil 8,0,0,0,CoCA,CALI,2023-04-01,2023,04
Decil 9,0,0,0,CoCA,CALI,2023-04-01,2023,04
Decil 1,100,0.5375637489417332,0.31617480334385645,CoNA,CALI,2023-04-01,2023,04
Decil 10,0,0,0,CoNA,CALI,2023-04-01,2023,04
Decil 2,100,0.22236239635657687,0.05463666853885194,CoNA,CALI,2023-04-01,2023,04
Decil 3,49.33806193914701,0.036270808071539665,0.0037041799400127744,CoNA,CALI,2023-04-01,2023,04
Decil 4,0,0,0,CoNA,CALI,2023-04-01,2023,04
Decil 5,0,0,0,CoNA,CALI,2023-04-01,2023,04
Decil 6,0,0,0,CoNA,CALI,2023-04-01,2023,04
Decil 7,0,0,0,CoNA,CALI,2023-04-01,2023,04
Decil 8,0,0,0,CoNA,CALI,2023-04-01,2023,04
Decil 9,0,0,0,CoNA,CALI,2023-04-01,2023,04
Decil 1,100,0.675724914426691,0.469979124287693,CoRD,CALI,2023-04-01,2023,04
Decil 10,0,0,0,CoRD,CALI,2023-04-01,2023,04
Decil 2,100,0.4546956474769952,0.20930099434085306,CoRD,CALI,2023-04-01,2023,04
Decil 3,100,0.29394134839525393,0.09050764682319878,CoRD,CALI,2023-04-01,2023,04
Decil 4,100,0.10443025424874841,0.013772582416888937,CoRD,CALI,2023-04-01,2023,04
Decil 5,17.71828532700895,0.0017072791127947366,2.7954889531264542e-5,CoRD,CALI,2023-04-01,2023,04
Decil 6,0,0,0,CoRD,CALI,2023-04-01,2023,04
Decil 7,0,0,0,CoRD,CALI,2023-04-01,2023,04
Decil 8,0,0,0,CoRD,CALI,2023-04-01,2023,04
Decil 9,0,0,0,CoRD,CALI,2023-04-01,2023,04
Decil 1,35.81890467444783,0.19481322704528142,0.13647206152272454,CoCA,CALI,2023-05-01,2023,05
Decil 10,0,0,0,CoCA,CALI,2023-05-01,2023,05
Decil 2,0,0,0,CoCA,CALI,2023-05-01,2023,05
Decil 3,0,0,0,CoCA,CALI,2023-05-01,2023,05
Decil 4,0,0,0,CoCA,CALI,2023-05-01,2023,05
Decil 5,0,0,0,CoCA,CALI,2023-05-01,2023,05
Decil 6,0,0,0,CoCA,CALI,2023-05-01,2023,05
Decil 7,0,0,0,CoCA,CALI,2023-05-01,2023,05
Decil 8,0,0,0,CoCA,CALI,2023-05-01,2023,05
Decil 9,0,0,0,CoCA,CALI,2023-05-01,2023,05
Decil 1,100,0.5118355031397368,0.3112741589378914,CoNA,CALI,2023-05-01,2023,05
Decil 10,0,0,0,CoNA,CALI,2023-05-01,2023,05
Decil 2,93.16943633991883,0.13926165545855712,0.02650173812730516,CoNA,CALI,2023-05-01,2023,05
Decil 3,17.946238432402755,0.004269802482308822,1.2930464678584397e-4,CoNA,CALI,2023-05-01,2023,05
Decil 4,0,0,0,CoNA,CALI,2023-05-01,2023,05
Decil 5,0,0,0,CoNA,CALI,2023-05-01,2023,05
Decil 6,0,0,0,CoNA,CALI,2023-05-01,2023,05
Decil 7,0,0,0,CoNA,CALI,2023-05-01,2023,05
Decil 8,0,0,0,CoNA,CALI,2023-05-01,2023,05
Decil 9,0,0,0,CoNA,CALI,2023-05-01,2023,05
Decil 1,100,0.6643606812673107,0.46468003718064277,CoRD,CALI,2023-05-01,2023,05
Decil 10,0,0,0,CoRD,CALI,2023-05-01,2023,05
Decil 2,100,0.4074436532445682,0.16952342904643372,CoRD,CALI,2023-05-01,2023,05
Decil 3,100,0.2453039534232206,0.06314382331563376,CoRD,CALI,2023-05-01,2023,05
Decil 4,73.76547303171856,0.06516390597840156,0.007368089490484829,CoRD,CALI,2023-05-01,2023,05
Decil 5,0,0,0,CoRD,CALI,2023-05-01,2023,05
Decil 6,0,0,0,CoRD,CALI,2023-05-01,2023,05
Decil 7,0,0,0,CoRD,CALI,2023-05-01,2023,05
Decil 8,0,0,0,CoRD,CALI,2023-05-01,2023,05
Decil 9,0,0,0,CoRD,CALI,2023-05-01,2023,05
Decil 1,51.52392429151094,0.215320445814499,0.11980017065374896,CoCA,CALI,2023-06-01,2023,06
Decil 10,0,0,0,CoCA,CALI,2023-06-01,2023,06
Decil 2,0,0,0,CoCA,CALI,2023-06-01,2023,06
Decil 3,0,0,0,CoCA,CALI,2023-06-01,2023,06
Decil 4,0,0,0,CoCA,CALI,2023-06-01,2023,06
Decil 5,0,0,0,CoCA,CALI,2023-06-01,2023,06
Decil 6,0,0,0,CoCA,CALI,2023-06-01,2023,06
Decil 7,0,0,0,CoCA,CALI,2023-06-01,2023,06
Decil 8,0,0,0,CoCA,CALI,2023-06-01,2023,06
Decil 9,0,0,0,CoCA,CALI,2023-06-01,2023,06
Decil 1,100,0.5491880603748761,0.3376300510995995,CoNA,CALI,2023-06-01,2023,06
Decil 10,0,0,0,CoNA,CALI,2023-06-01,2023,06
Decil 2,100,0.18172050772012954,0.03816528511389269,CoNA,CALI,2023-06-01,2023,06
Decil 3,24.99792551298141,0.008739137981308778,5.210231376007448e-4,CoNA,CALI,2023-06-01,2023,06
Decil 4,0,0,0,CoNA,CALI,2023-06-01,2023,06
Decil 5,0,0,0,CoNA,CALI,2023-06-01,2023,06
Decil 6,0,0,0,CoNA,CALI,2023-06-01,2023,06
Decil 7,0,0,0,CoNA,CALI,2023-06-01,2023,06
Decil 8,0,0,0,CoNA,CALI,2023-06-01,2023,06
Decil 9,0,0,0,CoNA,CALI,2023-06-01,2023,06
Decil 1,100,0.6943176544882527,0.4986394351702995,CoRD,CALI,2023-06-01,2023,06
Decil 10,0,0,0,CoRD,CALI,2023-06-01,2023,06
Decil 2,100,0.4451486917310285,0.20052197872225944,CoRD,CALI,2023-06-01,2023,06
Decil 3,100,0.2934092822332555,0.08772806535724917,CoRD,CALI,2023-06-01,2023,06
Decil 4,100,0.11154968415740321,0.016691993266545038,CoRD,CALI,2023-06-01,2023,06
Decil 5,13.510743221174776,0.0029511048087962773,1.0463905989176315e-4,CoRD,CALI,2023-06-01,2023,06
Decil 6,0,0,0,CoRD,CALI,2023-06-01,2023,06
Decil 7,0,0,0,CoRD,CALI,2023-06-01,2023,06
Decil 8,0,0,0,CoRD,CALI,2023-06-01,2023,06
Decil 9,0,0,0,CoRD,CALI,2023-06-01,2023,06
Decil 1,70.22630032519301,0.23038772719211323,0.12241424616400574,CoCA,CALI,2023-07-01,2023,07
Decil 10,0,0,0,CoCA,CALI,2023-07-01,2023,07
Decil 2,0,0,0,CoCA,CALI,2023-07-01,2023,07
Decil 3,0,0,0,CoCA,CALI,2023-07-01,2023,07
Decil 4,0,0,0,CoCA,CALI,2023-07-01,2023,07
Decil 5,0,0,0,CoCA,CALI,2023-07-01,2023,07
Decil 6,0,0,0,CoCA,CALI,2023-07-01,2023,07
Decil 7,0,0,0,CoCA,CALI,2023-07-01,2023,07
Decil 8,0,0,0,CoCA,CALI,2023-07-01,2023,07
Decil 9,0,0,0,CoCA,CALI,2023-07-01,2023,07
Decil 1,100,0.6089424235330082,0.3909643771354698,CoNA,CALI,2023-07-01,2023,07
Decil 10,0,0,0,CoNA,CALI,2023-07-01,2023,07
Decil 2,100,0.26240578549971055,0.07566503843228738,CoNA,CALI,2023-07-01,2023,07
Decil 3,54.21332011686511,0.05559258418878398,0.00744904398231838,CoNA,CALI,2023-07-01,2023,07
Decil 4,0,0,0,CoNA,CALI,2023-07-01,2023,07
Decil 5,0,0,0,CoNA,CALI,2023-07-01,2023,07
Decil 6,0,0,0,CoNA,CALI,2023-07-01,2023,07
Decil 7,0,0,0,CoNA,CALI,2023-07-01,2023,07
Decil 8,0,0,0,CoNA,CALI,2023-07-01,2023,07
Decil 9,0,0,0,CoNA,CALI,2023-07-01,2023,07
Decil 1,100,0.7342909600933235,0.5484874726900061,CoRD,CALI,2023-07-01,2023,07
Decil 10,0,0,0,CoRD,CALI,2023-07-01,2023,07
Decil 2,100,0.49883223757938416,0.251976759493903,CoRD,CALI,2023-07-01,2023,07
Decil 3,100,0.32918158679026266,0.11397049834353216,CoRD,CALI,2023-07-01,2023,07
Decil 4,100,0.12292419560918623,0.018298525560368584,CoRD,CALI,2023-07-01,2023,07
Decil 5,22.876500903250697,0.006681430942871176,2.723518114923279e-4,CoRD,CALI,2023-07-01,2023,07
Decil 6,0,0,0,CoRD,CALI,2023-07-01,2023,07
Decil 7,0,0,0,CoRD,CALI,2023-07-01,2023,07
Decil 8,0,0,0,CoRD,CALI,2023-07-01,2023,07
Decil 9,0,0,0,CoRD,CALI,2023-07-01,2023,07
Decil 1,46.613923794803455,0.18526147090481673,0.13231308849864187,CoCA,CALI,2023-08-01,2023,08
Decil 10,0,0,0,CoCA,CALI,2023-08-01,2023,08
Decil 2,0,0,0,CoCA,CALI,2023-08-01,2023,08
Decil 3,0,0,0,CoCA,CALI,2023-08-01,2023,08
Decil 4,0,0,0,CoCA,CALI,2023-08-01,2023,08
Decil 5,0,0,0,CoCA,CALI,2023-08-01,2023,08
Decil 6,0,0,0,CoCA,CALI,2023-08-01,2023,08
Decil 7,0,0,0,CoCA,CALI,2023-08-01,2023,08
Decil 8,0,0,0,CoCA,CALI,2023-08-01,2023,08
Decil 9,0,0,0,CoCA,CALI,2023-08-01,2023,08
Decil 1,100,0.5631883894861948,0.3516173919960386,CoNA,CALI,2023-08-01,2023,08
Decil 10,0,0,0,CoNA,CALI,2023-08-01,2023,08
Decil 2,77.75587582839863,0.11201660463005197,0.02315613238668574,CoNA,CALI,2023-08-01,2023,08
Decil 3,0,0,0,CoNA,CALI,2023-08-01,2023,08
Decil 4,0,0,0,CoNA,CALI,2023-08-01,2023,08
Decil 5,0,0,0,CoNA,CALI,2023-08-01,2023,08
Decil 6,0,0,0,CoNA,CALI,2023-08-01,2023,08
Decil 7,0,0,0,CoNA,CALI,2023-08-01,2023,08
Decil 8,0,0,0,CoNA,CALI,2023-08-01,2023,08
Decil 9,0,0,0,CoNA,CALI,2023-08-01,2023,08
Decil 1,100,0.6981530353131091,0.5038614112025295,CoRD,CALI,2023-08-01,2023,08
Decil 10,0,0,0,CoRD,CALI,2023-08-01,2023,08
Decil 2,100,0.38105031420397256,0.1512633081654817,CoRD,CALI,2023-08-01,2023,08
Decil 3,100,0.21451517512950724,0.04887624005710435,CoRD,CALI,2023-08-01,2023,08
Decil 4,61.379687897445635,0.04184749167718509,0.004061532377499556,CoRD,CALI,2023-08-01,2023,08
Decil 5,0,0,0,CoRD,CALI,2023-08-01,2023,08
Decil 6,0,0,0,CoRD,CALI,2023-08-01,2023,08
Decil 7,0,0,0,CoRD,CALI,2023-08-01,2023,08
Decil 8,0,0,0,CoRD,CALI,2023-08-01,2023,08
Decil 9,0,0,0,CoRD,CALI,2023-08-01,2023,08
Decil 1,62.02863496677686,0.20118549871983527,0.1181252291375601,CoCA,CALI,2023-09-01,2023,09
Decil 10,0,0,0,CoCA,CALI,2023-09-01,2023,09
Decil 2,0,0,0,CoCA,CALI,2023-09-01,2023,09
Decil 3,0,0,0,CoCA,CALI,2023-09-01,2023,09
Decil 4,0,0,0,CoCA,CALI,2023-09-01,2023,09
Decil 5,0,0,0,CoCA,CALI,2023-09-01,2023,09
Decil 6,0,0,0,CoCA,CALI,2023-09-01,2023,09
Decil 7,0,0,0,CoCA,CALI,2023-09-01,2023,09
Decil 8,0,0,0,CoCA,CALI,2023-09-01,2023,09
Decil 9,0,0,0,CoCA,CALI,2023-09-01,2023,09
Decil 1,100,0.6079901031761891,0.39430003343165404,CoNA,CALI,2023-09-01,2023,09
Decil 10,0,0,0,CoNA,CALI,2023-09-01,2023,09
Decil 2,100,0.21211285605508295,0.053078950050688835,CoNA,CALI,2023-09-01,2023,09
Decil 3,38.58356917297418,0.03854655822316663,0.004159022472578574,CoNA,CALI,2023-09-01,2023,09
Decil 4,0,0,0,CoNA,CALI,2023-09-01,2023,09
Decil 5,0,0,0,CoNA,CALI,2023-09-01,2023,09
Decil 6,0,0,0,CoNA,CALI,2023-09-01,2023,09
Decil 7,0,0,0,CoNA,CALI,2023-09-01,2023,09
Decil 8,0,0,0,CoNA,CALI,2023-09-01,2023,09
Decil 9,0,0,0,CoNA,CALI,2023-09-01,2023,09
Decil 1,100,0.7207035231475418,0.5319253665292513,CoRD,CALI,2023-09-01,2023,09
Decil 10,0,0,0,CoRD,CALI,2023-09-01,2023,09
Decil 2,100,0.4386516635316881,0.19652043098579736,CoRD,CALI,2023-09-01,2023,09
