decile_groups,food_per_capita_avg,threshold_1,threshold_2,threshold_3,ratio_1,ratio_2,ratio_3,ciudad,fecha,year,mes
Decil 5,267531.18676301267,62064.4051921497,158328.034644883,235899.276853857,0.23198942128241765,0.5918115063913458,0.8817636542046361,CALI,2024-06-01,2024,06
Decil 6,331244.34943505394,62064.4051921497,158328.034644883,235899.276853857,0.18736743826121774,0.47797957886652465,0.7121609085745598,CALI,2024-06-01,2024,06
Decil 7,371513.5779528701,62064.4051921497,158328.034644883,235899.276853857,0.1670582419467402,0.42617025067376774,0.6349681165186996,CALI,2024-06-01,2024,06
Decil 8,485478.85549282987,62064.4051921497,158328.034644883,235899.276853857,0.127841623769887,0.3261275601470997,0.4859105070897182,CALI,2024-06-01,2024,06
Decil 9,542150.8863533573,62064.4051921497,158328.034644883,235899.276853857,0.11447810333689655,0.2920368455170055,0.43511738667545974,CALI,2024-06-01,2024,06
Decil 10,1426679.6194069537,62064.4051921497,158328.034644883,235899.276853857,0.043502692789533795,0.11097658681820749,0.1653484592090243,CALI,2024-06-01,2024,06
Decil 1,59483.41614376458,60920.1725367255,158252.772614053,235528.667694796,1.0241538984494172,2.6604519860052127,3.9595686153187684,CALI,2024-07-01,2024,07
Decil 2,141420.09728364059,60920.1725367255,158252.772614053,235528.667694796,0.43077450593560523,1.1190260483038121,1.6654540070242325,CALI,2024-07-01,2024,07
Decil 3,182571.0975814152,60920.1725367255,158252.772614053,235528.667694796,0.3336791712585227,0.8668007954735675,1.2900654638928544,CALI,2024-07-01,2024,07
Decil 4,229896.91829311757,60920.1725367255,158252.772614053,235528.667694796,0.26498907853585296,0.6883640450207402,1.0244968459929418,CALI,2024-07-01,2024,07
Decil 5,276955.53521439823,60920.1725367255,158252.772614053,235528.667694796,0.2199637298801978,0.5714013713123501,0.8504205106876356,CALI,2024-07-01,2024,07
Decil 6,333078.5925166919,60920.1725367255,158252.772614053,235528.667694796,0.18290029412104156,0.4751214162949315,0.7071264049579912,CALI,2024-07-01,2024,07
Decil 7,374685.51404113736,60920.1725367255,158252.772614053,235528.667694796,0.1625901462794128,0.42236159841684773,0.6286036125456852,CALI,2024-07-01,2024,07
Decil 8,493872.8664686221,60920.1725367255,158252.772614053,235528.667694796,0.1233519325982166,0.3204322070690383,0.47690141266296954,CALI,2024-07-01,2024,07
Decil 9,563950.733925223,60920.1725367255,158252.772614053,235528.667694796,0.10802392633254947,0.28061453438065126,0.41764050213298576,CALI,2024-07-01,2024,07
Decil 10,1446515.660444349,60920.1725367255,158252.772614053,235528.667694796,0.04211511441086762,0.1094027371715008,0.16282483082308624,CALI,2024-07-01,2024,07
Decil 1,69320.37539277252,60726.0616397821,158476.375619886,234907.181118471,0.8760203806702628,2.2861442212618064,3.388717671932326,CALI,2024-08-01,2024,08
Decil 2,141679.7113969119,60726.0616397821,158476.375619886,234907.181118471,0.42861508568195533,1.1185537721482133,1.6580156664801837,CALI,2024-08-01,2024,08
Decil 3,182166.7071403479,60726.0616397821,158476.375619886,234907.181118471,0.3333543356690118,0.8699524633652735,1.2895176336337348,CALI,2024-08-01,2024,08
Decil 4,229050.3706353545,60726.0616397821,158476.375619886,234907.181118471,0.26512099269403616,0.6918843884875372,1.0255699672821768,CALI,2024-08-01,2024,08
Decil 5,278400.72779707133,60726.0616397821,158476.375619886,234907.181118471,0.21812465118282967,0.5692383668457964,0.8437735884429758,CALI,2024-08-01,2024,08
Decil 6,352818.35936694563,60726.0616397821,158476.375619886,234907.181118471,0.17211706825217815,0.4491727015120096,0.6658020334881662,CALI,2024-08-01,2024,08
Decil 7,398224.51553671877,60726.0616397821,158476.375619886,234907.181118471,0.15249202213966354,0.39795735680987604,0.5898862876432104,CALI,2024-08-01,2024,08
Decil 8,506319.6154808967,60726.0616397821,158476.375619886,234907.181118471,0.11993622167315236,0.31299671348771846,0.4639503861515592,CALI,2024-08-01,2024,08
Decil 9,587359.7559068408,60726.0616397821,158476.375619886,234907.181118471,0.10338818931512506,0.26981142992204155,0.3999374808302816,CALI,2024-08-01,2024,08
Decil 10,1550863.2045786357,60726.0616397821,158476.375619886,234907.181118471,0.03915629789945346,0.10218591501301592,0.151468666240163,CALI,2024-08-01,2024,08
Decil 1,63035.58369331157,60251.0007605907,158672.637212063,233318.550355935,0.9558252217308122,2.517191527630751,3.7013784387419166,CALI,2024-09-01,2024,09
Decil 2,153971.5822728767,60251.0007605907,158672.637212063,233318.550355935,0.3913124738421577,1.0305319648586506,1.5153351476406558,CALI,2024-09-01,2024,09
Decil 3,192976.42317597405,60251.0007605907,158672.637212063,233318.550355935,0.3122194917337035,0.8222384610547495,1.2090521034436068,CALI,2024-09-01,2024,09
Decil 4,236707.8721441151,60251.0007605907,158672.637212063,233318.550355935,0.2545373764498547,0.670331053102696,0.9856814149969775,CALI,2024-09-01,2024,09
Decil 5,281233.20933751966,60251.0007605907,158672.637212063,233318.550355935,0.21423857055331247,0.5642030597518567,0.8296265967505982,CALI,2024-09-01,2024,09
Decil 6,338918.5321772961,60251.0007605907,158672.637212063,233318.550355935,0.1777742880376692,0.46817338725241997,0.6884207507244858,CALI,2024-09-01,2024,09
Decil 7,370461.912079915,60251.0007605907,158672.637212063,233318.550355935,0.1626375041426486,0.42831025818879487,0.6298044218526956,CALI,2024-09-01,2024,09
Decil 8,485479.7558286067,60251.0007605907,158672.637212063,233318.550355935,0.1241061033693476,0.32683677394795557,0.48059377874101417,CALI,2024-09-01,2024,09
Decil 9,572104.4414306189,60251.0007605907,158672.637212063,233318.550355935,0.10531468801382755,0.27734907426217875,0.40782509880974305,CALI,2024-09-01,2024,09
Decil 10,1511586.9294737151,60251.0007605907,158672.637212063,233318.550355935,0.03985943486661936,0.10497089788101542,0.1543533790922424,CALI,2024-09-01,2024,09
Decil 1,51708.08553626929,60092.6471341936,158764.933363219,232929.478436584,1.162151847452236,3.070408268197388,4.504701267139386,CALI,2024-10-01,2024,10
Decil 2,130579.88267793875,60092.6471341936,158764.933363219,232929.478436584,0.46019835446173324,1.2158452749938184,1.7838082992544844,CALI,2024-10-01,2024,10
Decil 3,178875.16682240265,60092.6471341936,158764.933363219,232929.478436584,0.3359473995283927,0.8875739219902434,1.302190139494598,CALI,2024-10-01,2024,10
Decil 4,226716.93632184892,60092.6471341936,158764.933363219,232929.478436584,0.2650558361854611,0.700278223316476,1.0274021968341867,CALI,2024-10-01,2024,10
Decil 5,283938.01382605865,60092.6471341936,158764.933363219,232929.478436584,0.21164002073708435,0.5591534970040288,0.820353271116693,CALI,2024-10-01,2024,10
Decil 6,371120.01909942756,60092.6471341936,158764.933363219,232929.478436584,0.16192240795852633,0.42779943196942966,0.6276392176358974,CALI,2024-10-01,2024,10
Decil 7,427159.7181681523,60092.6471341936,158764.933363219,232929.478436584,0.1406795738884208,0.37167580792513033,0.5452983240917179,CALI,2024-10-01,2024,10
Decil 8,552225.2044476747,60092.6471341936,158764.933363219,232929.478436584,0.10881909527164219,0.28750033878300196,0.42180160659192606,CALI,2024-10-01,2024,10
Decil 9,647118.7120020761,60092.6471341936,158764.933363219,232929.478436584,0.09286185984064205,0.2453412803842854,0.35994860620849534,CALI,2024-10-01,2024,10
Decil 10,1414218.0183618818,60092.6471341936,158764.933363219,232929.478436584,0.0424917844023796,0.11226340726949563,0.16470549477681742,CALI,2024-10-01,2024,10
Decil 1,86482.08262494011,60082.4307711244,157940.735089367,232010.02289287,0.6947384816308475,1.826282743147299,2.6827524945145327,CALI,2024-11-01,2024,11
Decil 2,173909.325813004,60082.4307711244,157940.735089367,232010.02289287,0.34548136214229264,0.9081786405128888,1.3340861498269436,CALI,2024-11-01,2024,11
Decil 3,210120.95525166375,60082.4307711244,157940.735089367,232010.02289287,0.2859421170019103,0.751665796018298,1.1041736537652302,CALI,2024-11-01,2024,11
Decil 4,260350.10106630565,60082.4307711244,157940.735089367,232010.02289287,0.23077552313230204,0.6066474890637467,0.8911462755060808,CALI,2024-11-01,2024,11
Decil 5,294651.4669582201,60082.4307711244,157940.735089367,232010.02289287,0.2039101701796168,0.5360256194202558,0.7874049475741035,CALI,2024-11-01,2024,11
Decil 6,356112.3492984427,60082.4307711244,157940.735089367,232010.02289287,0.1687176277079115,0.4435137826602119,0.651507939418389,CALI,2024-11-01,2024,11
Decil 7,414123.1894825555,60082.4307711244,157940.735089367,232010.02289287,0.14508347346159736,0.3813858752674851,0.5602439776018464,CALI,2024-11-01,2024,11
Decil 8,555435.849792291,60082.4307711244,157940.735089367,232010.02289287,0.10817168318104176,0.28435459315136036,0.4177080449157752,CALI,2024-11-01,2024,11
Decil 9,650268.5675521622,60082.4307711244,157940.735089367,232010.02289287,0.09239633248350851,0.24288539069927834,0.35679107751776573,CALI,2024-11-01,2024,11
Decil 10,1549799.508589318,60082.4307711244,157940.735089367,232010.02289287,0.038767873159163364,0.10191043048731523,0.149703249747481,CALI,2024-11-01,2024,11
Decil 1,60409.308461028166,60164.1616750903,156876.769904892,229171.304803938,0.9959419037863011,2.596897297807967,3.7936422488892285,CALI,2024-12-01,2024,12
Decil 2,143535.20233608285,60164.1616750903,156876.769904892,229171.304803938,0.419159625624228,1.0929497945568105,1.5966209060502183,CALI,2024-12-01,2024,12
Decil 3,184704.01419822898,60164.1616750903,156876.769904892,229171.304803938,0.32573283226276073,0.8493414211156662,1.2407489127874916,CALI,2024-12-01,2024,12
Decil 4,232884.31069297087,60164.1616750903,156876.769904892,229171.304803938,0.2583435590661549,0.6736253268332644,0.9840564360991754,CALI,2024-12-01,2024,12
Decil 5,274785.024531513,60164.1616750903,156876.769904892,229171.304803938,0.21894992923164389,0.5709072762329557,0.8340021629441312,CALI,2024-12-01,2024,12
Decil 6,335211.8427670618,60164.1616750903,156876.769904892,229171.304803938,0.17948101468747418,0.4679929223559844,0.6836611228058216,CALI,2024-12-01,2024,12
Decil 7,383438.72493214515,60164.1616750903,156876.769904892,229171.304803938,0.15690684785616577,0.40913126323548443,0.5976738652166472,CALI,2024-12-01,2024,12
Decil 8,508389.4530972157,60164.1616750903,156876.769904892,229171.304803938,0.11834266291040765,0.30857597251313074,0.45077903054002816,CALI,2024-12-01,2024,12
Decil 9,582898.0796486512,60164.1616750903,156876.769904892,229171.304803938,0.10321557708914561,0.2691324184829213,0.39315844880133033,CALI,2024-12-01,2024,12
Decil 10,1364261.7833818647,60164.1616750903,156876.769904892,229171.304803938,0.04410015908086902,0.11499022534810775,0.16798191343881663,CALI,2024-12-01,2024,12
Decil 1,53820.44262176201,49155.0326045342,89893.7377503692,126968.054205559,0.9133152796602722,1.670252665555395,2.3591046082222324,MEDELLÍN,2019-01-01,2019,01
Decil 2,103374.16447303664,49155.0326045342,89893.7377503692,126968.054205559,0.4755059724555785,0.8695957854519484,1.2282377792632744,MEDELLÍN,2019-01-01,2019,01
Decil 3,136434.49228831747,49155.0326045342,89893.7377503692,126968.054205559,0.36028303239226567,0.6588783836304609,0.9306155069441406,MEDELLÍN,2019-01-01,2019,01
Decil 4,174493.45692306946,49155.0326045342,89893.7377503692,126968.054205559,0.28170129397004057,0.5151696764767603,0.727637909434831,MEDELLÍN,2019-01-01,2019,01
Decil 5,212970.67926121125,49155.0326045342,89893.7377503692,126968.054205559,0.23080657288154172,0.42209443131893937,0.5961762184635335,MEDELLÍN,2019-01-01,2019,01
Decil 6,256628.65212589022,49155.0326045342,89893.7377503692,126968.054205559,0.19154148298460844,0.35028722243481786,0.4947540079946892,MEDELLÍN,2019-01-01,2019,01
Decil 7,279906.66164822975,49155.0326045342,89893.7377503692,126968.054205559,0.17561222843030924,0.3211561211906502,0.45360854742758855,MEDELLÍN,2019-01-01,2019,01
Decil 8,354353.9922296795,49155.0326045342,89893.7377503692,126968.054205559,0.1387173100414054,0.25368343442312147,0.358308519135472,MEDELLÍN,2019-01-01,2019,01
Decil 9,412208.14186028804,49155.0326045342,89893.7377503692,126968.054205559,0.11924808758676723,0.21807851088210037,0.3080192779127419,MEDELLÍN,2019-01-01,2019,01
Decil 10,1021250.9890707693,49155.0326045342,89893.7377503692,126968.054205559,0.04813217625302875,0.08802315856963137,0.1243260036605561,MEDELLÍN,2019-01-01,2019,01
Decil 1,53810.889774475785,49370.4745245167,90239.8417211807,127104.139848171,0.9174811033868964,1.6769810367265907,2.362052372314805,MEDELLÍN,2019-02-01,2019,02
Decil 2,110241.14008414821,49370.4745245167,90239.8417211807,127104.139848171,0.4478407469918372,0.8185677475060552,1.1529646713663437,MEDELLÍN,2019-02-01,2019,02
Decil 3,139851.9918746405,49370.4745245167,90239.8417211807,127104.139848171,0.3530194590919452,0.6452524594863778,0.908847547642394,MEDELLÍN,2019-02-01,2019,02
Decil 4,175847.45799075472,49370.4745245167,90239.8417211807,127104.139848171,0.2807573967154668,0.5131711470399822,0.7228090829430902,MEDELLÍN,2019-02-01,2019,02
Decil 5,212791.52054120364,49370.4745245167,90239.8417211807,127104.139848171,0.2320133546625835,0.4240763047872822,0.5973176916302891,MEDELLÍN,2019-02-01,2019,02
Decil 6,262767.65904940414,49370.4745245167,90239.8417211807,127104.139848171,0.18788641913970977,0.3434206555237237,0.48371302734890054,MEDELLÍN,2019-02-01,2019,02
Decil 7,301885.2653509876,49370.4745245167,90239.8417211807,127104.139848171,0.16354052413626746,0.29892098780065707,0.42103459306101965,MEDELLÍN,2019-02-01,2019,02
Decil 8,381403.08172027353,49370.4745245167,90239.8417211807,127104.139848171,0.12944435137187935,0.23659966593391052,0.3332540976724226,MEDELLÍN,2019-02-01,2019,02
Decil 9,426817.51466951566,49370.4745245167,90239.8417211807,127104.139848171,0.11567115412952114,0.2114248797663641,0.2977950423299466,MEDELLÍN,2019-02-01,2019,02
Decil 10,1001905.5166794725,49370.4745245167,90239.8417211807,127104.139848171,0.04927657718478378,0.09006821523476054,0.12686240142625535,MEDELLÍN,2019-02-01,2019,02
Decil 1,56184.05341758951,49233.375120896,90529.0360277637,126979.692673675,0.876287347140435,1.6112941399030818,2.260066423650408,MEDELLÍN,2019-03-01,2019,03
Decil 2,111164.01146034624,49233.375120896,90529.0360277637,126979.692673675,0.4428895149979203,0.8143735984199947,1.1422733941098413,MEDELLÍN,2019-03-01,2019,03
Decil 3,134672.08846732057,49233.375120896,90529.0360277637,126979.692673675,0.3655796511453295,0.6722182529287158,0.942880548737371,MEDELLÍN,2019-03-01,2019,03
Decil 4,169019.8748470809,49233.375120896,90529.0360277637,126979.692673675,0.29128749009806937,0.5356117800327859,0.7512707768157955,MEDELLÍN,2019-03-01,2019,03
Decil 5,199952.731593126,49233.375120896,90529.0360277637,126979.692673675,0.24622506893818577,0.45275218451117133,0.6350485520350867,MEDELLÍN,2019-03-01,2019,03
Decil 6,239734.16785469354,49233.375120896,90529.0360277637,126979.692673675,0.2053665339466216,0.37762258437284874,0.5296687318707081,MEDELLÍN,2019-03-01,2019,03
Decil 7,271336.8881163823,49233.375120896,90529.0360277637,126979.692673675,0.18144740828522635,0.3336407248428891,0.46797799427555403,MEDELLÍN,2019-03-01,2019,03
Decil 8,345130.6786292695,49233.375120896,90529.0360277637,126979.692673675,0.14265140182968558,0.2623036479611471,0.3679177208412508,MEDELLÍN,2019-03-01,2019,03
Decil 9,380914.3142509237,49233.375120896,90529.0360277637,126979.692673675,0.12925052506287277,0.23766246801670085,0.3333550037975951,MEDELLÍN,2019-03-01,2019,03
Decil 10,939638.9466060938,49233.375120896,90529.0360277637,126979.692673675,0.05239605627110637,0.09634449099278809,0.13513668535379067,MEDELLÍN,2019-03-01,2019,03
Decil 1,63432.90232332212,50619.0583788557,91381.4334321618,128046.880273963,0.7979937307747117,1.4405999108535814,2.0186192903691955,MEDELLÍN,2019-04-01,2019,04
Decil 2,119338.36019272488,50619.0583788557,91381.4334321618,128046.880273963,0.4241641857413551,0.7657339457705453,1.0729733512943729,MEDELLÍN,2019-04-01,2019,04
