Demo_Group,cost_day,Cost_1000kcal,Sex,ciudad,fecha,escenario,person,per_capita
lactantes < 18 años,2353.5076726333864,1060.4145840271322,1,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,2353.5076726333864
lactantes 19 a 30 años,2545.1104587433197,1088.667307429254,1,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,2545.1104587433197
lactantes 31 a 50 años,2429.3914265488224,1088.6673074292542,1,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,2429.3914265488224
> 70 años,1967.377633070376,1079.5456604197893,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,1967.377633070376
1 a 3 años,1120.3921737359985,1064.5470589090444,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,1120.3921737359985
14 a 18 años,2738.63394378923,1099.6102255466033,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,2738.63394378923
19 a 30 años,2856.9106895275654,1108.2712759234942,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,2856.9106895275654
31 a 50 años,2706.3025750463053,1108.271275923494,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,1,2706.3025750463053
4 a 8 años,1435.8097759065959,1081.0838448871348,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,1435.8097759065959
51 a 70 años,2199.944978843701,1108.2712759234942,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,2199.944978843701
9 a 13 años,1959.050117584409,1100.9318234994216,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,1959.050117584409
> 70 años,1580.0854590168217,1075.8587396571802,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,1580.0854590168217
1 a 3 años,1085.166974504446,1018.3728784509022,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,1085.166974504446
14 a 18 años,2063.3722843063338,1086.6213765040488,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,2063.3722843063338
19 a 30 años,1984.1635463354437,1086.6213765040488,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,1984.1635463354437
31 a 50 años,1871.5269116636973,1086.6213765040484,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,2,1871.5269116636973
4 a 8 años,1316.0572310486116,1078.2986452300393,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,1316.0572310486116
51 a 70 años,1700.339106096765,1086.6213765040486,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,1700.339106096765
9 a 13 años,1767.4686113384755,1097.718170548515,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,3,1767.4686113384755
gestantes < 18 años,2270.9847158138386,1038.6263020239783,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,2270.9847158138386
gestantes 19 a 30 años,2533.033987870914,1095.8053751462853,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,2533.033987870914
gestantes 31 a 50 años,2416.485764386678,1095.8053751462853,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,2416.485764386678
lactantes < 18 años,2351.631306147747,1057.914394331799,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,2351.631306147747
lactantes 19 a 30 años,2543.267172683531,1086.2183250034045,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,2543.267172683531
lactantes 31 a 50 años,2427.631949534792,1086.218325003405,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,2427.631949534792
> 70 años,1966.544785304405,1075.8587396571795,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,1966.544785304405
1 a 3 años,1120.5273972963384,1061.713768182285,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,1120.5273972963384
14 a 18 años,2736.0336933612098,1096.2056591033167,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,2736.0336933612098
19 a 30 años,2854.427673975325,1104.8114874087155,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,2854.427673975325
31 a 50 años,2703.9504569323094,1104.8114874087157,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,1,2703.9504569323094
4 a 8 años,1435.8415665584887,1078.2986452300395,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,1435.8415665584887
51 a 70 años,2198.0329493159443,1104.8114874087155,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,2198.0329493159443
9 a 13 años,1958.1502947866497,1097.718170548515,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,1958.1502947866497
> 70 años,1588.1157537954996,1081.3264583621165,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,1588.1157537954996
1 a 3 años,1092.1845598494215,1024.9585180395022,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,1092.1845598494215
14 a 18 años,2076.1467226628697,1093.3487023950777,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,2076.1467226628697
19 a 30 años,1996.4475995355037,1093.3487023950777,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,1996.4475995355037
31 a 50 años,1883.113625969925,1093.3487023950772,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,2,1883.113625969925
4 a 8 años,1324.8515882676218,1085.5042159690654,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,1324.8515882676218
51 a 70 años,1710.865988357056,1093.3487023950775,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,1710.865988357056
9 a 13 años,1776.6733071909484,1103.43491246224,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,3,1776.6733071909484
gestantes < 18 años,2285.973882668149,1045.481541001108,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,2285.973882668149
gestantes 19 a 30 años,2543.8378416100936,1100.4791857056289,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,2543.8378416100936
gestantes 31 a 50 años,2426.7925186135276,1100.4791857056287,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,2426.7925186135276
lactantes < 18 años,2364.2936433820328,1063.6107247008558,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,2364.2936433820328
lactantes 19 a 30 años,2553.983010480555,1090.7950126231367,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,2553.983010480555
lactantes 31 a 50 años,2437.8605682507086,1090.795012623137,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,2437.8605682507086
> 70 años,1976.5391398700704,1081.3264583621155,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,1976.5391398700704
1 a 3 años,1128.4265634573871,1069.198327230623,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,1128.4265634573871
14 a 18 años,2749.7457048389447,1101.6994454613043,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,2749.7457048389447
19 a 30 años,2866.5508000835184,1109.5037656926431,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,2866.5508000835184
31 a 50 años,2715.434486700716,1109.5037656926434,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,1,2715.434486700716
4 a 8 años,1445.436364830413,1085.5042159690659,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,1445.436364830413
51 a 70 años,2207.3682815359443,1109.5037656926434,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,2207.3682815359443
9 a 13 años,1968.3480305661221,1103.43491246224,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,1968.3480305661221
> 70 años,1609.715418432898,1096.0333768020018,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,1609.715418432898
1 a 3 años,1107.6741565949496,1039.4947005758263,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,1107.6741565949496
14 a 18 años,2105.5738253482837,1108.8457210716178,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2105.5738253482837
19 a 30 años,2024.7450545642248,1108.8457210716178,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2024.7450545642248
31 a 50 años,1909.8046962275434,1108.8457210716174,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,2,1909.8046962275434
4 a 8 años,1343.70939765809,1100.9551780078104,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,1343.70939765809
51 a 70 años,1735.1156372719418,1108.8457210716176,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,1735.1156372719418
9 a 13 años,1801.1672521035844,1118.6473174953644,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,3,1801.1672521035844
gestantes < 18 años,2319.0554265075507,1060.6112604148507,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2319.0554265075507
gestantes 19 a 30 años,2578.8166195291333,1115.6112104014162,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2578.8166195291333
gestantes 31 a 50 años,2460.1618769805063,1115.6112104014162,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2460.1618769805063
lactantes < 18 años,2397.5638788279434,1078.5778077163877,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2397.5638788279434
lactantes 19 a 30 años,2588.8949983006637,1105.7057704624258,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2588.8949983006637
lactantes 31 a 50 años,2471.1852059310027,1105.7057704624258,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2471.1852059310027
> 70 años,2003.4216781622906,1096.0333768020012,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2003.4216781622906
1 a 3 años,1144.567138229355,1084.4917243426632,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,1144.567138229355
14 a 18 años,2787.7520034375507,1116.9268601332997,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2787.7520034375507
19 a 30 años,2905.319554776267,1124.5092835859825,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2905.319554776267
31 a 50 años,2752.1594641530824,1124.5092835859825,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,1,2752.1594641530824
4 a 8 años,1466.0105662695833,1100.9551780078107,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,1466.0105662695833
51 a 70 años,2237.2219019291106,1124.5092835859825,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,2237.2219019291106
9 a 13 años,1995.48448161452,1118.6473174953646,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,1995.48448161452
> 70 años,1673.467162853462,1139.4410741590373,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,1673.467162853462
1 a 3 años,1153.6057680896276,1082.5991338185395,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,1153.6057680896276
14 a 18 años,2187.7985190286468,1152.147218580884,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2187.7985190286468
19 a 30 años,2103.813306595158,1152.1472185808843,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2103.813306595158
31 a 50 años,1984.384416133899,1152.1472185808836,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,2,1984.384416133899
4 a 8 años,1395.7688233472645,1143.6095602548216,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,1395.7688233472645
51 a 70 años,1802.8735805257693,1152.1472185808839,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,1802.8735805257693
9 a 13 años,1872.7906864287825,1163.1303395934592,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,3,1872.7906864287825
gestantes < 18 años,2417.2828884597475,1105.5352199880663,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2417.2828884597475
gestantes 19 a 30 años,2692.2881131259414,1164.6996447472077,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2692.2881131259414
gestantes 31 a 50 años,2568.412397997343,1164.6996447472077,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2568.412397997343
lactantes < 18 años,2501.6273360017194,1125.3922164973326,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2501.6273360017194
lactantes 19 a 30 años,2702.5959169776197,1154.266937280899,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2702.5959169776197
lactantes 31 a 50 años,2579.716462826199,1154.2669372808991,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2579.716462826199
> 70 años,2082.7659059247108,1139.4410741590364,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2082.7659059247108
1 a 3 años,1188.7780573295927,1126.3821249040177,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,1188.7780573295927
14 a 18 años,2900.0977012202775,1161.9387289506176,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2900.0977012202775
19 a 30 años,3024.068941182689,1170.4714522619315,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,3024.068941182689
31 a 50 años,2864.648724456145,1170.4714522619317,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,1,2864.648724456145
4 a 8 años,1522.808314553008,1143.609560254822,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,1522.808314553008
51 a 70 años,2328.6640731258512,1170.4714522619315,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2328.6640731258512
9 a 13 años,2074.8349425719625,1163.1303395934592,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,2074.8349425719625
> 70 años,1728.5715445562157,1176.960899627972,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,1728.5715445562157
1 a 3 años,1201.3573716498822,1127.4115351455423,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,1201.3573716498822
14 a 18 años,2262.407804335875,1191.4382592317372,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,2262.407804335875
19 a 30 años,2175.5584905596256,1191.438259231737,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,2175.5584905596256
31 a 50 años,2052.05678256748,1191.4382592317368,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,2,2052.05678256748
4 a 8 años,1442.1464470363333,1181.6086134974116,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,1442.1464470363333
51 a 70 años,1864.3559831201508,1191.4382592317368,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,1864.3559831201508
9 a 13 años,1934.8215965617258,1201.6557520119736,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,3,1934.8215965617258
gestantes < 18 años,2522.4578231990154,1153.6365800602816,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,2522.4578231990154
gestantes 19 a 30 años,2802.4774946500925,1212.3682181403742,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,2802.4774946500925
gestantes 31 a 50 años,2673.531821232359,1212.3682181403742,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,2673.531821232359
lactantes < 18 años,2608.8760255587554,1173.6395468330868,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,2608.8760255587554
lactantes 19 a 30 años,2812.9183368200756,1201.3851619718391,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,2812.9183368200756
lactantes 31 a 50 años,2685.022831750445,1201.3851619718391,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,2685.022831750445
> 70 años,2151.34778791507,1176.9608996279712,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,2151.34778791507
1 a 3 años,1229.0380800380096,1164.5290015622716,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,1229.0380800380096
14 a 18 años,3001.6397337374638,1202.6220549463028,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,3001.6397337374638
19 a 30 años,3127.9071424954072,1210.6622192896275,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,3127.9071424954072
31 a 50 años,2963.0128744559674,1210.6622192896275,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,1,2963.0128744559674
4 a 8 años,1573.407117006237,1181.6086134974119,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,1573.407117006237
51 a 70 años,2408.623985918173,1210.6622192896273,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,2408.623985918173
9 a 13 años,2143.5579989156467,1201.6557520119736,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,2143.5579989156467
> 70 años,1789.7336780129208,1218.605366033238,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,1789.7336780129208
1 a 3 años,1255.0853075462662,1177.8324141600483,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,1255.0853075462662
14 a 18 años,2345.6823014753472,1235.2926084432738,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,2345.6823014753472
19 a 30 años,2255.6362461930953,1235.2926084432738,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,2255.6362461930953
31 a 50 años,2127.588698759801,1235.2926084432734,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,2,2127.588698759801
4 a 8 años,1492.404569152859,1222.7871152460589,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,1492.404569152859
51 a 70 años,1932.9790256528704,1235.2926084432736,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,1932.9790256528704
9 a 13 años,2004.1750896519102,1244.7289862791747,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,3,2004.1750896519102
gestantes < 18 años,2642.6522985716524,1208.6070704430217,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,2642.6522985716524
gestantes 19 a 30 años,2930.621301435953,1267.8039813160906,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,2930.621301435953
gestantes 31 a 50 años,2795.7795630214955,1267.8039813160908,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,2795.7795630214955
lactantes < 18 años,2732.591501806707,1229.2946925960164,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,2732.591501806707
lactantes 19 a 30 años,2940.901971634444,1256.046414603518,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,2940.901971634444
lactantes 31 a 50 años,2807.1874097507666,1256.0464146035183,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,2807.1874097507666
> 70 años,2227.469034345764,1218.6053660332373,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,2227.469034345764
1 a 3 años,1272.3526777452014,1205.570126357581,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,1272.3526777452014
14 a 18 años,3117.8364078039463,1249.176836778752,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,3117.8364078039463
19 a 30 años,3247.05226799577,1256.7775595106077,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,3247.05226799577
31 a 50 años,3075.8770116261667,1256.777559510608,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,1,3075.8770116261667
4 a 8 años,1628.239611437032,1222.7871152460596,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,1628.239611437032
51 a 70 años,2500.370893358801,1256.777559510608,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,2500.370893358801
9 a 13 años,2220.393628169728,1244.728986279175,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,2220.393628169728
> 70 años,1766.3676056474744,1202.6957245500046,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,1766.3676056474744
1 a 3 años,1235.2904313168904,1159.2559502997337,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,1235.2904313168904
14 a 18 años,2315.3991965476675,1219.344798437483,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,2315.3991965476675
19 a 30 años,2226.5156491373127,1219.3447984374827,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,2226.5156491373127
31 a 50 años,2100.121214451732,1219.3447984374825,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,2,2100.121214451732
4 a 8 años,1473.7598181606245,1207.5107205260827,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,1473.7598181606245
51 a 70 años,1908.0239809650056,1219.3447984374825,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,1908.0239809650056
