alimento_sipsa,term,estimate,std.error,statistic,p.value,ci_lo,ci_hi
Tilapia roja entera congelada,mes_factor2,0.0016950683200477581,0.05274047144007598,0.03213980220054924,0.9744885187594157,-0.10167625570250116,0.10506639234259668
Tilapia roja entera congelada,mes_factor3,0.0023087175189046997,0.05274262731566861,0.0437732747951074,0.9652594790479152,-0.10106683201980578,0.10568426705761517
Tilapia roja entera congelada,mes_factor4,-0.033962943443343205,0.055314486049487785,-0.6139972703164563,0.5420008165268108,-0.14237933610033926,0.07445344921365285
Tilapia roja entera congelada,mes_factor5,-0.04123038793598184,0.05531432904971981,-0.7453834954577776,0.45952966831512676,-0.14964647287343266,0.06718569700146898
Tilapia roja entera congelada,mes_factor6,-0.04246057095383792,0.055314562833679776,-0.7676201126547573,0.44632291516498745,-0.1508771141078503,0.06595597220017443
Tilapia roja entera congelada,mes_factor7,-0.039585148160727356,0.055314761597654805,-0.7156344349571536,0.4775459185196297,-0.14800208089213077,0.06883178457067607
Tilapia roja entera congelada,mes_factor8,-0.03536349375803806,0.05531466814356533,-0.6393149402298609,0.5255363889092235,-0.1437802433194261,0.07305325580334998
Tilapia roja entera congelada,mes_factor9,-0.0012972283490180747,0.055314278171196364,-0.0234519619871597,0.9813831023616071,-0.10971321356456294,0.10711875686652679
Tilapia roja entera congelada,mes_factor10,0.0034630081495589274,0.05531558613600405,0.0626045639477534,0.9503309963584152,-0.104955540677009,0.11188155697612685
Tilapia roja entera congelada,mes_factor11,0.028729177625529918,0.05532227950881455,0.5193057459057245,0.6058388131608172,-0.0797024902117466,0.13716084546280644
Tilapia roja entera congelada,mes_factor12,0.0577571150708801,0.05532182369322905,1.0440204464544633,0.301497420353983,-0.05067365936784884,0.16618788950960903
Tomate larga vida,(Intercept),0.6821037513654425,1.059287930430536,0.6439266716540506,0.5239433336936782,-1.394100592278408,2.758308095009293
Tomate larga vida,ln_wholesale,0.9311290395777022,0.15352018120048802,6.065189816065318,7.088833472780925e-7,0.6302294844247457,1.2320285947306586
Tomate larga vida,mes_factor2,-0.012972190000642331,0.08820982516432373,-0.1470606021095358,0.8839527715165877,-0.18586344732271684,0.15991906732143216
Tomate larga vida,mes_factor3,-0.0061761124856093185,0.09369360511362766,-0.06591818596497796,0.9478290471459822,-0.18981557850831954,0.1774633535371009
Tomate larga vida,mes_factor4,-0.008079989983987552,0.10409785808330872,-0.0776191761555862,0.9385859827137998,-0.21211179182727263,0.19595181185929755
Tomate larga vida,mes_factor5,0.19885399522451527,0.09438981335923556,2.1067315226877543,0.04259651811895792,0.013849961040413583,0.38385802940861696
Tomate larga vida,mes_factor6,0.014702288655134194,0.09478076101498306,0.15511891335004196,0.8776448120733555,-0.1710680029342326,0.20047258024450101
Tomate larga vida,mes_factor7,0.2155638400954114,0.09510708048582125,2.2665382955115323,0.029896607494855027,0.02915396234320175,0.40197371784762104
Tomate larga vida,mes_factor8,0.0407145476379537,0.0893139696891503,0.4558586722732987,0.6513899524777764,-0.13434083295278088,0.2157699282286883
Tomate larga vida,mes_factor9,-0.13193342635186692,0.10362132775007322,-1.273226556892615,0.21157441558592616,-0.3350312287420104,0.0711643760382766
Tomate larga vida,mes_factor10,-0.11278863049672049,0.1575528420348757,-0.7158781081953046,0.4789547350447614,-0.4215922008850769,0.19601493989163588
Tomate larga vida,mes_factor11,-0.07603972276882366,0.10345124165486753,-0.7350295806260715,0.4673614784658008,-0.278804156412364,0.1267247108747167
Tomate larga vida,mes_factor12,-0.04573383955592111,0.089145173272616507,-0.5130265372423655,0.6112502384846217,-0.22045837917024946,0.12899070005840724
Zanahoria,(Intercept),4.830297237674957,0.32454372622084837,14.883348058892976,7.109375980041305e-32,4.194191534282094,5.46640294106782
Zanahoria,ln_wholesale,0.3290188767283678,0.05429373975388542,6.059978152542389,9.617463846031369e-9,0.2226031468107524,0.4354346066459832
Zanahoria,mes_factor2,-0.08246522016781235,0.07585325897066916,-1.0871677932743786,0.27861837581277366,-0.2311376077503239,0.0662071674146992
Zanahoria,mes_factor3,-0.26990203974229365,0.0808793994255865,-3.3370925310915345,0.0010555806705023804,-0.4284256626164432,-0.11137841686814412
Zanahoria,mes_factor4,-0.2206130797585895,0.07584867623342621,-2.908594990895387,0.004153899596798551,-0.3692764851761049,-0.0719496743410741
Zanahoria,mes_factor5,-0.15738736076278903,0.07587312343184083,-2.074349303731709,0.03966885879419699,-0.30609868268919704,-0.008676038836381017
Zanahoria,mes_factor6,0.028468825420093696,0.07587495239989314,0.3752071601976226,0.7080096030681383,-0.12024608128369686,0.17718373212388425
Zanahoria,mes_factor7,-0.23945770448636902,0.08861078494052296,-2.702353947627222,0.007637734659134993,-0.413134842969794,-0.06578056600294402
Zanahoria,mes_factor8,-0.10825871012442109,0.08101681449779823,-1.3362498981907418,0.1833888665209129,-0.2670516665401056,0.050534246291263435
Zanahoria,mes_factor9,0.040228272445511866,0.07604034791423311,0.5290385111189372,0.5975211817037731,-0.10881080946638505,0.18926735435740877
Zanahoria,mes_factor10,-0.07793664931342754,0.07605945076779962,-1.0246806744813184,0.30708013676761087,-0.2270131728183148,0.07113987419145969
Zanahoria,mes_factor11,-0.12300118569894011,0.0759929594048882,-1.6185865988399464,0.10753072154773737,-0.271947386132521,0.025945014734640753
Zanahoria,mes_factor12,-0.1007051465692459,0.07588424409802737,-1.327089012564385,0.1863938094150532,-0.24943826500137953,0.048027971862887736
Lulo,(Intercept),-1.1532614606210903,1.0258808275610725,-1.1241670861155018,0.2666510567225471,-3.163987882640792,0.8574649613986116
Lulo,ln_wholesale,1.2067997549497156,0.14426066554247877,8.365410976108128,7.295388374334193e-11,0.9240488504864572,1.489550659412974
Lulo,mes_factor2,-0.007770602422750547,0.08581556903552812,-0.09055003084036505,0.9282349456498815,-0.17596911773238566,0.16042791288688457
Lulo,mes_factor3,0.009543368576190944,0.08583501520282161,0.11118269803576886,0.9119449214770023,-0.1586932612213394,0.1777799983737213
Lulo,mes_factor4,-0.023853452225587077,0.08961131250197836,-0.26618795729680295,0.7912587619013984,-0.19949162472946466,0.1517847202782905
Lulo,mes_factor5,4.5658689960201477e-4,0.08960990489516539,0.005095272672548595,0.9959561441164447,-0.17517882669492216,0.17609200049412618
Lulo,mes_factor6,0.025729284396809392,0.08963553096044008,0.28704336462473573,0.7753408368193638,-0.14995635628565318,0.20141492507927194
Lulo,mes_factor7,0.05463738977460131,0.0950250291364061,0.574978932089257,0.5680479458116194,-0.13161166733275464,0.24088644688195726
Lulo,mes_factor8,0.015181230420133505,0.09516537830315185,0.15952472097334905,0.8739390649835754,-0.17134291105404412,0.20170537189431112
Lulo,mes_factor9,0.02416560397279847,0.08974258655814785,0.26927688291155505,0.7888952754069445,-0.1517298656811713,0.20006107362676823
Lulo,mes_factor10,-0.012184333649067668,0.08990666969240466,-0.13552202178941353,0.8927779244386933,-0.1884014062461808,0.16403273894804543
Lulo,mes_factor11,0.01730895203421465,0.09003700716618798,0.19224264087617032,0.848380374934339,-0.1591635820115138,0.19378148607994308
Lulo,mes_factor12,0.015019756940920273,0.09040053486830742,0.16614677073316625,0.8687541313661963,-0.16216529140096225,0.19220480528280282
Papa roja peruana,(Intercept),-0.4372125706714884,NA,NA,NA,NA,NA
Papa roja peruana,ln_wholesale,1.3270671675523475,NA,NA,NA,NA,NA
Papa roja peruana,mes_factor4,NA,NA,NA,NA,NA,NA
Tomate de árbol,(Intercept),3.393195255381572,1.1225911211264383,3.02264572694709,0.003978124279294448,1.1929166579737527,5.593473852789391
Tomate de árbol,ln_wholesale,0.5290624672500446,0.16753133232180575,3.1579911645051855,0.0027192005273809277,0.20070105589930531,0.8574238786007838
Tomate de árbol,mes_factor2,0.008216969496782965,0.07629529673954843,0.1076995548602882,0.9146738088211441,-0.14132181211273195,0.1577557511062979
Tomate de árbol,mes_factor3,0.16011014348783306,0.07630205779128192,2.098372548821702,0.041050148918685136,0.010558110216920491,0.30966217675874563
Tomate de árbol,mes_factor4,0.23395454024793527,0.07981713657954263,2.9311317127342114,0.005118937123105207,0.07751295255203172,0.3903961279438388
Tomate de árbol,mes_factor5,0.29089998179425053,0.08005994538972541,3.63352710744646,6.688465794207562e-4,0.1339824888303887,0.44781747475811234
Tomate de árbol,mes_factor6,0.385896235805107,0.08086203168179683,4.772279743398751,1.681279312173131e-5,0.22740665370878524,0.5443858179014288
Tomate de árbol,mes_factor7,0.4004607282842949,0.08331812917620669,4.8064056675753495,1.497621378510045e-5,0.2371571950989298,0.5637642614696601
Tomate de árbol,mes_factor8,0.2711228445779048,0.08744392382316368,3.10053383613242,0.0031993237323221886,0.099732753884504,0.44251293527130564
Tomate de árbol,mes_factor9,0.21896307991860658,0.09068180755875664,2.4146307381084235,0.019529828625327,0.04122673710344357,0.39669942273376957
Tomate de árbol,mes_factor10,0.15369234229751982,0.0933035065164953,1.6472300777929314,0.10590987223474034,-0.029182530474810953,0.3365672150698506
Tomate de árbol,mes_factor11,0.17357605700711398,0.09630824728401528,1.8022969153953567,0.07765141003297779,-0.015188107669555972,0.36234022168378394
Tomate de árbol,mes_factor12,0.10791352220808213,0.1002733580631327,1.0761933607543006,0.287111156485188,-0.08862225959565796,0.30444930401182224
"Carne de res, lomo fino",(Intercept),132.14258449884332,NA,NA,NA,NA,NA
"Carne de res, lomo fino",ln_wholesale,-14.207956183480354,NA,NA,NA,NA,NA
"Carne de res, lomo fino",mes_factor5,-0.03419935855375405,NA,NA,NA,NA,NA
"Carne de res, lomo fino",mes_factor6,0.009798094293878644,NA,NA,NA,NA,NA
"Carne de res, lomo fino",mes_factor7,0.07928678207760763,NA,NA,NA,NA,NA
"Carne de res, lomo fino",mes_factor8,0.12356570552579128,NA,NA,NA,NA,NA
"Carne de res, lomo fino",mes_factor9,0.15748315962406362,NA,NA,NA,NA,NA
"Carne de res, lomo fino",mes_factor10,0.006047612210555066,NA,NA,NA,NA,NA
"Carne de res, lomo fino",mes_factor11,-0.05491977471426412,NA,NA,NA,NA,NA
"Carne de res, lomo fino",mes_factor12,NA,NA,NA,NA,NA,NA
Arveja verde seca importada,(Intercept),1.0668981172410672,0.6641197739427113,1.6064844913548693,0.11799184259443027,-0.23477663968664686,2.3685728741687813
Arveja verde seca importada,ln_wholesale,0.8583769706838188,0.09371057303247882,9.159873244893262,1.854595749320827e-10,0.6747042475401603,1.0420496938274773
Arveja verde seca importada,mes_factor2,0.002646915473217879,0.023923980976484002,0.11063858794318787,0.9125939546912986,-0.04424408724069076,0.04953791818712652
Arveja verde seca importada,mes_factor3,-0.01777267884587109,0.023928877668729094,-0.7427293119182479,0.4630634322768814,-0.0646732790765801,0.029127921384837933
Arveja verde seca importada,mes_factor4,0.0033678948205599574,0.025841520042123218,0.130328820250128,0.8971221326114422,-0.04728148446200155,0.05401727410312146
Arveja verde seca importada,mes_factor5,-0.010854090547749917,0.023978363688529843,-0.4526618533583265,0.6538463784516578,-0.05785168337726841,0.036143502281768575
Arveja verde seca importada,mes_factor6,0.011613257128678972,0.02398826005225429,0.4841225292447845,0.6315958437774313,-0.03540373257373943,0.058630246831097375
Arveja verde seca importada,mes_factor7,0.008545188542648043,0.024007104198667754,0.3559441601924754,0.7242183498189376,-0.03850873568674075,0.05559911277203684
Arveja verde seca importada,mes_factor8,0.0037778703914592435,0.024024644745565597,0.15724979209761478,0.8760360060934447,-0.04331043330984933,0.050866174092767814
Arveja verde seca importada,mes_factor9,-0.00417202512231544,0.024065447996840614,-0.1733616229734496,0.8634591727216925,-0.05134030319612304,0.04299625295149216
Arveja verde seca importada,mes_factor10,-0.027838502622478285,0.02408382897528661,-1.1559001955646047,0.25627952562284534,-0.07504280741404004,0.01936580216908347
Arveja verde seca importada,mes_factor11,-0.0357137828210085,0.02586432939613488,-1.3808122481747198,0.1769052243495853,-0.08640786843743287,0.014980302795415866
Arveja verde seca importada,mes_factor12,-0.04504244138798572,0.025927989881626326,-1.7372130116382338,0.09196752584186699,-0.09586130155597332,0.005776418780001874
Fríjol verde cargamanto,(Intercept),2.3951965632345757,0.820982222498636,2.9174767706234412,0.007543540073289749,0.7860714071372492,4.0043217193319025
Fríjol verde cargamanto,ln_wholesale,0.8434448328892854,0.11650629087165636,7.239478886324057,1.7641954304369808e-7,0.6150925027808389,1.0717971629977319
Fríjol verde cargamanto,mes_factor2,-0.12032268238030981,0.05962453356592475,-2.01800626661965,0.05490267649971947,-0.23718676816952233,-0.0034585965910973043
Fríjol verde cargamanto,mes_factor3,-0.05985247947085206,0.05967297673700845,-1.003008107583349,0.32586308581943224,-0.17681151387538863,0.0571065549336845
Fríjol verde cargamanto,mes_factor4,0.025306168619206038,0.06492548814433476,0.38977248138586684,0.7001422981240913,-0.10194778814369007,0.15256012538210215
Fríjol verde cargamanto,mes_factor5,0.018100853237665065,0.07437399296911125,0.24337611193179648,0.8097822571536955,-0.12767217298179298,0.1638738794571231
Fríjol verde cargamanto,mes_factor6,-0.06768226890193153,0.07437610552033902,-0.9100001731526938,0.3718714948135907,-0.213459435721796,0.07809489791793293
Fríjol verde cargamanto,mes_factor7,-0.1154976372348098,0.06492611579320938,-1.778908776903757,0.08792530635597537,-0.24275282418950017,0.011757549719880578
Fríjol verde cargamanto,mes_factor8,-0.1768515318353944,0.06508259150690376,-2.7173400404105683,0.012018669338236539,-0.3044134111889258,-0.04928965248186301
Fríjol verde cargamanto,mes_factor9,-0.07923491916379881,0.06040797507094573,-1.3116632211349892,0.20204333571604394,-0.19763455030285243,0.039164711975254826
Fríjol verde cargamanto,mes_factor10,-0.021164518451433138,0.066935638445902,-0.31619207559420676,0.7545903168126686,-0.15235836980540104,0.11002933290253478
Fríjol verde cargamanto,mes_factor11,0.021326661456643553,0.07913846894996701,0.26948539363487956,0.7898596113273701,-0.13378473768529178,0.1764380605985789
Fríjol verde cargamanto,mes_factor12,0.05143367193993434,0.07623198994762831,0.674699322099154,0.5063148918409148,-0.09798102835741715,0.20084837223728583
Huevo rojo extra,(Intercept),1.3114696324020398,0.46715084064244267,2.80737936936699,0.00792409850435597,0.39585398474285227,2.2270852800612273
Huevo rojo extra,ln_wholesale,0.8718654352845301,0.06063762742840938,14.378290712542816,1.005606085677193e-16,0.7530156855248478,0.9907151850442124
Huevo rojo extra,mes_factor2,-0.00523818352885528,0.018289432537189534,-0.28640492361936404,0.7761656267679773,-0.041085471301746765,0.030609104244036206
Huevo rojo extra,mes_factor3,-0.01385063250406974,0.018289116569305888,-0.7573155571283782,0.4536569747047966,-0.04969730097990928,0.0219960359717698
Huevo rojo extra,mes_factor4,-0.011766304756436623,0.01939926977890188,-0.6065333845314805,0.5478643681726747,-0.04978887352308431,0.02625626401021106
Huevo rojo extra,mes_factor5,-0.0030458160531290374,0.019398853917185013,-0.1570101030778327,0.8760905469895257,-0.04106756973081166,0.03497593762455359
Huevo rojo extra,mes_factor6,-0.011111032827626367,0.019398832603242912,-0.5727681172819096,0.5702662782337746,-0.04913274472998247,0.02691067907472974
Huevo rojo extra,mes_factor7,-0.015322904534457915,0.019401414727331333,-0.789782845725786,0.4346870938982743,-0.05334967740002733,0.0227038683311115
Huevo rojo extra,mes_factor8,-0.012871016505982626,0.019408751609642724,-0.6631553004979467,0.5113417890910001,-0.05091216966088237,0.025170136648917114
Huevo rojo extra,mes_factor9,-0.0080504333879565515,0.019420244809104505,-0.4145382031529482,0.6808736423687973,-0.046114113213801385,0.03001324643788828
Huevo rojo extra,mes_factor10,-0.004595165052338022,0.019439227040401835,-0.23638620212560849,0.8144367744339165,-0.042696050051525616,0.033505719946849574
Huevo rojo extra,mes_factor11,0.006374186576022976,0.01946693920434905,0.32743650704980565,0.7451832490348307,-0.03178101426450116,0.04452938741654711
Huevo rojo extra,mes_factor12,-0.01479017265781453,0.02156773957754857,-0.6857544159709114,0.4971426006637616,-0.057062942229809725,0.027482596914180667
Naranja Sweet,(Intercept),6.947553066915107,1.3014650387147368,5.338255627501274,4.595838116636305e-6,4.396681591034223,9.498424542795991
Naranja Sweet,ln_wholesale,-0.05718439723994188,0.21819527213419376,-0.26207899319089056,0.7946760512278837,-0.48484713062296164,0.37047833614307785
Naranja Sweet,mes_factor2,-0.028681196988797134,0.09597234662899712,-0.29884855373674263,0.76668388339281,-0.21678699638163146,0.15942460240403722
Naranja Sweet,mes_factor3,-0.028755605845794854,0.09629170200425176,-0.29863015449166275,0.7668492578034375,-0.21748734177412832,0.15997613008253858
Naranja Sweet,mes_factor4,-0.04957999636349099,0.10310370333999846,-0.48087502928962905,0.6333625856741751,-0.251663254909888,0.152503262182906
Naranja Sweet,mes_factor5,-0.17189208693511807,0.10356941892516895,-1.6596799394936612,0.10521069734073232,-0.3748881480284492,0.031103974158213088
Naranja Sweet,mes_factor6,-0.2571854497194296,0.10299512253327095,-2.4970643598812154,0.016973334395921226,-0.45905588988464063,-0.05531500955421853
Naranja Sweet,mes_factor7,-0.21967243034853334,0.10207882927602495,-2.151988143932675,0.03781525372707484,-0.41974693572954225,-0.019597924967524438
Naranja Sweet,mes_factor8,-0.17857038249474533,0.10178566209458825,-1.7543765872329042,0.08742777359719177,-0.37807028020013833,0.020929515210647648
Naranja Sweet,mes_factor9,-0.06474487290586646,0.10174364109773741,-0.6363530163390847,0.5283610489136796,-0.2641624094574318,0.13467266364569885
Naranja Sweet,mes_factor10,-0.06384077456762748,0.10196227161962779,-0.6261215403849251,0.534978354029027,-0.26368682694209794,0.13600527780684296
Naranja Sweet,mes_factor11,-0.09935230111840039,0.10209344877956254,-0.9731506017875764,0.33663273539710736,-0.299455460726343,0.1007508584895422
Naranja Sweet,mes_factor12,-0.10250174597846529,0.10185623247525365,-1.0063374963664444,0.3206186134910226,-0.30213996162996243,0.09713646967303186
Papa Betina,(Intercept),4.1311357863056575,0.9255002648828841,4.463678664455515,7.291618683075016e-5,2.3171552671352047,5.945116305476111
Papa Betina,ln_wholesale,0.42199709173344707,0.15777663748339124,2.6746487849182974,0.011072522004333885,0.11275488226600022,0.731239301200894
Papa Betina,mes_factor2,-0.0492114438524993,0.16363099451759477,-0.30074646919784953,0.7652913638730026,-0.36992819310698505,0.2715053054019864
Papa Betina,mes_factor3,0.024723627929731047,0.16363334365681517,0.15109162580936683,0.8807242105659037,-0.2959977256376267,0.3454449814970888
Papa Betina,mes_factor4,0.017461011018721252,0.17355463170597335,0.10060815345050964,0.920404722545332,-0.3227060671249865,0.35762808916242905
Papa Betina,mes_factor5,0.07245978850656344,0.17358346869961525,0.4174348458951152,0.678772773248564,-0.2677638101446824,0.4126833871578093
Papa Betina,mes_factor6,0.09502646939667156,0.1736905002913059,0.5471022838744631,0.5875933922499579,-0.245406911174288,0.4354598499676311
Papa Betina,mes_factor7,-0.1012198125367259,0.18912796446938768,-0.5351922060849409,0.595719223184076,-0.47191062289672575,0.26947099782327394
Papa Betina,mes_factor8,-0.06889464018859259,0.1747495568866852,-0.39424786772573456,0.6956612750653699,-0.41140377168649556,0.27361449130931037
Papa Betina,mes_factor9,-0.16721325479829738,0.17431098641382173,-0.9592812147900188,0.3436440683185583,-0.508862788169388,0.17443627857279323
Papa Betina,mes_factor10,-0.12420585011390856,0.17364165859243516,-0.7152998371516344,0.4789134911605385,-0.46454350095508146,0.21613180072726434
Papa Betina,mes_factor11,-0.08225722292855661,0.1735988056539075,-0.47383518923826823,0.6384016305712257,-0.42251088201021536,0.2579964361531021
Papa Betina,mes_factor12,-0.06264506704143576,0.17422700143349737,-0.3595600367681668,0.7212202851870221,-0.40412998985109055,0.27883985576821907
Mango común,(Intercept),1.192016007359319,2.068202529766683,0.576353616342299,0.5695293988591879,-2.861660950983379,5.245692965702017
Mango común,ln_wholesale,0.8913246563459832,0.31308250846035157,2.846932141719631,0.008694466908819197,0.2776829397636942,1.5049663729282723
Mango común,mes_factor2,0.08027188673969883,0.12808691617726428,0.6266985663750977,0.536538236269271,-0.17077846896773918,0.3313222424471368
Mango común,mes_factor3,0.3627738850648013,0.1282234124097076,2.829232807388116,0.009064949111979784,0.11145599674177437,0.6140917733878282
Mango común,mes_factor4,0.35107150026080586,0.13827937003479493,2.5388566651154583,0.017722256652998255,0.08004393499260781,0.622099065529004
Mango común,mes_factor5,0.09873370732221692,0.13832615685565672,0.7137746726040072,0.4819776615942182,-0.17238556011487022,0.36985297475930407
Mango común,mes_factor6,0.009094530581100947,0.13858500806476068,0.06562420212762898,0.9481989889777538,-0.26253208522583,0.28072114638803186
Mango común,mes_factor7,0.3233599011241477,0.1394992862217283,2.3180039832618253,0.02892115047990657,0.04994130012956022,0.5967785021187352
Mango común,mes_factor8,0.5866582332228456,0.14031465115081815,4.1810190768480195,3.1086693682266944e-4,0.311641516967242,0.8616749494784492
Mango común,mes_factor9,0.745485615729607,0.16102976148510692,4.629489659888457,9.735065560737298e-5,0.42986728321879747,1.0611039482404165
Mango común,mes_factor10,0.774891942404699,0.13886852615245884,5.580040084489502,8.377911173474472e-6,0.5027096311458797,1.0470742536635185
Mango común,mes_factor11,0.38856939139544605,0.1430742837806835,2.7158576728650865,0.011815955130666939,0.10814379518530642,0.6689949876055856
Mango común,mes_factor12,0.1820026733912425,0.1472370394046821,1.2361201646482904,0.22790257469720945,-0.10658192384193443,0.4705872706244194
Cebolla cabezona roja importada,(Intercept),6.105398843224904,1.3551554128637109,4.5053126639718695,5.915123129853735e-4,3.4492942340120307,8.761503452437777
Cebolla cabezona roja importada,ln_wholesale,0.15421037386108422,0.19561845576931278,0.7883222125162878,0.44464634016762206,-0.22920179944676883,0.5376225471689373
Cebolla cabezona roja importada,mes_factor2,-0.05819060898788985,0.19961766719835888,-0.2915103147161127,0.7752605617762336,-0.44944123669667324,0.3330600187208935
Cebolla cabezona roja importada,mes_factor3,0.10268566788960136,0.2008342168205931,0.51129568215625,0.6177170388942306,-0.2909493970787611,0.49632073285796385
Cebolla cabezona roja importada,mes_factor4,0.2802106725500315,0.20034119704545147,1.3986672570717447,0.1853147197782496,-0.11245807365905336,0.6728794187591164
Cebolla cabezona roja importada,mes_factor5,0.4866342889002424,0.1997798054327263,2.435853252765887,0.029999547209573277,0.09506587025209884,0.878202707548386
Cebolla cabezona roja importada,mes_factor6,0.4681578711437468,0.19981241735731525,2.3429868740667996,0.03568944201054552,0.07652553312340893,0.8597902091640847
Cebolla cabezona roja importada,mes_factor7,0.1940185130268466,0.1822274517308342,1.064705186754347,0.3063860460479968,-0.16314729236558842,0.5511843184192816
Cebolla cabezona roja importada,mes_factor8,0.01798957254034401,0.18282066665880745,0.09840010360490258,0.9231156562005973,-0.3403389341109186,0.3763180791916066
Cebolla cabezona roja importada,mes_factor9,-0.2534533503771244,0.18347166922546987,-1.3814304488921036,0.19042904398324575,-0.6130578220590454,0.10615112130479654
Cebolla cabezona roja importada,mes_factor10,-0.1346369065765725,0.24768714739031497,-0.5435764753849197,0.5959319673610226,-0.6201037154615898,0.3508299023084448
Cebolla cabezona roja importada,mes_factor11,-0.07893109176437195,0.19967285078121894,-0.39530207264309836,0.6990301945263258,-0.4702898792955611,0.31242769576681717
Cebolla cabezona roja importada,mes_factor12,-0.033975785774854446,0.20033555980083437,-0.16959438358637788,0.8679397952901295,-0.4266334829844898,0.3586819114347809
Cebolla cabezona blanca importada,(Intercept),3.197079063054379,1.2673570454938559,2.5226348600197044,0.025476929792650226,0.7130592538864216,5.681098872222337
Cebolla cabezona blanca importada,ln_wholesale,0.5825709695435929,0.19005716521248456,3.0652407600222626,0.009031190662982518,0.21005892572712315,0.9550830133600626
Cebolla cabezona blanca importada,mes_factor2,0.04604391272412622,0.21364830357156284,0.21551265305836384,0.8327120607497667,-0.3727067622761369,0.46479458772438936
Cebolla cabezona blanca importada,mes_factor3,0.08727120673612929,0.2136708959739794,0.40843750075703844,0.6896003639116859,-0.3315237493728703,0.5060661628451288
Cebolla cabezona blanca importada,mes_factor4,0.44091212762259085,0.23911425366793482,1.8439391247453565,0.0880979775708162,-0.02775180956656137,0.909576064811743
Cebolla cabezona blanca importada,mes_factor5,0.6484623369815006,0.23925091353144703,2.710386043714174,0.01783712171623417,0.17953054645986438,1.1173941275031367
Cebolla cabezona blanca importada,mes_factor6,0.39082462509173366,0.3023714466141242,1.2925315186605246,0.21867496698980537,-0.20182341027194972,0.983472660455417
Cebolla cabezona blanca importada,mes_factor7,0.47498859834204527,0.2409022753682569,1.9717065669718177,0.07030673571200965,0.0028201386202617584,0.9471570580638288
Cebolla cabezona blanca importada,mes_factor8,0.2827290009591788,0.24790253368730603,1.1404845152401768,0.27466063489360626,-0.20315996506794098,0.7686179669862986
Cebolla cabezona blanca importada,mes_factor9,-0.024736454943828833,0.2556053044129381,-0.09677598436637426,0.9243803577114729,-0.5257228515931874,0.4762499417055298
Cebolla cabezona blanca importada,mes_factor10,-0.13275502144141704,0.25586698123915846,-0.5188438961466901,0.612588135326146,-0.6342543046701676,0.36874426178733355
Cebolla cabezona blanca importada,mes_factor11,-0.17976925663634502,0.25265885040613684,-0.7115098337041218,0.48933980032916635,-0.6749806034323732,0.31544209015968316
Cebolla cabezona blanca importada,mes_factor12,-0.13478701889088027,0.24951618167232292,-0.5401934976220872,0.5981965681150276,-0.6238387349686332,0.3542646971868727
Limón común,(Intercept),6.906043815263256,7.728953977041195e-16,8935289090577603,1.3263316216414726e-94,6.906043815263255,6.906043815263258
Limón común,ln_wholesale,NA,NA,NA,NA,NA,NA
Limón común,mes_factor2,-0.07615278518660996,1.0930391537289128e-15,-69670683732429.945,5.90205615251926e-82,-0.0761527851866121,-0.07615278518660783
Limón común,mes_factor3,0.235628769156484,1.0930391537289132e-15,215572121412699.88,6.725865826962533e-85,0.23562876915648187,0.23562876915648615
Tomate chonto,(Intercept),7.194812156040001,NA,NA,NA,NA,NA
Tomate chonto,ln_wholesale,NA,NA,NA,NA,NA,NA
Tomate chonto,mes_factor2,-0.14806914735148202,NA,NA,NA,NA,NA
Tomate chonto,mes_factor3,0.08945990909440807,NA,NA,NA,NA,NA
