Demo_Group,cost_day,Cost_1000kcal,Sex,ciudad,fecha,escenario,person,per_capita
51 a 70 años,5903.61865883135,2679.7799482561627,0,CALI,2006-01-01,price_serving_from_precio_100g,NA,5903.61865883135
9 a 13 años,5307.696347273224,2594.0244121476007,0,CALI,2006-01-01,price_serving_from_precio_100g,NA,5307.696347273224
> 70 años,4282.106839571323,2552.026262781299,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,4282.106839571323
1 a 3 años,2937.5065051863317,2586.6657629394645,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,2937.5065051863317
14 a 18 años,5591.018638007717,2587.8335850934554,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,5591.018638007717
19 a 30 años,5376.390607159084,2587.8335850934554,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,5376.390607159084
31 a 50 años,5071.18464478283,2587.8335850934545,1,CALI,2006-02-01,price_serving_from_precio_100g,2,5071.18464478283
4 a 8 años,3543.711812441579,2633.239748592794,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,3543.711812441579
51 a 70 años,4607.325447485275,2587.833585093455,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,4607.325447485275
9 a 13 años,4791.631284265143,2594.4523221145155,1,CALI,2006-02-01,price_serving_from_precio_100g,3,4791.631284265143
gestantes < 18 años,6300.537065568625,2483.898989256936,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,6300.537065568625
gestantes 19 a 30 años,6862.529303848545,2736.1676749138055,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,6862.529303848545
gestantes 31 a 50 años,6546.775309704815,2736.167674913806,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,6546.775309704815
lactantes < 18 años,6497.423363900805,2539.2494292850556,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,6497.423363900805
lactantes 19 a 30 años,6889.197856404208,2714.991585516404,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,6889.197856404208
lactantes 31 a 50 años,6575.965357672842,2714.991585516405,1,CALI,2006-02-01,price_serving_from_precio_100g,NA,6575.965357672842
> 70 años,5329.430017484683,2552.026262781298,0,CALI,2006-02-01,price_serving_from_precio_100g,NA,5329.430017484683
1 a 3 años,3002.5453099248284,2653.058268416544,0,CALI,2006-02-01,price_serving_from_precio_100g,NA,3002.5453099248284
14 a 18 años,7380.0147071262445,2640.780475206852,0,CALI,2006-02-01,price_serving_from_precio_100g,NA,7380.0147071262445
19 a 30 años,7669.1880700456495,2680.6825024207506,0,CALI,2006-02-01,price_serving_from_precio_100g,NA,7669.1880700456495
31 a 50 años,7264.890533176287,2680.682502420751,0,CALI,2006-02-01,price_serving_from_precio_100g,1,7264.890533176287
4 a 8 años,3866.2518621274094,2633.239748592795,0,CALI,2006-02-01,price_serving_from_precio_100g,NA,3866.2518621274094
51 a 70 años,5905.607007020214,2680.682502420751,0,CALI,2006-02-01,price_serving_from_precio_100g,NA,5905.607007020214
9 a 13 años,5308.571904248603,2594.452322114516,0,CALI,2006-02-01,price_serving_from_precio_100g,NA,5308.571904248603
> 70 años,4266.052691245887,2542.4584005844745,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,4266.052691245887
1 a 3 años,2922.2256490949367,2573.2099740892168,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,2922.2256490949367
14 a 18 años,5569.083612883731,2577.6808386297184,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,5569.083612883731
19 a 30 años,5355.297623808484,2577.680838629719,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,5355.297623808484
31 a 50 años,5051.289064067808,2577.680838629718,1,CALI,2006-03-01,price_serving_from_precio_100g,2,5051.289064067808
4 a 8 años,3532.353156669261,2624.7994279760783,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,3532.353156669261
51 a 70 años,4589.249707447861,2577.6808386297184,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,4589.249707447861
9 a 13 años,4773.562643465943,2584.6689676997303,1,CALI,2006-03-01,price_serving_from_precio_100g,3,4773.562643465943
gestantes < 18 años,6264.8065478394465,2469.812730268295,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,6264.8065478394465
gestantes 19 a 30 años,6825.0870676205495,2721.239033897136,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,6825.0870676205495
gestantes 31 a 50 años,6511.05583998392,2721.239033897137,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,6511.05583998392
lactantes < 18 años,6460.31666758743,2524.747810387957,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,6460.31666758743
lactantes 19 a 30 años,6851.70985275753,2700.2177879597084,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,6851.70985275753
lactantes 31 a 50 años,6540.1818283785415,2700.2177879597084,1,CALI,2006-03-01,price_serving_from_precio_100g,NA,6540.1818283785415
> 70 años,5309.449324990029,2542.4584005844736,0,CALI,2006-03-01,price_serving_from_precio_100g,NA,5309.449324990029
1 a 3 años,2992.955851311625,2644.5849932991623,0,CALI,2006-03-01,price_serving_from_precio_100g,NA,2992.955851311625
14 a 18 años,7346.666478496413,2628.847524590459,0,CALI,2006-03-01,price_serving_from_precio_100g,NA,7346.666478496413
19 a 30 años,7635.218339169978,2668.8087470324813,0,CALI,2006-03-01,price_serving_from_precio_100g,NA,7635.218339169978
31 a 50 años,7232.7115888083545,2668.8087470324817,0,CALI,2006-03-01,price_serving_from_precio_100g,1,7232.7115888083545
4 a 8 años,3853.8593690706084,2624.7994279760796,0,CALI,2006-03-01,price_serving_from_precio_100g,NA,3853.8593690706084
51 a 70 años,5879.448842837292,2668.8087470324813,0,CALI,2006-03-01,price_serving_from_precio_100g,NA,5879.448842837292
9 a 13 años,5288.553945185356,2584.6689676997307,0,CALI,2006-03-01,price_serving_from_precio_100g,NA,5288.553945185356
> 70 años,4263.1614679518725,2540.7353053758948,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,4263.1614679518725
1 a 3 años,2921.791045255045,2572.8272771075744,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,2921.791045255045
14 a 18 años,5566.99247514703,2576.712944080181,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,5566.99247514703
19 a 30 años,5353.2867606699765,2576.7129440801814,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,5353.2867606699765
31 a 50 años,5049.392353241556,2576.7129440801805,1,CALI,2006-04-01,price_serving_from_precio_100g,2,5049.392353241556
4 a 8 años,3529.956041291644,2623.0181941093338,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,3529.956041291644
51 a 70 años,4587.526487989602,2576.712944080181,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,4587.526487989602
9 a 13 años,4771.065937345109,2583.317113892843,1,CALI,2006-04-01,price_serving_from_precio_100g,3,4771.065937345109
gestantes < 18 años,6267.84341702652,2471.009973650213,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,6267.84341702652
gestantes 19 a 30 años,6825.57008730169,2721.4316192806536,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,6825.57008730169
gestantes 31 a 50 años,6511.516635294596,2721.4316192806546,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,6511.516635294596
lactantes < 18 años,6462.75261513687,2525.699799827194,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,6462.75261513687
lactantes 19 a 30 años,6851.720093090902,2700.221823613716,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,6851.720093090902
lactantes 31 a 50 años,6540.191603112685,2700.2218236137164,1,CALI,2006-04-01,price_serving_from_precio_100g,NA,6540.191603112685
> 70 años,5305.8509625979505,2540.735305375894,0,CALI,2006-04-01,price_serving_from_precio_100g,NA,5305.8509625979505
1 a 3 años,2990.6651998555217,2642.5609666289943,0,CALI,2006-04-01,price_serving_from_precio_100g,NA,2990.6651998555217
14 a 18 años,7344.250335070232,2627.9829593235363,0,CALI,2006-04-01,price_serving_from_precio_100g,NA,7344.250335070232
19 a 30 años,7631.519182295588,2667.515746389347,0,CALI,2006-04-01,price_serving_from_precio_100g,NA,7631.519182295588
31 a 50 años,7229.207440844835,2667.515746389347,0,CALI,2006-04-01,price_serving_from_precio_100g,1,7229.207440844835
4 a 8 años,3851.2440740683714,2623.018194109335,0,CALI,2006-04-01,price_serving_from_precio_100g,NA,3851.2440740683714
51 a 70 años,5876.600331813969,2667.5157463893474,0,CALI,2006-04-01,price_serving_from_precio_100g,NA,5876.600331813969
9 a 13 años,5285.787884280429,2583.317113892843,0,CALI,2006-04-01,price_serving_from_precio_100g,NA,5285.787884280429
> 70 años,4304.96939502783,2565.65176166426,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,4304.96939502783
1 a 3 años,2964.9228481531463,2610.807638224526,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,2964.9228481531463
14 a 18 años,5627.157741050322,2604.5607667832182,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,5627.157741050322
19 a 30 años,5411.142402266433,2604.5607667832182,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,5411.142402266433
31 a 50 años,5103.9636563175145,2604.5607667832182,1,CALI,2006-05-01,price_serving_from_precio_100g,2,5103.9636563175145
4 a 8 años,3565.9655701785478,2649.7759350915962,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,3565.9655701785478
51 a 70 años,4637.10617616423,2604.5607667832182,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,4637.10617616423
9 a 13 años,4818.612316060556,2609.061334461631,1,CALI,2006-05-01,price_serving_from_precio_100g,3,4818.612316060556
gestantes < 18 años,6364.868649289743,2509.2608201801168,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,6364.868649289743
gestantes 19 a 30 años,6921.7710925947295,2759.7880428852004,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,6921.7710925947295
gestantes 31 a 50 años,6603.291305876775,2759.7880428852004,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,6603.291305876775
lactantes < 18 años,6559.478213257404,2563.501002868605,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,6559.478213257404
lactantes 19 a 30 años,6947.732838135957,2738.0598709935475,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,6947.732838135957
lactantes 31 a 50 años,6631.838918006454,2738.059870993548,1,CALI,2006-05-01,price_serving_from_precio_100g,NA,6631.838918006454
> 70 años,5357.8843260508165,2565.651761664259,0,CALI,2006-05-01,price_serving_from_precio_100g,NA,5357.8843260508165
1 a 3 años,3022.535303906203,2670.721488565988,0,CALI,2006-05-01,price_serving_from_precio_100g,NA,3022.535303906203
14 a 18 años,7427.3778961610005,2657.728379758552,0,CALI,2006-05-01,price_serving_from_precio_100g,NA,7427.3778961610005
19 a 30 años,7713.944652649978,2696.3266862326172,0,CALI,2006-05-01,price_serving_from_precio_100g,NA,7713.944652649978
31 a 50 años,7307.287677474976,2696.3266862326177,0,CALI,2006-05-01,price_serving_from_precio_100g,1,7307.287677474976
4 a 8 años,3890.5311028906726,2649.775935091597,0,CALI,2006-05-01,price_serving_from_precio_100g,NA,3890.5311028906726
51 a 70 años,5940.071514269784,2696.3266862326177,0,CALI,2006-05-01,price_serving_from_precio_100g,NA,5940.071514269784
9 a 13 años,5338.463759201447,2609.061334461631,0,CALI,2006-05-01,price_serving_from_precio_100g,NA,5338.463759201447
> 70 años,4316.3033631412145,2572.406517061671,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,4316.3033631412145
1 a 3 años,2970.5427354048193,2615.756314906541,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,2970.5427354048193
14 a 18 años,5640.517263940435,2610.744295090715,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,5640.517263940435
19 a 30 años,5423.989079774224,2610.7442950907143,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,5423.989079774224
31 a 50 años,5116.081055977284,2610.744295090714,1,CALI,2006-06-01,price_serving_from_precio_100g,2,5116.081055977284
4 a 8 años,3572.1443572040343,2654.3672304493275,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,3572.1443572040343
51 a 70 años,4648.115202204574,2610.7442950907143,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,4648.115202204574
9 a 13 años,4830.878376593666,2615.702853256666,1,CALI,2006-06-01,price_serving_from_precio_100g,3,4830.878376593666
gestantes < 18 años,6375.224104194487,2513.343314053815,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,6375.224104194487
gestantes 19 a 30 años,6938.551516144453,2766.478586627194,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,6938.551516144453
gestantes 31 a 50 años,6619.299640080917,2766.478586627195,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,6619.299640080917
lactantes < 18 años,6572.451286209783,2568.570992346807,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,6572.451286209783
lactantes 19 a 30 años,6964.841695665208,2744.8023692056627,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,6964.841695665208
lactantes 31 a 50 años,6648.1698837831345,2744.802369205663,1,CALI,2006-06-01,price_serving_from_precio_100g,NA,6648.1698837831345
> 70 años,5371.990370608719,2572.4065170616705,0,CALI,2006-06-01,price_serving_from_precio_100g,NA,5371.990370608719
1 a 3 años,3027.2572790504732,2674.89384032313,0,CALI,2006-06-01,price_serving_from_precio_100g,NA,3027.2572790504732
14 a 18 años,7449.74976542026,2665.7336748532466,0,CALI,2006-06-01,price_serving_from_precio_100g,NA,7449.74976542026
19 a 30 años,7738.644396795319,2704.9602171018496,0,CALI,2006-06-01,price_serving_from_precio_100g,NA,7738.644396795319
31 a 50 años,7330.685322150587,2704.96021710185,0,CALI,2006-06-01,price_serving_from_precio_100g,1,7330.685322150587
4 a 8 años,3897.272268117231,2654.3672304493284,0,CALI,2006-06-01,price_serving_from_precio_100g,NA,3897.272268117231
51 a 70 años,5959.091387138212,2704.96021710185,0,CALI,2006-06-01,price_serving_from_precio_100g,NA,5959.091387138212
9 a 13 años,5352.0531321015915,2615.702853256666,0,CALI,2006-06-01,price_serving_from_precio_100g,NA,5352.0531321015915
> 70 años,4332.236295736375,2581.9021377804766,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,4332.236295736375
1 a 3 años,2981.593553684242,2625.4872800109183,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,2981.593553684242
14 a 18 años,5660.967031037603,2620.2095817455715,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,5660.967031037603
19 a 30 años,5443.653821185099,2620.2095817455715,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,5443.653821185099
31 a 50 años,5134.629472930783,2620.209581745571,1,CALI,2006-07-01,price_serving_from_precio_100g,2,5134.629472930783
4 a 8 años,3585.158066273196,2664.0373779701354,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,3585.158066273196
51 a 70 años,4664.967003001917,2620.2095817455715,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,4664.967003001917
9 a 13 años,4848.632189628205,2625.315742630083,1,CALI,2006-07-01,price_serving_from_precio_100g,3,4848.632189628205
gestantes < 18 años,6398.729882598077,2522.6101398197397,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,6398.729882598077
gestantes 19 a 30 años,6964.8849291977795,2776.9780148083255,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,6964.8849291977795
gestantes 31 a 50 años,6644.421418184085,2776.978014808326,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,6644.421418184085
lactantes < 18 años,6597.051781624631,2578.1850794154357,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,6597.051781624631
lactantes 19 a 30 años,6991.321694588278,2755.237978076119,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,6991.321694588278
lactantes 31 a 50 años,6673.445911445404,2755.2379780761194,1,CALI,2006-07-01,price_serving_from_precio_100g,NA,6673.445911445404
> 70 años,5391.82020027446,2581.9021377804756,0,CALI,2006-07-01,price_serving_from_precio_100g,NA,5391.82020027446
1 a 3 años,3038.3012860537324,2684.6523588705754,0,CALI,2006-07-01,price_serving_from_precio_100g,NA,3038.3012860537324
14 a 18 años,7477.136600520597,2675.5334682521466,0,CALI,2006-07-01,price_serving_from_precio_100g,NA,7477.136600520597
19 a 30 años,7767.423476744074,2715.0196360846385,0,CALI,2006-07-01,price_serving_from_precio_100g,NA,7767.423476744074
31 a 50 años,7357.9472517790755,2715.0196360846385,0,CALI,2006-07-01,price_serving_from_precio_100g,1,7357.9472517790755
4 a 8 años,3911.4704534056573,2664.0373779701363,0,CALI,2006-07-01,price_serving_from_precio_100g,NA,3911.4704534056573
51 a 70 años,5981.252525272871,2715.019636084639,0,CALI,2006-07-01,price_serving_from_precio_100g,NA,5981.252525272871
9 a 13 años,5371.722298503842,2625.315742630083,0,CALI,2006-07-01,price_serving_from_precio_100g,NA,5371.722298503842
> 70 años,4327.8706448202,2579.3003213827033,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,4327.8706448202
1 a 3 años,2977.4645507909195,2621.8514240901295,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,2977.4645507909195
14 a 18 años,5654.35167261895,2617.1476268851743,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,5654.35167261895
19 a 30 años,5437.292413154145,2617.1476268851743,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,5437.292413154145
31 a 50 años,5128.629188151843,2617.147626885174,1,CALI,2006-08-01,price_serving_from_precio_100g,2,5128.629188151843
4 a 8 años,3580.722645653917,2660.741532682883,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,3580.722645653917
51 a 70 años,4659.515561831733,2617.147626885174,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,4659.515561831733
9 a 13 años,4843.207022041004,2622.3782589612765,1,CALI,2006-08-01,price_serving_from_precio_100g,3,4843.207022041004
gestantes < 18 años,6389.459837819278,2518.955553771471,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,6389.459837819278
gestantes 19 a 30 años,6953.86086700879,2772.5825971318077,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,6953.86086700879
gestantes 31 a 50 años,6633.904587587668,2772.582597131809,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,6633.904587587668
lactantes < 18 años,6587.4015984762655,2574.413704105628,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,6587.4015984762655
lactantes 19 a 30 años,6980.6027325942405,2751.013699397255,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,6980.6027325942405
lactantes 31 a 50 años,6663.214310580947,2751.013699397256,1,CALI,2006-08-01,price_serving_from_precio_100g,NA,6663.214310580947
> 70 años,5386.3867928630625,2579.300321382703,0,CALI,2006-08-01,price_serving_from_precio_100g,NA,5386.3867928630625
1 a 3 años,3034.4373360053696,2681.23816072653,0,CALI,2006-08-01,price_serving_from_precio_100g,NA,3034.4373360053696
14 a 18 años,7468.26809932387,2672.360064711087,0,CALI,2006-08-01,price_serving_from_precio_100g,NA,7468.26809932387
19 a 30 años,7758.286128703218,2711.825773998074,0,CALI,2006-08-01,price_serving_from_precio_100g,NA,7758.286128703218
31 a 50 años,7349.291598446017,2711.8257739980745,0,CALI,2006-08-01,price_serving_from_precio_100g,1,7349.291598446017
4 a 8 años,3906.631331564993,2660.741532682884,0,CALI,2006-08-01,price_serving_from_precio_100g,NA,3906.631331564993
51 a 70 años,5974.2163714945555,2711.825773998074,0,CALI,2006-08-01,price_serving_from_precio_100g,NA,5974.2163714945555
9 a 13 años,5365.711841830384,2622.378258961276,0,CALI,2006-08-01,price_serving_from_precio_100g,NA,5365.711841830384
> 70 años,4335.8828789986155,2584.075408229653,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,4335.8828789986155
1 a 3 años,2984.1632422127477,2627.750058093747,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,2984.1632422127477
14 a 18 años,5664.986234717807,2622.069892172415,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,5664.986234717807
19 a 30 años,5447.518735669128,2622.069892172415,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,5447.518735669128
31 a 50 años,5138.274984653593,2622.0698921724147,1,CALI,2006-09-01,price_serving_from_precio_100g,2,5138.274984653593
4 a 8 años,3588.435860991717,2666.473021667299,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,3588.435860991717
51 a 70 años,4668.279061249862,2622.069892172415,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,4668.279061249862
9 a 13 años,4851.792556981372,2627.0269390748276,1,CALI,2006-09-01,price_serving_from_precio_100g,3,4851.792556981372
gestantes < 18 años,6402.012762365337,2523.904369446657,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,6402.012762365337
gestantes 19 a 30 años,6965.689758386654,2777.2989092647163,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,6965.689758386654
gestantes 31 a 50 años,6645.189216124022,2777.2989092647167,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,6645.189216124022
lactantes < 18 años,6599.292732254805,2579.060862366619,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,6599.292732254805
lactantes 19 a 30 años,6992.717028340018,2755.7878707448917,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,6992.717028340018
lactantes 31 a 50 años,6674.777803286093,2755.787870744892,1,CALI,2006-09-01,price_serving_from_precio_100g,NA,6674.777803286093
> 70 años,5396.358669543712,2584.0754082296526,0,CALI,2006-09-01,price_serving_from_precio_100g,NA,5396.358669543712
1 a 3 años,3041.4765873321635,2687.4580648439737,0,CALI,2006-09-01,price_serving_from_precio_100g,NA,3041.4765873321635
14 a 18 años,7480.864238687933,2676.867323871896,0,CALI,2006-09-01,price_serving_from_precio_100g,NA,7480.864238687933
19 a 30 años,7770.918338606775,2716.2412275957804,0,CALI,2006-09-01,price_serving_from_precio_100g,NA,7770.918338606775
31 a 50 años,7361.257874576327,2716.241227595781,0,CALI,2006-09-01,price_serving_from_precio_100g,1,7361.257874576327
4 a 8 años,3915.046585045274,2666.4730216672997,0,CALI,2006-09-01,price_serving_from_precio_100g,NA,3915.046585045274
51 a 70 años,5983.943720288096,2716.241227595781,0,CALI,2006-09-01,price_serving_from_precio_100g,NA,5983.943720288096
9 a 13 años,5375.223619106956,2627.026939074827,0,CALI,2006-09-01,price_serving_from_precio_100g,NA,5375.223619106956
> 70 años,4351.537100752958,2593.4049244087696,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,4351.537100752958
1 a 3 años,2996.0425990273493,2638.2106053312837,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,2996.0425990273493
14 a 18 años,5685.799725925842,2631.7035305232243,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,5685.799725925842
19 a 30 años,5467.533238549222,2631.7035305232243,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,5467.533238549222
31 a 50 años,5157.153307880953,2631.703530523224,1,CALI,2006-10-01,price_serving_from_precio_100g,2,5157.153307880953
4 a 8 años,3602.4452439857596,2676.8830284922487,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,3602.4452439857596
51 a 70 años,4685.43059192835,2631.703530523224,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,4685.43059192835
9 a 13 años,4869.215065487015,2636.460441981856,1,CALI,2006-10-01,price_serving_from_precio_100g,3,4869.215065487015
gestantes < 18 años,6425.757203062441,2533.2652844979016,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,6425.757203062441
gestantes 19 a 30 años,6991.368296440115,2787.5372314124297,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,6991.368296440115
gestantes 31 a 50 años,6669.686250886911,2787.5372314124306,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,6669.686250886911
lactantes < 18 años,6623.250131147515,2588.423621734195,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,6623.250131147515
lactantes 19 a 30 años,7018.552314294092,2765.9694020982874,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,7018.552314294092
lactantes 31 a 50 años,6699.43843126931,2765.9694020982874,1,CALI,2006-10-01,price_serving_from_precio_100g,NA,6699.43843126931
> 70 años,5415.841620914049,2593.4049244087696,0,CALI,2006-10-01,price_serving_from_precio_100g,NA,5415.841620914049
1 a 3 años,3053.7726021810486,2698.3228613736305,0,CALI,2006-10-01,price_serving_from_precio_100g,NA,3053.7726021810486
14 a 18 años,7507.589271610179,2686.4303055109676,0,CALI,2006-10-01,price_serving_from_precio_100g,NA,7507.589271610179
19 a 30 años,7798.517702672474,2725.8882895341662,0,CALI,2006-10-01,price_serving_from_precio_100g,NA,7798.517702672474
31 a 50 años,7387.402279550006,2725.8882895341667,0,CALI,2006-10-01,price_serving_from_precio_100g,1,7387.402279550006
4 a 8 años,3930.3310680830336,2676.8830284922497,0,CALI,2006-10-01,price_serving_from_precio_100g,NA,3930.3310680830336
51 a 70 años,6005.19642609307,2725.8882895341667,0,CALI,2006-10-01,price_serving_from_precio_100g,NA,6005.19642609307
9 a 13 años,5394.52573850381,2636.4604419818565,0,CALI,2006-10-01,price_serving_from_precio_100g,NA,5394.52573850381
> 70 años,4372.284377264643,2605.7697710888456,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,4372.284377264643
1 a 3 años,3009.5769509196534,2650.12848350503,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,3009.5769509196534
14 a 18 años,5712.245025101554,2643.943882023669,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,5712.245025101554
19 a 30 años,5492.963355545303,2643.9438820236687,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,5492.963355545303
31 a 50 años,5181.139812628922,2643.943882023668,1,CALI,2006-11-01,price_serving_from_precio_100g,2,5181.139812628922
4 a 8 años,3619.45128393663,2689.5197728820062,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,3619.45128393663
51 a 70 años,4707.223060840963,2643.9438820236687,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,4707.223060840963
9 a 13 años,4892.45822911304,2649.0455672273756,1,CALI,2006-11-01,price_serving_from_precio_100g,3,4892.45822911304
gestantes < 18 años,6454.093204505374,2544.4363584256025,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,6454.093204505374
gestantes 19 a 30 años,7024.774870384745,2800.856808453165,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,7024.774870384745
gestantes 31 a 50 años,6701.555744451022,2800.8568084531657,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,6701.555744451022
lactantes < 18 años,6653.40142434198,2600.207008739823,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,6653.40142434198
lactantes 19 a 30 años,7052.071331780943,2779.1790459971016,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,7052.071331780943
lactantes 31 a 50 años,6731.43343306939,2779.1790459971016,1,CALI,2006-11-01,price_serving_from_precio_100g,NA,6731.43343306939
> 70 años,5441.663292900517,2605.769771088845,0,CALI,2006-11-01,price_serving_from_precio_100g,NA,5441.663292900517
1 a 3 años,3068.120835672984,2711.0010046066805,0,CALI,2006-11-01,price_serving_from_precio_100g,NA,3068.120835672984
14 a 18 años,7543.035155000772,2699.1138570347816,0,CALI,2006-11-01,price_serving_from_precio_100g,NA,7543.035155000772
19 a 30 años,7836.174028992882,2739.0506548524504,0,CALI,2006-11-01,price_serving_from_precio_100g,NA,7836.174028992882
31 a 50 años,7423.073472654245,2739.0506548524504,0,CALI,2006-11-01,price_serving_from_precio_100g,1,7423.073472654245
4 a 8 años,3948.8849565218807,2689.5197728820076,0,CALI,2006-11-01,price_serving_from_precio_100g,NA,3948.8849565218807
51 a 70 años,6034.1934284543795,2739.0506548524504,0,CALI,2006-11-01,price_serving_from_precio_100g,NA,6034.1934284543795
9 a 13 años,5420.27646890666,2649.045567227376,0,CALI,2006-11-01,price_serving_from_precio_100g,NA,5420.27646890666
