Demo_Group,Sex,Person,cost_day,total_household,per_capita,per_capita_year,per_capita_month,ciudad,fecha,escenario
9 a 13 años,1,3,1099.760290153788,3885.2055974635605,1295.0685324878534,472700.0143580665,38852.0559746356,MEDELLÍN,2018-08-01,q3
31 a 50 años,0,1,1395.935977933157,3344.2059252215845,1114.735308407195,406878.38756862615,33442.05925221585,MEDELLÍN,2018-09-01,q1
31 a 50 años,1,2,1001.6469729323834,3344.2059252215845,1114.735308407195,406878.38756862615,33442.05925221585,MEDELLÍN,2018-09-01,q1
9 a 13 años,1,3,946.6229743560441,3344.2059252215845,1114.735308407195,406878.38756862615,33442.05925221585,MEDELLÍN,2018-09-01,q1
31 a 50 años,0,1,1501.8194458723256,3597.8680748206352,1199.289358273545,437740.615769844,35978.68074820635,MEDELLÍN,2018-09-01,q2
31 a 50 años,1,2,1077.6231328862823,3597.8680748206352,1199.289358273545,437740.615769844,35978.68074820635,MEDELLÍN,2018-09-01,q2
9 a 13 años,1,3,1018.4254960620276,3597.8680748206352,1199.289358273545,437740.615769844,35978.68074820635,MEDELLÍN,2018-09-01,q2
31 a 50 años,0,1,1631.4918777894732,3908.520799594796,1302.8402665315987,475536.6972840335,39085.20799594796,MEDELLÍN,2018-09-01,q3
31 a 50 años,1,2,1170.6689465595587,3908.520799594796,1302.8402665315987,475536.6972840335,39085.20799594796,MEDELLÍN,2018-09-01,q3
9 a 13 años,1,3,1106.359975245764,3908.520799594796,1302.8402665315987,475536.6972840335,39085.20799594796,MEDELLÍN,2018-09-01,q3
31 a 50 años,0,1,1428.2402881210503,3421.596484135686,1140.532161378562,416294.23890317517,34215.96484135686,MEDELLÍN,2018-10-01,q1
31 a 50 años,1,2,1024.8267713070063,3421.596484135686,1140.532161378562,416294.23890317517,34215.96484135686,MEDELLÍN,2018-10-01,q1
9 a 13 años,1,3,968.5294247076291,3421.596484135686,1140.532161378562,416294.23890317517,34215.96484135686,MEDELLÍN,2018-10-01,q1
31 a 50 años,0,1,1536.574077884938,3681.1288032084526,1227.0429344028175,447870.6710570284,36811.28803208453,MEDELLÍN,2018-10-01,q2
31 a 50 años,1,2,1102.561147595492,3681.1288032084526,1227.0429344028175,447870.6710570284,36811.28803208453,MEDELLÍN,2018-10-01,q2
9 a 13 años,1,3,1041.9935777280225,3681.1288032084526,1227.0429344028175,447870.6710570284,36811.28803208453,MEDELLÍN,2018-10-01,q2
31 a 50 años,0,1,1669.247348328753,3998.9705553736635,1332.9901851245545,486541.4175704624,39989.70555373663,MEDELLÍN,2018-10-01,q3
31 a 50 años,1,2,1197.7601981463977,3998.9705553736635,1332.9901851245545,486541.4175704624,39989.70555373663,MEDELLÍN,2018-10-01,q3
9 a 13 años,1,3,1131.9630088985127,3998.9705553736635,1332.9901851245545,486541.4175704624,39989.70555373663,MEDELLÍN,2018-10-01,q3
31 a 50 años,0,1,1473.3600193546054,3529.6885993335973,1176.5628664445323,429445.4462522543,35296.88599333597,MEDELLÍN,2018-11-01,q1
31 a 50 años,1,2,1057.2022118171994,3529.6885993335973,1176.5628664445323,429445.4462522543,35296.88599333597,MEDELLÍN,2018-11-01,q1
9 a 13 años,1,3,999.1263681617926,3529.6885993335973,1176.5628664445323,429445.4462522543,35296.88599333597,MEDELLÍN,2018-11-01,q1
31 a 50 años,0,1,1585.1161964548276,3797.419838836454,1265.8066129454846,462019.4137251019,37974.19838836454,MEDELLÍN,2018-11-01,q2
31 a 50 años,1,2,1137.3923052516227,3797.419838836454,1265.8066129454846,462019.4137251019,37974.19838836454,MEDELLÍN,2018-11-01,q2
9 a 13 años,1,3,1074.9113371300034,3797.419838836454,1265.8066129454846,462019.4137251019,37974.19838836454,MEDELLÍN,2018-11-01,q2
31 a 50 años,0,1,1721.9807660476733,4125.302572586878,1375.1008575289595,501911.8129980702,41253.025725868785,MEDELLÍN,2018-11-01,q3
31 a 50 años,1,2,1235.5988018255878,4125.302572586878,1375.1008575289595,501911.8129980702,41253.025725868785,MEDELLÍN,2018-11-01,q3
9 a 13 años,1,3,1167.7230047136175,4125.302572586878,1375.1008575289595,501911.8129980702,41253.025725868785,MEDELLÍN,2018-11-01,q3
31 a 50 años,0,1,1476.1947668663909,3536.479726989363,1178.826575663121,430271.7001170392,35364.79726989363,MEDELLÍN,2018-12-01,q1
31 a 50 años,1,2,1059.236270906651,3536.479726989363,1178.826575663121,430271.7001170392,35364.79726989363,MEDELLÍN,2018-12-01,q1
9 a 13 años,1,3,1001.048689216321,3536.479726989363,1178.826575663121,430271.7001170392,35364.79726989363,MEDELLÍN,2018-12-01,q1
31 a 50 años,0,1,1588.1659630671704,3804.7260819140483,1268.2420273046828,462908.3399662092,38047.26081914049,MEDELLÍN,2018-12-01,q2
31 a 50 años,1,2,1139.5806502357002,3804.7260819140483,1268.2420273046828,462908.3399662092,38047.26081914049,MEDELLÍN,2018-12-01,q2
9 a 13 años,1,3,1076.979468611178,3804.7260819140483,1268.2420273046828,462908.3399662092,38047.26081914049,MEDELLÍN,2018-12-01,q2
31 a 50 años,0,1,1725.293860356127,4133.239662677181,1377.7465542257269,502877.4922923903,41332.396626771806,MEDELLÍN,2018-12-01,q3
31 a 50 años,1,2,1237.9760962986593,4133.239662677181,1377.7465542257269,502877.4922923903,41332.396626771806,MEDELLÍN,2018-12-01,q3
9 a 13 años,1,3,1169.969706022394,4133.239662677181,1377.7465542257269,502877.4922923903,41332.396626771806,MEDELLÍN,2018-12-01,q3
31 a 50 años,0,1,1491.785878182932,3573.8309291001974,1191.2769763667325,434816.09637385735,35738.30929100198,MEDELLÍN,2019-01-01,q1
31 a 50 años,1,2,1070.4235958998702,3573.8309291001974,1191.2769763667325,434816.09637385735,35738.30929100198,MEDELLÍN,2019-01-01,q1
9 a 13 años,1,3,1011.6214550173951,3573.8309291001974,1191.2769763667325,434816.09637385735,35738.30929100198,MEDELLÍN,2019-01-01,q1
31 a 50 años,0,1,1604.9396794307515,3844.910418830508,1281.636806276836,467797.4342910452,38449.10418830508,MEDELLÍN,2019-01-01,q2
31 a 50 años,1,2,1151.616547645038,3844.910418830508,1281.636806276836,467797.4342910452,38449.10418830508,MEDELLÍN,2019-01-01,q2
9 a 13 años,1,3,1088.3541917547186,3844.910418830508,1281.636806276836,467797.4342910452,38449.10418830508,MEDELLÍN,2019-01-01,q2
31 a 50 años,0,1,1743.5158790431503,4176.893658151148,1392.2978860503827,508188.72840838967,41768.93658151148,MEDELLÍN,2019-01-01,q3
31 a 50 años,1,2,1251.051215893756,4176.893658151148,1392.2978860503827,508188.72840838967,41768.93658151148,MEDELLÍN,2019-01-01,q3
9 a 13 años,1,3,1182.326563214241,4176.893658151148,1392.2978860503827,508188.72840838967,41768.93658151148,MEDELLÍN,2019-01-01,q3
31 a 50 años,0,1,1484.490494741414,3556.353577045692,1185.451192348564,432689.6852072259,35563.535770456925,MEDELLÍN,2019-02-01,q1
31 a 50 años,1,2,1065.1888295093677,3556.353577045692,1185.451192348564,432689.6852072259,35563.535770456925,MEDELLÍN,2019-02-01,q1
9 a 13 años,1,3,1006.6742527949101,3556.353577045692,1185.451192348564,432689.6852072259,35563.535770456925,MEDELLÍN,2019-02-01,q1
31 a 50 años,0,1,1604.9396794307518,3844.910418830509,1281.6368062768363,467797.43429104524,38449.104188305086,MEDELLÍN,2019-02-01,q2
31 a 50 años,1,2,1151.6165476450385,3844.910418830509,1281.6368062768363,467797.43429104524,38449.104188305086,MEDELLÍN,2019-02-01,q2
9 a 13 años,1,3,1088.354191754719,3844.910418830509,1281.6368062768363,467797.43429104524,38449.104188305086,MEDELLÍN,2019-02-01,q2
31 a 50 años,0,1,1743.5158790431494,4176.893658151144,1392.2978860503815,508188.72840838926,41768.93658151144,MEDELLÍN,2019-02-01,q3
31 a 50 años,1,2,1251.0512158937552,4176.893658151144,1392.2978860503815,508188.72840838926,41768.93658151144,MEDELLÍN,2019-02-01,q3
9 a 13 años,1,3,1182.3265632142402,4176.893658151144,1392.2978860503815,508188.72840838926,41768.93658151144,MEDELLÍN,2019-02-01,q3
31 a 50 años,0,1,1378.455459401668,3302.328321539856,1100.776107179952,401783.2791206825,33023.283215398566,MEDELLÍN,2019-03-01,q1
31 a 50 años,1,2,989.103913115071,3302.328321539856,1100.776107179952,401783.2791206825,33023.283215398566,MEDELLÍN,2019-03-01,q1
9 a 13 años,1,3,934.7689490231171,3302.328321539856,1100.776107179952,401783.2791206825,33023.283215398566,MEDELLÍN,2019-03-01,q1
31 a 50 años,0,1,1578.254221578348,3780.98079191496,1260.32693063832,460019.3296829868,37809.8079191496,MEDELLÍN,2019-03-01,q2
31 a 50 años,1,2,1132.468529038375,3780.98079191496,1260.32693063832,460019.3296829868,37809.8079191496,MEDELLÍN,2019-03-01,q2
9 a 13 años,1,3,1070.2580412982365,3780.98079191496,1260.32693063832,460019.3296829868,37809.8079191496,MEDELLÍN,2019-03-01,q2
31 a 50 años,0,1,1714.5263038575274,4107.4441198929835,1369.1480399643278,499739.03458697966,41074.44119892984,MEDELLÍN,2019-03-01,q3
31 a 50 años,1,2,1230.2498892639576,4107.4441198929835,1369.1480399643278,499739.03458697966,41074.44119892984,MEDELLÍN,2019-03-01,q3
9 a 13 años,1,3,1162.6679267714983,4107.4441198929835,1369.1480399643278,499739.03458697966,41074.44119892984,MEDELLÍN,2019-03-01,q3
31 a 50 años,0,1,1442.0764806047648,3454.743474841559,1151.5811582805197,420327.1227723897,34547.434748415595,MEDELLÍN,2019-04-01,q1
31 a 50 años,1,2,1034.7548629511102,3454.743474841559,1151.5811582805197,420327.1227723897,34547.434748415595,MEDELLÍN,2019-04-01,q1
9 a 13 años,1,3,977.9121312856837,3454.743474841559,1151.5811582805197,420327.1227723897,34547.434748415595,MEDELLÍN,2019-04-01,q1
31 a 50 años,0,1,1582.0664298424854,3790.1135957588604,1263.3711985862867,461130.4874839946,37901.1359575886,MEDELLÍN,2019-04-01,q2
31 a 50 años,1,2,1135.2039602675457,3790.1135957588604,1263.3711985862867,461130.4874839946,37901.1359575886,MEDELLÍN,2019-04-01,q2
9 a 13 años,1,3,1072.8432056488293,3790.1135957588604,1263.3711985862867,461130.4874839946,37901.1359575886,MEDELLÍN,2019-04-01,q2
31 a 50 años,0,1,1718.6676717409418,4117.3654825007025,1372.4551608335676,500946.13370425213,41173.65482500703,MEDELLÍN,2019-04-01,q3
31 a 50 años,1,2,1233.221507353752,4117.3654825007025,1372.4551608335676,500946.13370425213,41173.65482500703,MEDELLÍN,2019-04-01,q3
9 a 13 años,1,3,1165.4763034060088,4117.3654825007025,1372.4551608335676,500946.13370425213,41173.65482500703,MEDELLÍN,2019-04-01,q3
31 a 50 años,0,1,1492.9732975687439,3576.675597486519,1192.225199162173,435162.19769419316,35766.75597486519,MEDELLÍN,2019-05-01,q1
31 a 50 años,1,2,1071.2756228210194,3576.675597486519,1192.225199162173,435162.19769419316,35766.75597486519,MEDELLÍN,2019-05-01,q1
9 a 13 años,1,3,1012.4266770967556,3576.675597486519,1192.225199162173,435162.19769419316,35766.75597486519,MEDELLÍN,2019-05-01,q1
31 a 50 años,0,1,1749.4804706084924,4191.182868236468,1397.0609560788225,509927.2489687702,41911.82868236468,MEDELLÍN,2019-05-01,q2
31 a 50 años,1,2,1255.3310791400984,4191.182868236468,1397.0609560788225,509927.2489687702,41911.82868236468,MEDELLÍN,2019-05-01,q2
9 a 13 años,1,3,1186.3713184878768,4191.182868236468,1397.0609560788225,509927.2489687702,41911.82868236468,MEDELLÍN,2019-05-01,q2
31 a 50 años,0,1,1840.0849539227793,4408.241569166223,1469.413856388741,536336.0575818904,44082.41569166223,MEDELLÍN,2019-05-01,q3
31 a 50 años,1,2,1320.3438790682364,4408.241569166223,1469.413856388741,536336.0575818904,44082.41569166223,MEDELLÍN,2019-05-01,q3
9 a 13 años,1,3,1247.8127361752067,4408.241569166223,1469.413856388741,536336.0575818904,44082.41569166223,MEDELLÍN,2019-05-01,q3
31 a 50 años,0,1,1495.5181384154403,3582.7722036151667,1194.2574012050557,435903.9514398453,35827.72203615167,MEDELLÍN,2019-06-01,q1
31 a 50 años,1,2,1073.1016608134364,3582.7722036151667,1194.2574012050557,435903.9514398453,35827.72203615167,MEDELLÍN,2019-06-01,q1
9 a 13 años,1,3,1014.15240438629,3582.7722036151667,1194.2574012050557,435903.9514398453,35827.72203615167,MEDELLÍN,2019-06-01,q1
31 a 50 años,0,1,1785.6569952092982,4277.849986096032,1425.949995365344,520471.74830835056,42778.49986096032,MEDELLÍN,2019-06-01,q2
31 a 50 años,1,2,1281.289365859854,4277.849986096032,1425.949995365344,520471.74830835056,42778.49986096032,MEDELLÍN,2019-06-01,q2
9 a 13 años,1,3,1210.90362502688,4277.849986096032,1425.949995365344,520471.74830835056,42778.49986096032,MEDELLÍN,2019-06-01,q2
31 a 50 años,0,1,1878.135037773292,4499.397122056597,1499.7990406855324,547426.6498502194,44993.971220565974,MEDELLÍN,2019-06-01,q3
31 a 50 años,1,2,1347.6465289828263,4499.397122056597,1499.7990406855324,547426.6498502194,44993.971220565974,MEDELLÍN,2019-06-01,q3
9 a 13 años,1,3,1273.615555300479,4499.397122056597,1499.7990406855324,547426.6498502194,44993.971220565974,MEDELLÍN,2019-06-01,q3
31 a 50 años,0,1,1488.731896155079,3566.5145872661055,1188.8381957553686,433925.94145070954,35665.14587266106,MEDELLÍN,2019-07-01,q1
31 a 50 años,1,2,1068.2322261651934,3566.5145872661055,1188.8381957553686,433925.94145070954,35665.14587266106,MEDELLÍN,2019-07-01,q1
9 a 13 años,1,3,1009.5504649458329,3566.5145872661055,1188.8381957553686,433925.94145070954,35665.14587266106,MEDELLÍN,2019-07-01,q1
31 a 50 años,0,1,1815.3298749379871,4348.936498497549,1449.645499499183,529120.6073172018,43489.36498497549,MEDELLÍN,2019-07-01,q2
31 a 50 años,1,2,1302.5809942928672,4348.936498497549,1449.645499499183,529120.6073172018,43489.36498497549,MEDELLÍN,2019-07-01,q2
9 a 13 años,1,3,1231.0256292666948,4348.936498497549,1449.645499499183,529120.6073172018,43489.36498497549,MEDELLÍN,2019-07-01,q2
31 a 50 años,0,1,1909.3446571112695,4574.165159820413,1524.7217199401375,556523.4277781502,45741.651598204124,MEDELLÍN,2019-07-01,q3
31 a 50 años,1,2,1370.040837339677,4574.165159820413,1524.7217199401375,556523.4277781502,45741.651598204124,MEDELLÍN,2019-07-01,q3
9 a 13 años,1,3,1294.779665369466,4574.165159820413,1524.7217199401375,556523.4277781502,45741.651598204124,MEDELLÍN,2019-07-01,q3
31 a 50 años,0,1,1477.704252479175,3540.0959606921315,1180.0319868973772,430711.6752175427,35400.959606921315,MEDELLÍN,2019-08-01,q1
31 a 50 años,1,2,1060.3193948597773,3540.0959606921315,1180.0319868973772,430711.6752175427,35400.959606921315,MEDELLÍN,2019-08-01,q1
9 a 13 años,1,3,1002.0723133531794,3540.0959606921315,1180.0319868973772,430711.6752175427,35400.959606921315,MEDELLÍN,2019-08-01,q1
31 a 50 años,0,1,1823.4594310285902,4368.412255321203,1456.137418440401,531490.1577307463,43684.12255321203,MEDELLÍN,2019-08-01,q2
31 a 50 años,1,2,1308.4143171516228,4368.412255321203,1456.137418440401,531490.1577307463,43684.12255321203,MEDELLÍN,2019-08-01,q2
9 a 13 años,1,3,1236.53850714099,4368.412255321203,1456.137418440401,531490.1577307463,43684.12255321203,MEDELLÍN,2019-08-01,q2
31 a 50 años,0,1,1917.895237753765,4594.649553732987,1531.5498512443291,559015.6957041802,45946.49553732987,MEDELLÍN,2019-08-01,q3
31 a 50 años,1,2,1376.176264288161,4594.649553732987,1531.5498512443291,559015.6957041802,45946.49553732987,MEDELLÍN,2019-08-01,q3
9 a 13 años,1,3,1300.5780516910613,4594.649553732987,1531.5498512443291,559015.6957041802,45946.49553732987,MEDELLÍN,2019-08-01,q3
31 a 50 años,0,1,1404.7521481671422,3365.3265849082195,1121.7755283027398,409448.0678305,33653.26584908219,MEDELLÍN,2019-09-01,q1
31 a 50 años,1,2,1007.9729723817301,3365.3265849082195,1121.7755283027398,409448.0678305,33653.26584908219,MEDELLÍN,2019-09-01,q1
9 a 13 años,1,3,952.6014643593473,3365.3265849082195,1121.7755283027398,409448.0678305,33653.26584908219,MEDELLÍN,2019-09-01,q1
31 a 50 años,0,1,1816.955786156473,4352.831649863156,1450.9438832877186,529594.5174000172,43528.31649863155,MEDELLÍN,2019-09-01,q2
31 a 50 años,1,2,1303.7476588648806,4352.831649863156,1450.9438832877186,529594.5174000172,43528.31649863155,MEDELLÍN,2019-09-01,q2
9 a 13 años,1,3,1232.1282048418016,4352.831649863156,1450.9438832877186,529594.5174000172,43528.31649863155,MEDELLÍN,2019-09-01,q2
31 a 50 años,0,1,1911.0547732412313,4578.262038606432,1526.0873462021439,557021.8813637826,45782.620386064315,MEDELLÍN,2019-09-01,q3
31 a 50 años,1,2,1371.2679227304232,4578.262038606432,1526.0873462021439,557021.8813637826,45782.620386064315,MEDELLÍN,2019-09-01,q3
9 a 13 años,1,3,1295.939342634777,4578.262038606432,1526.0873462021439,557021.8813637826,45782.620386064315,MEDELLÍN,2019-09-01,q3
31 a 50 años,0,1,1531.994190573335,3670.1568915116222,1223.3856305038742,446535.75513391406,36701.56891511622,MEDELLÍN,2019-10-01,q1
31 a 50 años,1,2,1099.2748720538077,3670.1568915116222,1223.3856305038742,446535.75513391406,36701.56891511622,MEDELLÍN,2019-10-01,q1
9 a 13 años,1,3,1038.8878288844799,3670.1568915116222,1223.3856305038742,446535.75513391406,36701.56891511622,MEDELLÍN,2019-10-01,q1
31 a 50 años,0,1,1825.285317129906,4372.786481084651,1457.5954936948838,532022.3551986326,43727.86481084651,MEDELLÍN,2019-10-01,q2
31 a 50 años,1,2,1309.7244727140649,4372.786481084651,1457.5954936948838,532022.3551986326,43727.86481084651,MEDELLÍN,2019-10-01,q2
9 a 13 años,1,3,1237.7766912406807,4372.786481084651,1457.5954936948838,532022.3551986326,43727.86481084651,MEDELLÍN,2019-10-01,q2
31 a 50 años,0,1,1923.025586136338,4606.9401900735265,1535.6467300245088,560511.0564589457,46069.40190073526,MEDELLÍN,2019-10-01,q3
31 a 50 años,1,2,1379.8575204551535,4606.9401900735265,1535.6467300245088,560511.0564589457,46069.40190073526,MEDELLÍN,2019-10-01,q3
9 a 13 años,1,3,1304.0570834820355,4606.9401900735265,1535.6467300245088,560511.0564589457,46069.40190073526,MEDELLÍN,2019-10-01,q3
31 a 50 años,0,1,1671.1121569370378,4003.4380267303823,1334.4793422434607,487084.95991886314,40034.38026730382,MEDELLÍN,2019-11-01,q1
31 a 50 años,1,2,1199.098282361658,4003.4380267303823,1334.4793422434607,487084.95991886314,40034.38026730382,MEDELLÍN,2019-11-01,q1
9 a 13 años,1,3,1133.2275874316863,4003.4380267303823,1334.4793422434607,487084.95991886314,40034.38026730382,MEDELLÍN,2019-11-01,q1
31 a 50 años,0,1,1782.4051727723254,4270.059683364818,1423.3532277882725,519523.9281427195,42700.596833648175,MEDELLÍN,2019-11-01,q2
31 a 50 años,1,2,1278.956036715827,4270.059683364818,1423.3532277882725,519523.9281427195,42700.596833648175,MEDELLÍN,2019-11-01,q2
9 a 13 años,1,3,1208.6984738766657,4270.059683364818,1423.3532277882725,519523.9281427195,42700.596833648175,MEDELLÍN,2019-11-01,q2
31 a 50 años,0,1,1874.714805517024,4491.203364493316,1497.0677881644388,546429.7426800202,44912.033644933166,MEDELLÍN,2019-11-01,q3
31 a 50 años,1,2,1345.1923582039565,4491.203364493316,1497.0677881644388,546429.7426800202,44912.033644933166,MEDELLÍN,2019-11-01,q3
9 a 13 años,1,3,1271.296200772336,4491.203364493316,1497.0677881644388,546429.7426800202,44912.033644933166,MEDELLÍN,2019-11-01,q3
31 a 50 años,0,1,1701.2433443945647,4075.622494515659,1358.5408315052198,495867.40349940525,40756.224945156595,MEDELLÍN,2019-12-01,q1
31 a 50 años,1,2,1220.71876724405,4075.622494515659,1358.5408315052198,495867.40349940525,40756.224945156595,MEDELLÍN,2019-12-01,q1
9 a 13 años,1,3,1153.6603828770442,4075.622494515659,1358.5408315052198,495867.40349940525,40756.224945156595,MEDELLÍN,2019-12-01,q1
31 a 50 años,0,1,1768.178449614685,4235.9771089256155,1411.9923696418718,515377.21491928323,42359.77108925616,MEDELLÍN,2019-12-01,q2
31 a 50 años,1,2,1268.7477217136613,4235.9771089256155,1411.9923696418718,515377.21491928323,42359.77108925616,MEDELLÍN,2019-12-01,q2
9 a 13 años,1,3,1199.0509375972688,4235.9771089256155,1411.9923696418718,515377.21491928323,42359.77108925616,MEDELLÍN,2019-12-01,q2
31 a 50 años,0,1,1859.7512893935718,4455.355675148502,1485.118558382834,542068.2738097344,44553.55675148502,MEDELLÍN,2019-12-01,q3
31 a 50 años,1,2,1334.4553610447654,4455.355675148502,1485.118558382834,542068.2738097344,44553.55675148502,MEDELLÍN,2019-12-01,q3
9 a 13 años,1,3,1261.1490247101647,4455.355675148502,1485.118558382834,542068.2738097344,44553.55675148502,MEDELLÍN,2019-12-01,q3
31 a 50 años,0,1,1688.3373604026226,4044.703979040062,1348.2346596800207,492105.65078320756,40447.039790400624,MEDELLÍN,2020-01-01,q1
31 a 50 años,1,2,1211.4581421132448,4044.703979040062,1348.2346596800207,492105.65078320756,40447.039790400624,MEDELLÍN,2020-01-01,q1
9 a 13 años,1,3,1144.9084765241948,4044.703979040062,1348.2346596800207,492105.65078320756,40447.039790400624,MEDELLÍN,2020-01-01,q1
31 a 50 años,0,1,1754.7646820672016,4203.842110171405,1401.2807033904683,511467.45673752093,42038.42110171405,MEDELLÍN,2020-01-01,q2
31 a 50 años,1,2,1259.1227389981582,4203.842110171405,1401.2807033904683,511467.45673752093,42038.42110171405,MEDELLÍN,2020-01-01,q2
9 a 13 años,1,3,1189.9546891060452,4203.842110171405,1401.2807033904683,511467.45673752093,42038.42110171405,MEDELLÍN,2020-01-01,q2
31 a 50 años,0,1,1845.6428313369272,4421.556425201074,1473.8521417336913,537956.0317327973,44215.564252010736,MEDELLÍN,2020-01-01,q3
31 a 50 años,1,2,1324.3319065822586,4421.556425201074,1473.8521417336913,537956.0317327973,44215.564252010736,MEDELLÍN,2020-01-01,q3
9 a 13 años,1,3,1251.581687281888,4421.556425201074,1473.8521417336913,537956.0317327973,44215.564252010736,MEDELLÍN,2020-01-01,q3
31 a 50 años,0,1,1749.7385569707917,4191.801158728054,1397.2670529093514,510002.47431191325,41918.01158728054,MEDELLÍN,2020-02-01,q1
31 a 50 años,1,2,1255.5162677358783,4191.801158728054,1397.2670529093514,510002.47431191325,41918.01158728054,MEDELLÍN,2020-02-01,q1
9 a 13 años,1,3,1186.5463340213844,4191.801158728054,1397.2670529093514,510002.47431191325,41918.01158728054,MEDELLÍN,2020-02-01,q1
31 a 50 años,0,1,1818.5816973749593,4356.726801228761,1452.2422670762537,530068.4274828326,43567.26801228761,MEDELLÍN,2020-02-01,q2
31 a 50 años,1,2,1304.9143234368937,4356.726801228761,1452.2422670762537,530068.4274828326,43567.26801228761,MEDELLÍN,2020-02-01,q2
9 a 13 años,1,3,1233.2307804169084,4356.726801228761,1452.2422670762537,530068.4274828326,43567.26801228761,MEDELLÍN,2020-02-01,q2
31 a 50 años,0,1,1912.7648893675364,4582.35891738369,1527.45297246123,557520.3349483489,45823.5891738369,MEDELLÍN,2020-02-01,q3
31 a 50 años,1,2,1372.495008118546,4582.35891738369,1527.45297246123,557520.3349483489,45823.5891738369,MEDELLÍN,2020-02-01,q3
9 a 13 años,1,3,1297.099019897608,4582.35891738369,1527.45297246123,557520.3349483489,45823.5891738369,MEDELLÍN,2020-02-01,q3
31 a 50 años,0,1,1738.408911725476,4164.659035193033,1388.2196783976776,506700.1826151523,41646.59035193033,MEDELLÍN,2020-03-01,q1
31 a 50 años,1,2,1247.3867366945115,4164.659035193033,1388.2196783976776,506700.1826151523,41646.59035193033,MEDELLÍN,2020-03-01,q1
9 a 13 años,1,3,1178.863386773045,4164.659035193033,1388.2196783976776,506700.1826151523,41646.59035193033,MEDELLÍN,2020-03-01,q1
31 a 50 años,0,1,1870.2693746546454,4480.553566461647,1493.5178554872157,545134.0172528337,44805.53566461647,MEDELLÍN,2020-03-01,q2
31 a 50 años,1,2,1342.0025612239583,4480.553566461647,1493.5178554872157,545134.0172528337,44805.53566461647,MEDELLÍN,2020-03-01,q2
9 a 13 años,1,3,1268.2816305830431,4480.553566461647,1493.5178554872157,545134.0172528337,44805.53566461647,MEDELLÍN,2020-03-01,q2
31 a 50 años,0,1,2031.755083749453,4867.420495697941,1622.4734985659804,592202.8269765829,48674.20495697941,MEDELLÍN,2020-03-01,q3
31 a 50 años,1,2,1457.8758349582918,4867.420495697941,1622.4734985659804,592202.8269765829,48674.20495697941,MEDELLÍN,2020-03-01,q3
9 a 13 años,1,3,1377.7895769901968,4867.420495697941,1622.4734985659804,592202.8269765829,48674.20495697941,MEDELLÍN,2020-03-01,q3
31 a 50 años,0,1,1880.8549742021594,4505.913199917927,1501.9710666393091,548219.4393233479,45059.13199917928,MEDELLÍN,2020-04-01,q1
31 a 50 años,1,2,1349.5982059462478,4505.913199917927,1501.9710666393091,548219.4393233479,45059.13199917928,MEDELLÍN,2020-04-01,q1
9 a 13 años,1,3,1275.4600197695202,4505.913199917927,1501.9710666393091,548219.4393233479,45059.13199917928,MEDELLÍN,2020-04-01,q1
31 a 50 años,0,1,2023.5201468925882,4847.69228103345,1615.89742701115,589802.5608590698,48476.9228103345,MEDELLÍN,2020-04-01,q2
31 a 50 años,1,2,1451.9668966506908,4847.69228103345,1615.89742701115,589802.5608590698,48476.9228103345,MEDELLÍN,2020-04-01,q2
9 a 13 años,1,3,1372.2052374901707,4847.69228103345,1615.89742701115,589802.5608590698,48476.9228103345,MEDELLÍN,2020-04-01,q2
31 a 50 años,0,1,2198.238072674764,5266.259272557151,1755.4197575190503,640728.2114944534,52662.59272557151,MEDELLÍN,2020-04-01,q3
31 a 50 años,1,2,1577.3348821766872,5266.259272557151,1755.4197575190503,640728.2114944534,52662.59272557151,MEDELLÍN,2020-04-01,q3
9 a 13 años,1,3,1490.6863177057,5266.259272557151,1755.4197575190503,640728.2114944534,52662.59272557151,MEDELLÍN,2020-04-01,q3
31 a 50 años,0,1,1908.0171361078899,4570.984853792387,1523.6616179307957,556136.4905447405,45709.84853792387,MEDELLÍN,2020-05-01,q1
31 a 50 años,1,2,1369.088281194152,4570.984853792387,1523.6616179307957,556136.4905447405,45709.84853792387,MEDELLÍN,2020-05-01,q1
9 a 13 años,1,3,1293.8794364903451,4570.984853792387,1523.6616179307957,556136.4905447405,45709.84853792387,MEDELLÍN,2020-05-01,q1
31 a 50 años,0,1,2150.085461279849,5150.901368693828,1716.9671228979425,626692.999857749,51509.01368693828,MEDELLÍN,2020-05-01,q2
31 a 50 años,1,2,1542.7832134719954,5150.901368693828,1716.9671228979425,626692.999857749,51509.01368693828,MEDELLÍN,2020-05-01,q2
9 a 13 años,1,3,1458.0326939419833,5150.901368693828,1716.9671228979425,626692.999857749,51509.01368693828,MEDELLÍN,2020-05-01,q2
31 a 50 años,0,1,2231.930801003679,5346.97602711868,1782.3253423728931,650548.749966106,53469.760271186795,MEDELLÍN,2020-05-01,q3
31 a 50 años,1,2,1601.5109331374617,5346.97602711868,1782.3253423728931,650548.749966106,53469.760271186795,MEDELLÍN,2020-05-01,q3
9 a 13 años,1,3,1513.5342929775393,5346.97602711868,1782.3253423728931,650548.749966106,53469.760271186795,MEDELLÍN,2020-05-01,q3
31 a 50 años,0,1,1805.9884303046297,4326.557453192579,1442.1858177308595,526397.8234717638,43265.574531925784,MEDELLÍN,2020-06-01,q1
